aX,aY,aZ,gX,gY,gZ
-0.071,0.983,0.044,-0.061,-0.977,0.916
-0.073,0.982,0.047,0.549,-0.977,0.793
-0.074,0.981,0.052,0.793,-0.793,0.549
-0.076,0.980,0.055,0.732,-0.305,0.427
-0.076,0.980,0.058,0.793,0.000,0.061
-0.073,0.979,0.059,0.854,0.000,-0.061
-0.072,0.982,0.053,0.916,0.366,-0.610
-0.074,0.980,0.038,0.671,0.549,-0.793
-0.074,0.982,0.032,0.244,0.366,-0.793
-0.071,0.984,0.040,-0.183,-0.061,-0.671
-0.069,0.987,0.044,0.000,0.000,-0.610
-0.068,0.990,0.049,0.427,-0.122,-0.549
-0.069,0.994,0.057,0.549,-0.244,-0.549
-0.068,0.993,0.057,0.549,-0.183,-0.244

-0.493,-0.238,-3.254,212.952,2.808,114.685
0.576,1.827,1.891,-108.032,-160.583,127.075
-0.297,2.175,1.017,-60.425,-123.352,107.300
-0.830,1.152,-0.473,-30.701,21.240,37.170
-0.687,-0.095,0.181,-39.001,0.122,-50.476
-0.567,0.514,0.281,-53.650,-19.165,-63.538
-0.172,1.213,0.123,-16.541,16.907,-23.132
0.194,1.073,0.082,6.348,25.330,-0.793
0.153,0.921,0.040,7.019,4.028,6.409
0.054,0.876,-0.184,19.104,1.709,11.597
-0.056,0.889,-0.274,28.137,2.258,14.709
-0.097,0.905,-0.159,29.785,3.174,15.381
-0.108,0.908,0.066,23.987,4.089,12.085
-0.122,0.956,0.150,15.442,7.507,5.981
-0.146,1.011,0.166,5.615,11.658,-0.793
-0.146,1.031,0.134,-2.258,12.634,-6.409
-0.126,1.040,0.054,-4.761,12.268,-9.888
-0.119,1.061,0.001,-3.784,8.789,-10.681
-0.115,1.071,-0.058,0.549,5.066,-9.521
-0.112,1.066,-0.105,5.005,0.977,-6.592
-0.116,1.057,-0.086,8.789,-3.113,-2.747
-0.130,1.030,-0.032,12.146,-5.554,0.549
-0.107,1.016,-0.039,14.526,-3.845,3.479
-0.109,1.009,0.059,10.864,-6.958,5.859
-0.108,0.994,0.077,7.935,-6.409,6.714
-0.113,0.972,0.086,6.531,-5.249,6.592
-0.115,0.948,0.116,6.531,-4.883,5.676
-0.119,0.940,0.107,7.019,-4.211,4.517
-0.117,0.927,0.085,7.446,-3.113,3.357
-0.116,0.918,0.069,6.897,-2.197,2.136
-0.117,0.917,0.058,6.042,-1.770,0.793
-0.108,0.921,0.051,4.700,-1.709,-0.488
-0.106,0.931,0.045,3.662,-1.282,-1.770
-0.113,0.934,0.042,2.991,-0.549,-3.052
-0.115,0.943,0.046,2.258,0.183,-4.333
-0.118,0.955,0.051,1.648,0.732,-5.737
-0.115,0.970,0.050,1.526,0.916,-6.226
-0.112,0.978,0.049,0.977,0.549,-6.287
-0.110,0.987,0.053,0.488,-0.061,-5.920
-0.111,0.995,0.050,0.366,-0.427,-3.906
-0.113,0.997,0.041,0.305,-1.709,-2.808
-0.119,1.000,0.040,0.366,-2.258,-1.709
-0.121,0.996,0.036,0.549,-2.441,-0.732
-0.118,0.999,0.029,0.793,-2.747,0.122
-0.123,0.997,0.050,0.427,-2.686,0.488
-0.119,0.994,0.049,-0.244,-1.770,0.671
-0.116,0.984,0.057,-0.916,-1.099,0.732
-0.114,0.986,0.067,-1.160,-0.549,0.732
-0.109,0.975,0.068,-1.587,0.366,0.549
-0.106,0.972,0.066,-2.136,0.977,0.244
-0.103,0.968,0.063,-2.930,1.343,0.061
-0.099,0.963,0.058,-3.296,1.587,-0.183
-0.103,0.965,0.055,-3.296,1.648,-0.427
-0.111,0.969,0.049,-2.991,1.587,-0.732
-0.112,0.969,0.041,-2.625,1.465,-0.854
-0.114,0.975,0.041,-2.441,0.977,-0.916
-0.114,0.980,0.037,-2.197,0.977,-0.977
-0.116,0.988,0.038,-1.953,1.038,-0.977
-0.112,0.991,0.038,-1.404,1.282,-0.916
-0.109,0.996,0.042,-0.732,1.465,-0.732
-0.104,0.999,0.050,-0.244,1.282,-0.610
-0.103,1.000,0.052,0.488,1.038,-0.366
-0.103,0.997,0.046,1.160,0.977,0.061
-0.104,0.993,0.044,1.282,0.549,0.610
-0.108,0.989,0.045,1.282,0.305,0.916
-0.110,0.984,0.052,1.770,0.366,1.038
-0.109,0.978,0.057,1.465,0.549,0.916
-0.111,0.978,0.057,1.160,0.549,0.549
-0.113,0.981,0.056,1.099,0.183,0.183
-0.113,0.981,0.048,1.282,0.488,-0.183
-0.113,0.985,0.043,1.648,0.732,-0.305
-0.113,0.984,0.043,2.136,0.793,-0.244
-0.111,0.983,0.045,2.014,0.732,-0.183
-0.109,0.981,0.046,1.953,0.488,0.000
-0.109,0.979,0.047,1.831,0.061,0.000
-0.107,0.978,0.047,2.136,-0.183,-0.061
-0.108,0.979,0.052,2.258,-0.610,-0.061
-0.106,0.978,0.057,2.380,-0.549,-0.305
-0.110,0.979,0.056,2.197,-0.244,-0.488
-0.114,0.982,0.052,1.526,-0.183,-0.732
-0.113,0.985,0.055,0.977,-0.183,-0.854
-0.114,0.986,0.052,0.977,-0.061,-0.977
-0.113,0.984,0.052,0.977,0.000,-0.854
-0.110,0.985,0.047,1.404,0.183,-0.793
-0.109,0.986,0.042,1.404,0.183,-0.610
-0.107,0.986,0.041,1.404,0.305,-0.488
-0.106,0.984,0.045,1.465,0.183,-0.488
-0.108,0.990,0.053,1.343,0.000,-0.183
-0.106,0.987,0.052,1.892,0.183,0.000
-0.107,0.980,0.054,1.953,0.061,0.122
-0.107,0.977,0.053,1.465,0.000,0.122
-0.109,0.978,0.056,1.099,-0.061,0.122
-0.112,0.976,0.058,1.038,0.122,0.183
-0.112,0.973,0.057,0.488,0.366,0.000
-0.110,0.976,0.050,0.061,0.549,-0.244
-0.111,0.979,0.045,-0.427,0.427,-0.366
-0.109,0.984,0.042,-0.671,0.122,-0.610
-0.110,0.993,0.043,-0.732,-0.305,-0.488
-0.110,0.997,0.044,-0.305,-0.671,-0.122
-0.110,0.997,0.045,0.244,-0.854,0.427
-0.108,0.998,0.046,0.732,-0.488,0.793
-0.110,0.992,0.049,0.916,0.000,0.854
-0.113,0.987,0.055,0.488,0.427,0.916
-0.111,0.984,0.060,0.122,0.671,1.160
-0.111,0.983,0.064,0.122,0.793,0.977
-0.111,0.977,0.065,0.488,0.854,0.916
-0.107,0.971,0.064,0.916,0.793,0.549
-0.105,0.968,0.058,0.854,0.732,0.183
-0.105,0.972,0.052,0.793,0.488,0.000
-0.102,0.970,0.046,0.610,0.244,-0.488
-0.102,0.973,0.042,0.366,-0.061,-0.793
-0.106,0.978,0.040,0.244,-0.671,-0.916
-0.104,0.978,0.041,0.305,-0.854,-0.793
-0.108,0.990,0.048,0.610,-1.038,-0.732
-0.113,0.988,0.046,1.038,-0.732,-0.427
-0.112,0.984,0.051,1.221,-0.244,-0.061
-0.112,0.985,0.059,1.099,-0.122,0.000
-0.112,0.984,0.057,1.282,0.183,-0.244
-0.110,0.982,0.057,1.221,0.488,-0.305

-1.623,-0.220,1.587,190.674,37.537,81.421
0.862,1.494,-0.379,-31.616,-12.329,92.346
-0.102,1.888,1.365,-75.012,-167.053,59.448
-0.669,1.474,0.438,-27.893,-56.030,60.669
-0.466,0.530,-0.109,-42.358,-1.160,5.798
-0.511,0.532,0.227,-42.786,-5.493,-24.414
-0.293,0.947,0.212,-24.536,5.981,-21.790
-0.059,1.043,0.090,-4.883,26.611,-13.550
0.016,0.955,0.140,-2.502,19.958,-8.972
0.006,0.911,0.008,2.747,15.015,-2.869
-0.038,0.936,-0.120,12.451,15.564,2.197
-0.082,0.922,-0.127,18.921,13.245,4.578
-0.106,0.932,-0.038,16.113,11.353,3.967
-0.132,0.947,0.053,11.597,15.808,2.014
-0.114,0.980,0.034,11.658,23.499,-1.038
-0.119,0.990,0.035,11.963,24.353,-4.944
-0.127,1.013,0.009,9.888,21.301,-7.629
-0.108,1.037,-0.023,6.714,17.273,-8.606
-0.104,1.047,-0.021,2.502,10.010,-8.545
-0.122,1.049,-0.017,0.671,2.502,-7.080
-0.089,1.061,-0.075,2.319,-2.747,-4.395
-0.092,1.033,-0.029,5.066,-9.216,-0.183
-0.087,1.032,-0.011,7.690,-11.902,3.174
-0.095,0.998,0.021,8.362,-12.451,5.615
-0.105,0.977,0.085,7.141,-11.475,6.897
-0.107,0.968,0.078,7.629,-7.690,7.324
-0.108,0.948,0.083,7.935,-5.981,5.981
-0.106,0.933,0.084,7.874,-4.089,4.456
-0.109,0.931,0.079,7.507,-2.869,3.052
-0.111,0.927,0.064,7.629,-1.953,1.404
-0.119,0.932,0.042,7.202,-1.465,-0.061
-0.125,0.942,0.032,6.226,-1.404,-1.221
-0.124,0.950,0.043,4.700,-1.953,-2.502
-0.128,0.961,0.063,2.869,-2.014,-3.845
-0.126,0.981,0.056,1.404,-1.770,-5.127
-0.117,0.998,0.042,1.221,-2.197,-5.920
-0.111,1.015,-0.005,1.709,-4.822,-7.019
-0.115,0.991,0.101,1.465,-9.521,-7.812
-0.112,1.000,0.064,1.282,-7.385,-6.409
-0.103,1.007,0.019,2.014,-3.296,-4.456
-0.106,1.011,0.020,1.099,-2.991,-2.502
-0.106,1.009,0.028,1.099,-3.113,-1.282
-0.106,1.004,0.042,1.343,-3.113,-0.183
-0.117,1.002,0.064,1.099,-2.747,1.404
-0.119,0.996,0.068,0.793,-1.831,2.441
