aX,aY,aZ,gX,gY,gZ
0.197,0.350,0.838,-18.738,1.221,-7.141
0.214,0.397,0.822,-18.799,-1.160,-5.066
0.196,0.418,0.937,-23.437,-10.315,-4.456
0.192,0.389,0.861,-21.667,-8.057,-3.662
0.210,0.375,0.814,-19.714,-2.930,-2.258
0.205,0.355,0.797,-20.447,-3.784,-2.563
0.232,0.349,0.799,-18.921,-2.625,-3.601
0.220,0.359,0.796,-12.573,-5.432,-3.784
0.211,0.376,0.821,-7.324,-6.104,-4.395
0.214,0.389,0.813,-4.456,-3.418,-4.822
0.208,0.391,0.823,-4.517,-1.770,-5.371
0.198,0.387,0.846,-6.653,-0.122,-6.287
0.191,0.376,0.833,-8.789,1.587,-7.080
0.190,0.372,0.883,-9.949,1.404,-6.897
0.187,0.373,0.839,-8.850,0.977,-5.981
0.183,0.372,0.883,-7.507,-2.869,-3.845
0.193,0.374,0.874,-5.127,-6.104,-1.282
0.197,0.365,0.850,-2.197,-8.362,1.343
0.191,0.361,0.880,-0.183,-10.803,2.869
0.201,0.365,0.826,2.197,-10.193,3.357
0.202,0.369,0.826,1.465,-10.071,2.197
0.194,0.370,0.835,-0.549,-9.521,0.732
0.192,0.372,0.834,-1.709,-6.470,-0.244
0.186,0.371,0.839,-2.258,-2.869,-0.610
0.179,0.370,0.849,-2.197,0.244,-0.671
0.172,0.367,0.871,-1.709,1.953,-0.427
0.178,0.371,0.883,-1.709,2.075,-0.061
0.161,0.362,0.891,-1.099,0.671,0.977
0.149,0.365,0.925,0.427,-2.258,3.845
0.160,0.376,0.895,0.488,-6.653,5.737
0.164,0.371,0.882,-1.465,-12.085,5.737
0.158,0.360,0.881,-3.784,-14.893,4.944
0.158,0.350,0.864,-7.202,-15.503,2.625
0.160,0.358,0.850,-9.827,-14.221,0.427
0.166,0.360,0.834,-10.498,-11.597,-1.038
0.171,0.357,0.830,-9.705,-7.935,-1.892
0.168,0.363,0.836,-7.935,-3.479,-2.075
0.169,0.361,0.842,-5.066,0.366,-1.831
0.167,0.363,0.855,-2.625,3.174,-1.587
0.163,0.367,0.861,0.244,5.310,-0.793
0.159,0.369,0.857,3.601,6.104,0.549
0.158,0.371,0.863,4.639,5.066,1.343
0.158,0.374,0.859,3.235,1.892,1.709
0.158,0.366,0.868,0.854,-1.831,1.770
0.160,0.359,0.893,-0.305,-3.479,1.831
0.173,0.352,0.834,1.648,-1.587,1.709
0.178,0.354,0.821,2.197,-2.380,1.648
0.176,0.354,0.861,2.136,-3.906,1.648
0.183,0.353,0.833,3.235,-1.465,1.587
0.177,0.360,0.865,2.502,-0.916,1.831
0.177,0.357,0.863,1.831,0.305,1.038
0.174,0.352,0.874,0.366,1.282,-0.183
0.173,0.347,0.865,-0.549,2.197,-1.160
0.166,0.349,0.858,-0.916,2.869,-1.648
0.172,0.348,0.874,-0.427,3.113,-1.770
0.173,0.354,0.851,1.099,3.723,-1.404
0.169,0.354,0.858,1.160,3.845,-1.099
0.165,0.348,0.859,0.427,3.723,-1.099
0.162,0.350,0.856,-0.610,3.601,-1.465
0.163,0.347,0.849,-1.221,3.296,-2.014

0.407,-0.805,-1.782,-68.115,20.935,-98.938
0.649,-0.765,-1.960,-53.894,47.485,-119.385
0.806,-0.732,-2.057,-28.198,82.336,-141.724
0.978,-0.701,-2.120,-0.977,136.658,-164.062
1.163,-0.688,-2.050,23.071,198.730,-180.603
1.317,-0.716,-1.814,53.223,254.272,-187.134
1.468,-0.769,-1.564,93.750,299.072,-181.396
1.521,-0.885,-1.233,140.076,326.172,-169.006
1.541,-0.995,-0.786,187.073,344.543,-153.381
1.411,-1.000,-0.208,214.233,385.620,-139.343
1.514,-0.838,0.081,221.069,472.412,-132.263
1.487,-0.572,0.587,242.432,520.752,-134.216
1.385,-0.200,1.097,239.014,529.663,-141.724
1.435,0.230,1.550,203.613,533.447,-157.227
1.612,0.633,2.235,165.039,534.241,-174.622
1.610,1.250,3.122,121.460,528.564,-180.481
0.957,1.670,4.000,53.955,496.948,-158.386
0.333,1.601,4.000,0.610,441.528,-105.896
0.224,1.131,3.765,-16.785,367.554,-49.194
0.297,0.717,3.073,-19.287,281.677,-12.756
0.409,0.504,2.500,-19.836,212.891,-2.075
0.519,0.430,2.186,-5.981,185.852,-10.681
0.558,0.424,2.028,16.907,193.481,-28.503
0.565,0.550,2.050,37.231,212.891,-45.349
0.324,0.531,2.973,55.481,245.056,-62.683
0.672,0.949,1.575,35.706,278.687,-74.036
0.394,0.892,2.826,-45.898,202.576,-95.032
0.534,0.966,2.425,-35.645,228.088,-116.394
0.531,1.063,2.353,-70.923,233.154,-130.554
0.335,1.695,2.655,-106.567,216.309,-137.878
-0.515,2.083,4.000,-77.942,215.149,-138.733
0.010,1.800,4.000,82.703,292.419,-66.284
0.488,1.462,2.906,230.774,294.739,58.838
0.509,1.498,1.479,87.280,131.226,106.873
0.316,1.190,1.383,-29.541,-39.429,78.552
0.531,0.917,1.370,-139.648,-83.679,21.912
0.393,0.653,2.051,-231.812,-52.979,-36.377
0.378,0.132,1.373,-241.028,26.917,-69.092
0.255,-0.132,0.714,-183.594,76.660,-41.687
0.068,-0.350,0.569,-85.938,52.551,14.160
0.011,-0.516,0.468,22.583,10.193,62.378
0.084,-0.577,0.296,74.402,-32.593,84.167
0.158,-0.472,0.430,80.750,-61.096,79.041
0.208,-0.307,0.519,63.232,-69.519,53.345
0.163,-0.180,0.971,41.260,-59.692,16.846
0.306,-0.113,0.694,30.212,-28.381,-14.954
0.317,0.052,0.806,12.756,-27.893,-36.926
0.307,0.163,0.864,7.629,-51.819,-51.086
0.323,0.284,0.824,10.864,-80.872,-54.443
0.219,0.477,0.942,8.057,-101.746,-50.781
0.170,0.536,1.038,11.230,-85.571,-41.626
0.211,0.587,0.951,9.583,-46.692,-29.297
0.294,0.654,0.896,2.014,-24.658,-17.090
0.284,0.646,0.962,-1.587,-22.888,-6.042
0.270,0.633,1.023,0.305,-14.404,-1.892
0.320,0.552,0.782,0.549,0.244,-2.502
0.282,0.552,0.909,-1.404,5.127,-3.906
0.270,0.524,0.961,-1.587,9.094,-5.005
0.249,0.490,0.933,0.916,18.066,-5.371
0.223,0.463,0.883,4.089,23.193,-4.517
0.202,0.462,1.011,3.845,21.545,-3.113
0.193,0.429,0.931,5.981,20.264,-0.488
0.190,0.422,0.931,3.357,14.893,3.235
0.170,0.410,0.925,-6.897,7.324,3.784
0.193,0.374,0.945,-16.785,11.902,0.244
0.214,0.365,0.823,-21.790,15.991,-2.563
0.221,0.352,0.770,-25.085,11.230,-4.272
0.216,0.353,0.781,-24.719,3.479,-5.615
0.219,0.364,0.771,-20.691,-2.747,-5.493
0.215,0.360,0.740,-14.648,-5.005,-4.944
0.197,0.365,0.771,-7.812,-6.042,-3.296
0.198,0.365,0.755,-1.282,-5.066,-1.526
0.188,0.373,0.773,2.319,-5.066,0.366
0.180,0.394,0.828,2.930,-5.066,1.099
0.176,0.364,0.805,3.296,-4.272,1.282
0.159,0.392,0.851,2.808,-3.540,1.404
0.165,0.376,0.842,-0.244,-5.493,0.610
0.153,0.411,0.920,-3.479,-5.920,0.488
0.155,0.397,0.883,-4.883,-4.761,1.099
0.162,0.373,0.836,-5.371,-2.014,2.197
0.159,0.348,0.829,-6.348,-2.686,3.967
0.163,0.336,0.820,-5.981,-3.784,5.798
0.164,0.318,0.817,-4.028,-3.418,6.775
0.159,0.306,0.818,-1.160,-2.686,7.629
0.151,0.310,0.827,2.197,-2.258,8.240
0.148,0.329,0.856,4.578,-1.648,7.385
0.158,0.343,0.855,6.165,-0.061,6.165
0.158,0.356,0.865,4.456,0.977,4.639
0.159,0.366,0.893,0.244,0.061,2.747
0.160,0.374,0.911,-3.174,-1.709,1.160
0.166,0.380,0.911,-5.737,-3.784,0.244
0.174,0.386,0.913,-7.324,-5.981,-0.366
0.179,0.397,0.916,-6.653,-7.202,-0.549
0.178,0.407,0.874,-4.333,-6.165,-0.549
0.160,0.417,0.861,-2.563,-5.859,-0.244
0.151,0.423,0.871,-2.380,-6.287,-0.366
0.159,0.411,0.831,-2.258,-5.676,-0.427
0.157,0.410,0.821,-2.136,-4.883,0.183
0.162,0.391,0.808,-1.221,-4.822,1.282
0.147,0.393,0.873,-1.038,-4.639,1.343
0.150,0.387,0.842,0.122,-2.930,0.977
0.149,0.401,0.854,0.977,-2.380,0.793
0.156,0.403,0.854,-0.732,-3.357,0.061
0.161,0.410,0.860,-3.601,-4.089,-1.282
0.160,0.410,0.857,-5.005,-4.333,-1.648
0.160,0.417,0.864,-5.127,-4.639,-1.770
0.166,0.415,0.847,-3.723,-5.005,-0.610
0.172,0.405,0.840,-1.831,-5.371,1.465
0.175,0.403,0.849,-1.221,-5.249,3.540
0.167,0.399,0.850,-0.488,-4.456,4.456
0.161,0.397,0.855,0.854,-3.967,5.249
0.162,0.403,0.846,0.610,-2.991,5.432
0.160,0.400,0.841,-0.549,-2.319,4.761
0.155,0.400,0.842,-1.831,-1.709,3.662
0.149,0.391,0.847,-2.319,-0.488,3.174
0.144,0.380,0.849,-2.319,0.061,2.930
0.138,0.376,0.854,-1.282,0.061,3.052
0.139,0.377,0.853,-0.488,-0.854,2.991
0.141,0.384,0.848,-0.122,-1.770,2.625

0.553,-0.939,-1.622,-31.860,85.205,-147.949
0.749,-0.894,-1.654,-12.146,117.310,-172.607
0.935,-0.818,-1.645,12.695,160.583,-196.289
1.078,-0.706,-1.547,35.645,207.275,-214.294
1.186,-0.642,-1.378,60.242,253.357,-225.769
1.263,-0.609,-1.181,83.740,299.377,-229.858
1.277,-0.565,-0.902,108.459,340.088,-225.403
1.306,-0.525,-0.555,139.771,369.995,-213.257
1.319,-0.504,-0.141,174.194,394.226,-200.500
1.232,-0.365,0.241,201.355,410.461,-191.528
1.193,-0.230,0.608,208.130,418.579,-188.843
1.127,-0.034,0.819,186.707,427.795,-196.716
1.113,0.272,0.951,149.780,438.538,-214.355
1.164,0.581,1.277,111.633,439.453,-234.741
1.178,0.892,1.814,76.355,434.082,-248.962
1.089,1.144,2.260,37.598,422.485,-246.582
0.989,1.459,2.690,7.996,396.301,-224.060
0.852,1.707,3.067,24.902,363.586,-189.575
0.722,1.780,3.297,71.899,336.792,-144.714
0.557,1.672,3.203,104.614,315.308,-96.985
0.468,1.489,2.988,88.684,287.720,-60.364
0.430,1.242,2.741,69.641,249.817,-38.147
0.447,1.037,2.516,57.983,228.394,-26.428
0.472,0.896,2.320,51.514,223.267,-22.949
0.468,0.824,2.319,48.828,222.900,-21.423
0.464,0.781,2.221,45.776,227.539,-21.851
0.524,0.581,1.302,29.114,237.305,-30.273
0.483,0.861,2.145,-20.508,222.900,-43.945
0.444,0.788,2.157,-49.622,182.800,-65.735
0.466,0.721,2.026,-78.430,179.138,-91.248
0.452,0.671,1.775,-95.459,168.823,-117.981
0.428,0.657,1.799,-91.736,147.766,-138.123
0.552,0.744,1.794,-70.618,132.324,-146.667
0.245,1.473,2.831,-30.701,121.338,-149.109
0.213,1.483,2.184,69.214,128.784,-121.643
0.299,1.808,1.916,104.736,85.022,-32.227
0.357,1.408,1.829,95.398,20.630,29.175
0.350,1.002,1.474,38.269,2.686,47.058
0.344,0.490,1.214,-34.851,1.343,33.020
0.303,0.119,1.005,-81.177,2.380,10.071
0.295,-0.148,0.861,-89.905,0.061,-4.761
0.311,-0.248,0.703,-66.833,-12.756,-11.902
0.335,-0.149,0.897,-30.640,-29.846,-13.916
0.380,-0.011,0.943,7.690,-30.518,-14.526
0.429,0.183,0.917,31.860,-16.479,-16.052
0.490,0.297,0.858,20.142,-14.404,-21.851
0.464,0.366,0.994,-4.211,-22.461,-27.710
0.475,0.344,0.923,-22.705,-18.311,-30.029
0.495,0.310,0.777,-32.349,-9.460,-28.076
0.490,0.289,0.712,-30.823,-7.629,-22.461
0.492,0.299,0.657,-19.348,-5.981,-15.747
0.489,0.339,0.675,-5.371,-3.357,-11.169
0.486,0.388,0.643,5.554,0.122,-9.766
0.459,0.454,0.693,7.690,0.610,-12.146
0.475,0.485,0.629,2.991,-1.465,-15.320
0.464,0.557,0.798,-10.986,-7.019,-17.395
0.425,0.561,0.901,-23.193,-6.409,-18.982
0.403,0.500,0.746,-24.780,0.854,-18.005
0.361,0.479,0.800,-25.635,-1.221,-13.367
0.350,0.455,0.787,-24.902,-7.568,-8.423
0.343,0.452,0.755,-20.020,-11.719,-4.578
0.353,0.466,0.725,-15.015,-13.123,-2.869
0.353,0.498,0.711,-13.733,-13.977,-3.601
0.352,0.510,0.707,-16.235,-13.428,-6.775
0.337,0.538,0.736,-19.226,-11.902,-9.827
0.336,0.558,0.732,-19.653,-9.216,-11.719
0.331,0.574,0.762,-17.090,-7.507,-11.353
0.336,0.563,0.755,-13.916,-6.531,-9.033
0.332,0.539,0.795,-11.780,-5.615,-5.798
0.337,0.497,0.768,-8.545,-4.028,-3.113
0.325,0.488,0.799,-3.235,-3.113,0.000
0.339,0.466,0.775,1.892,-2.930,2.502
0.338,0.467,0.788,5.188,-2.869,4.272
0.323,0.458,0.811,6.165,-2.319,5.066
0.343,0.428,0.698,5.066,-2.136,6.104
0.317,0.424,0.783,0.305,-5.798,6.531
0.315,0.411,0.761,-0.427,-6.104,6.653
0.318,0.410,0.737,-1.282,-5.859,5.859
0.318,0.411,0.752,-2.380,-6.409,3.967
0.326,0.410,0.719,-1.892,-4.517,2.258
0.327,0.436,0.726,-0.671,-2.441,1.770
0.332,0.465,0.703,1.282,-0.854,1.404
0.331,0.488,0.716,3.784,-1.038,2.441
0.323,0.515,0.776,5.249,-0.916,4.028
0.313,0.523,0.817,5.859,-0.488,6.104
0.302,0.514,0.848,4.944,1.038,7.385
0.308,0.491,0.837,2.258,2.380,7.629
0.300,0.466,0.846,-0.671,2.136,6.958
0.298,0.442,0.819,-1.404,1.831,6.287
0.305,0.432,0.795,-1.038,1.465,5.737
0.310,0.430,0.776,0.122,0.854,5.615
0.301,0.414,0.764,2.502,0.977,6.042
0.333,0.425,0.735,3.479,0.854,7.935
0.325,0.449,0.786,2.991,-0.854,6.958
0.319,0.438,0.782,5.310,0.732,6.165
0.319,0.448,0.810,5.554,0.732,6.836
0.310,0.434,0.842,4.883,0.061,7.385
0.319,0.439,0.841,4.089,-0.488,8.545
0.316,0.439,0.859,2.869,-1.709,8.423
0.309,0.425,0.850,1.831,-2.319,7.690
0.314,0.413,0.833,0.854,-2.930,8.240
0.313,0.409,0.820,-0.488,-3.296,7.996
0.311,0.402,0.812,-1.465,-3.357,7.080
0.306,0.412,0.820,-1.892,-3.601,6.165
0.305,0.415,0.795,-1.648,-3.052,5.188
0.301,0.434,0.833,-1.526,-2.441,4.150
0.303,0.426,0.774,-1.160,-0.732,3.052
0.290,0.433,0.798,-1.709,-1.526,2.625
0.288,0.432,0.842,-1.404,-3.113,3.235
0.277,0.426,0.835,1.587,-1.404,3.601
0.277,0.418,0.804,4.578,0.244,4.211
0.275,0.417,0.818,4.944,-1.404,4.883
0.277,0.407,0.810,5.676,-2.319,4.456
0.282,0.413,0.781,5.554,-2.258,3.601
0.291,0.424,0.767,4.456,-3.052,2.625
0.299,0.443,0.769,2.380,-3.845,0.916
0.302,0.458,0.779,0.305,-3.906,-0.793
0.300,0.463,0.792,-1.282,-3.235,-1.831
0.303,0.467,0.801,-1.953,-2.625,-2.075

0.491,-1.000,-1.532,-68.848,56.152,-129.761
0.632,-0.972,-1.631,-56.580,86.426,-155.701
0.806,-0.936,-1.648,-36.621,124.390,-184.570
0.990,-0.885,-1.645,-13.062,168.518,-210.876
1.178,-0.861,-1.557,8.301,217.346,-229.858
1.326,-0.884,-1.408,29.663,262.024,-239.380
1.421,-0.943,-1.247,52.002,304.138,-239.624
1.456,-1.014,-1.062,80.017,345.337,-232.056
1.449,-1.051,-0.856,114.136,385.925,-224.121
1.469,-1.020,-0.584,145.447,425.293,-221.069
1.483,-0.793,-0.313,173.828,460.937,-225.586
1.500,-0.532,0.139,195.312,485.657,-240.540
1.529,-0.137,0.700,200.745,497.498,-259.766
1.474,0.361,1.293,170.349,502.808,-286.499
1.613,1.196,2.255,139.465,501.282,-289.673
1.599,1.833,2.945,94.727,481.384,-275.818
1.280,2.261,3.669,62.134,440.613,-237.366
0.842,2.352,4.000,47.424,394.287,-175.720
0.595,2.079,3.751,35.034,350.037,-107.605
0.578,1.678,3.216,23.743,304.871,-55.237
0.601,1.424,2.877,16.479,268.677,-24.841
0.687,1.318,2.636,-6.958,252.258,-20.752
0.644,1.256,2.729,-7.812,238.159,-27.588
0.563,1.196,2.784,10.193,241.516,-33.997
0.481,1.207,2.758,23.621,249.023,-37.231
0.688,0.845,0.899,31.128,267.761,-43.213
0.392,1.233,2.788,-10.864,229.004,-50.842
0.437,1.116,2.438,-14.526,188.721,-71.228
0.428,1.068,2.208,-37.048,177.795,-93.567
0.459,0.994,1.942,-53.040,155.762,-113.464
0.464,0.936,1.762,-58.105,132.202,-123.230
0.499,0.884,1.585,-53.284,114.380,-126.099
0.503,0.884,1.547,-45.410,102.295,-121.277
0.564,0.839,1.277,-33.142,102.783,-110.168
0.557,0.901,1.145,-24.597,100.281,-91.125
0.438,0.777,1.307,-18.799,84.106,-67.505
0.441,0.660,0.947,-12.085,85.815,-40.527
0.367,0.517,1.095,-15.869,59.998,-18.982
0.331,0.411,1.133,-8.789,33.325,-4.333
0.348,0.230,0.959,-4.944,14.160,3.357
0.347,0.156,0.833,-2.625,1.221,5.798
0.363,0.080,0.660,-4.089,-14.099,6.226
0.355,0.078,0.620,-5.737,-30.029,7.629
0.315,0.100,0.665,-8.118,-44.067,9.705
0.346,0.213,0.857,-11.780,-45.532,10.071
0.396,0.261,0.721,-5.493,-33.691,3.967
0.386,0.311,0.760,-2.441,-29.297,-2.930
0.478,0.375,0.785,-0.854,-29.419,-8.057
0.433,0.463,0.773,-5.981,-47.974,-9.155
0.451,0.525,0.862,-12.390,-62.195,-10.498
0.388,0.617,0.960,-9.766,-61.279,-9.033
0.364,0.652,0.970,-9.644,-49.194,-5.371
0.350,0.675,0.994,-8.911,-31.311,-2.441
0.356,0.642,0.955,-8.240,-16.846,-1.404
0.331,0.625,0.958,-12.634,-12.756,0.977
0.324,0.538,0.852,-14.587,-13.367,1.160
0.317,0.504,0.828,-14.038,-17.395,0.916
0.328,0.498,0.862,-12.390,-19.104,0.732
0.351,0.449,0.712,-9.033,-15.320,0.549
0.312,0.463,0.804,-6.470,-15.076,1.587
0.325,0.469,0.764,-2.930,-10.620,2.747
0.327,0.482,0.693,-0.061,-2.319,3.113
0.320,0.485,0.713,0.488,-0.183,3.052
0.305,0.507,0.736,-0.671,-0.916,3.357
0.295,0.490,0.753,-2.197,2.380,2.869
0.282,0.479,0.735,-3.906,5.310,3.113
0.292,0.444,0.725,-4.700,3.784,3.906
0.257,0.437,0.769,-2.686,-2.686,5.432
0.253,0.421,0.773,-0.854,-5.432,5.432
0.255,0.407,0.774,0.183,-6.775,4.700
0.250,0.398,0.790,0.854,-8.606,3.418
0.258,0.401,0.773,2.563,-9.705,2.563
0.268,0.409,0.736,4.639,-10.315,2.014
0.279,0.425,0.752,5.066,-13.184,1.892
0.291,0.442,0.760,4.700,-13.184,1.160
0.297,0.459,0.765,2.747,-10.559,-0.488
0.307,0.469,0.763,0.549,-7.324,-1.892
0.301,0.466,0.780,-0.610,-3.845,-2.625
0.312,0.469,0.756,-0.671,-0.305,-2.258
0.296,0.474,0.774,0.366,-0.244,14.832
0.288,0.476,0.791,2.625,-1.648,1.892
0.286,0.471,0.796,5.005,-2.075,4.028
0.273,0.464,0.808,5.859,-3.479,5.127
0.272,0.464,0.815,5.127,-5.249,5.005
0.276,0.468,0.813,3.479,-6.287,3.723
0.277,0.477,0.816,1.709,-7.507,2.869
0.276,0.480,0.813,0.183,-7.690,2.197
0.276,0.477,0.805,-0.732,-7.202,1.526
0.281,0.479,0.808,-1.282,-7.202,1.709
0.281,0.483,0.814,-1.343,-7.202,2.136
0.280,0.480,0.824,-1.221,-7.263,1.831
0.273,0.480,0.840,-0.793,-6.836,2.014
0.272,0.479,0.836,-0.732,-5.615,1.831
0.273,0.468,0.816,-1.221,-4.700,1.343
0.270,0.459,0.800,-1.282,-4.822,1.282
0.263,0.459,0.815,1.526,-7.629,4.028
0.272,0.457,0.776,3.723,-7.568,5.615
0.264,0.458,0.796,3.479,-9.399,6.836
0.267,0.453,0.788,1.953,-10.559,6.714
0.262,0.451,0.837,0.000,-10.559,5.615
0.273,0.443,0.806,-0.488,-8.057,4.517
0.272,0.443,0.798,-1.648,-7.446,3.418
0.263,0.447,0.805,-1.465,-6.775,2.930
0.265,0.448,0.795,-1.404,-6.042,2.747
0.259,0.446,0.812,-1.709,-5.981,2.563
0.251,0.440,0.800,-1.465,-4.700,2.563
0.242,0.441,0.809,-1.160,-3.784,2.441
0.245,0.435,0.781,-0.305,-3.601,2.319
0.240,0.447,0.808,0.977,-4.150,3.052
0.247,0.443,0.785,2.197,-4.517,3.052
0.243,0.453,0.818,2.258,-3.784,2.625
0.255,0.444,0.769,1.953,-2.686,1.770
0.244,0.455,0.810,0.610,-3.052,1.038
0.251,0.449,0.777,-0.488,-2.319,-0.366
0.240,0.462,0.810,-1.038,-2.014,-0.916
0.245,0.454,0.789,-1.404,-1.709,-1.648
0.243,0.457,0.787,-1.465,-1.160,-1.770
0.241,0.465,0.810,-1.160,-1.221,-1.953
0.238,0.474,0.812,-0.122,-0.732,-1.831

0.741,-1.402,-1.592,-68.176,-43.396,-75.867
0.992,-1.484,-1.821,-64.453,-21.790,-112.854
1.270,-1.508,-1.954,-52.124,21.240,-156.799
1.498,-1.514,-2.014,-28.076,87.219,-202.087
1.658,-1.465,-1.897,6.714,162.659,-238.953
1.803,-1.415,-1.625,53.162,240.601,-264.648
1.842,-1.344,-1.268,104.980,312.378,-279.663
1.903,-1.254,-0.876,156.860,423.706,-280.151
1.957,-0.923,-0.146,237.427,462.708,-277.527
1.914,-0.667,0.202,255.005,496.521,-277.039
1.762,-0.342,0.596,253.540,521.545,-283.691
1.737,0.031,0.911,226.868,536.194,-302.124
1.725,0.584,1.422,175.293,538.086,-330.933
1.481,0.728,2.625,112.305,517.456,-349.731
1.657,1.790,2.438,30.640,491.821,-358.276
1.288,2.507,3.325,49.805,454.102,-343.689
0.712,2.743,3.983,58.167,384.460,-255.005
0.403,2.604,3.532,63.049,335.754,-143.127
0.328,2.343,3.099,61.096,285.339,-49.377
0.319,2.093,2.811,42.419,239.807,-18.372
0.277,1.989,2.847,10.437,222.229,-33.142
0.199,1.792,2.768,-1.038,229.553,-56.091
0.058,1.649,2.734,18.372,246.033,-59.998
0.008,1.488,2.486,39.612,252.747,-49.866
0.005,1.399,2.468,45.837,246.521,-38.696
-0.045,1.534,3.140,40.344,241.394,-41.382
0.129,1.370,2.129,23.560,253.906,-62.683
0.074,0.973,2.259,-15.320,230.225,-88.806
0.114,0.923,1.909,-23.926,229.736,-117.065
0.160,0.943,1.907,-47.791,198.914,-139.832
0.198,0.879,1.918,-56.335,174.255,-155.090
0.290,0.867,1.552,-47.180,176.025,-165.955
0.353,0.919,1.439,-43.396,161.987,-170.837
0.454,1.054,1.445,-40.833,134.888,-163.269
0.366,1.204,1.558,-36.560,105.652,-133.789
0.170,1.207,1.711,-23.010,79.651,-82.214
0.121,0.943,1.402,-12.085,55.115,-27.649
0.161,0.747,1.346,-14.648,21.545,5.859
0.238,0.520,1.139,-15.564,-9.583,14.954
0.299,0.388,0.886,-14.709,-31.006,9.827
0.310,0.398,0.859,-14.893,-50.720,1.099
0.310,0.414,0.959,-2.197,-60.303,-2.747
0.349,0.417,0.835,20.447,-45.898,0.061
0.363,0.448,0.775,33.997,-25.696,5.127
0.351,0.427,0.741,34.912,-16.541,9.705
0.345,0.431,0.749,30.273,-11.108,13.184
0.351,0.463,0.792,20.691,-7.019,11.597
0.343,0.506,0.807,9.033,-6.287,6.653
0.318,0.516,0.849,-1.709,-10.315,2.625
0.302,0.505,0.900,-7.874,-18.066,2.808
0.302,0.515,0.902,-9.766,-27.893,5.554
0.315,0.485,0.858,-8.606,-36.987,7.690
0.314,0.478,0.859,-8.606,-45.166,7.385
0.315,0.453,0.793,-8.179,-48.279,4.700
0.314,0.432,0.689,-6.653,-48.157,1.587
0.276,0.459,0.730,-5.371,-49.316,-0.916
0.267,0.426,0.600,-4.395,-43.762,-5.310
0.244,0.492,0.720,-5.554,-31.250,-10.132
0.268,0.496,0.621,-5.432,-18.005,-14.771
0.251,0.527,0.645,-5.859,-7.507,-16.602
0.238,0.541,0.674,-6.042,-1.892,-15.381
0.228,0.541,0.744,-5.859,0.671,-11.475
0.220,0.518,0.735,-2.747,1.038,-5.798
0.207,0.502,0.803,0.000,-2.808,0.183
0.219,0.476,0.778,1.953,-5.981,3.540
0.223,0.468,0.825,0.366,-8.423,3.357
0.221,0.452,0.805,-1.221,-8.301,0.549
0.214,0.452,0.799,-2.930,-8.911,-2.380
0.209,0.473,0.837,-5.127,-10.803,-4.578
0.208,0.496,0.796,-6.104,-12.756,-5.737
0.209,0.511,0.785,-7.690,-14.832,-7.629
0.211,0.531,0.761,-8.301,-14.099,-9.338
0.226,0.543,0.732,-8.728,-13.733,-10.132
0.229,0.548,0.738,-9.033,-14.587,-9.888
0.222,0.555,0.742,-6.775,-14.526,-8.484
0.219,0.566,0.739,-0.977,-14.648,-5.249
0.214,0.567,0.755,3.296,-15.503,-2.197
0.205,0.559,0.791,6.287,-15.747,0.000
0.205,0.540,0.785,8.728,-13.306,1.526
0.194,0.522,0.783,7.446,-10.986,1.953
0.189,0.505,0.772,4.395,-8.606,1.587
0.181,0.496,0.794,2.197,-6.653,0.854
0.187,0.488,0.764,1.404,-3.662,-0.244
0.181,0.493,0.767,1.160,-1.282,-1.099
0.178,0.503,0.770,1.953,1.099,-1.892
0.179,0.515,0.770,2.930,2.747,-1.770
0.187,0.529,0.767,4.211,4.211,-0.671
0.181,0.540,0.788,4.822,4.150,1.404
0.177,0.535,0.801,4.272,2.747,3.418
0.176,0.536,0.806,3.479,0.916,4.883
0.181,0.535,0.816,2.075,-0.977,5.371
0.184,0.521,0.811,0.305,-1.831,4.761
0.186,0.517,0.806,-0.793,-2.625,3.845
0.188,0.519,0.798,-0.793,-3.906,3.540
0.196,0.516,0.796,-0.977,-4.944,3.296
0.196,0.512,0.791,-0.977,-5.371,3.235
0.199,0.507,0.790,-0.732,-4.333,3.418
0.202,0.501,0.784,-0.183,-3.052,3.479
0.190,0.505,0.789,1.709,-2.075,4.211
0.193,0.507,0.788,5.005,-0.854,5.554
0.185,0.514,0.795,7.080,0.305,6.470
0.180,0.513,0.803,8.484,0.793,7.019
0.168,0.509,0.799,8.911,0.977,7.568
0.178,0.517,0.815,7.690,0.977,7.690
0.178,0.496,0.818,5.371,-0.488,7.080
0.156,0.504,0.840,4.150,-2.197,6.897
0.177,0.457,0.732,3.540,-2.014,6.775
0.138,0.488,0.912,2.014,-5.249,6.958
0.163,0.479,0.823,4.517,-5.493,6.409
0.166,0.468,0.793,5.432,-6.714,5.920
0.168,0.483,0.799,5.859,-6.226,5.188
0.167,0.487,0.811,4.639,-5.798,4.272
0.168,0.485,0.807,3.174,-4.944,2.808
0.166,0.489,0.816,2.319,-4.089,1.648
0.166,0.496,0.813,3.296,-3.418,0.916
0.165,0.506,0.829,3.540,-3.967,0.916
0.155,0.506,0.847,3.601,-4.395,1.465
0.157,0.499,0.828,3.784,-4.272,2.869
0.160,0.487,0.820,2.991,-5.188,3.662

0.393,-0.961,-1.452,-46.997,59.998,-129.089
0.539,-0.953,-1.535,-32.043,88.745,-154.236
0.672,-0.903,-1.561,-13.794,124.451,-179.443
0.798,-0.826,-1.525,5.981,165.527,-203.796
