aX,aY,aZ,gX,gY,gZ
-0.186,-1.006,-0.050,-0.977,0.427,-0.916
-0.185,-1.013,-0.046,-1.038,-0.488,-1.221
-0.186,-1.014,-0.042,-0.916,-1.038,-1.038
-0.189,-1.009,-0.036,-0.671,-1.221,-0.732
-0.195,-1.004,-0.029,0.000,-1.465,-0.854
-0.197,-1.001,-0.030,0.488,-1.038,-0.854
-0.198,-0.999,-0.032,0.793,-0.671,-1.099
-0.195,-1.000,-0.033,1.160,-0.488,-1.282
-0.195,-0.999,-0.035,1.038,-0.610,-1.221
-0.194,-1.000,-0.040,0.488,-0.366,-0.977
-0.193,-1.001,-0.041,-0.122,-0.427,-0.793
-0.193,-1.005,-0.038,-0.122,-1.038,-0.671
-0.195,-1.005,-0.034,-0.366,-1.221,-0.793
-0.196,-1.003,-0.034,-0.610,-1.160,-1.160
-0.195,-1.001,-0.038,-0.977,-0.916,-1.770
-0.192,-0.993,-0.039,-0.793,-0.732,-2.075
-0.188,-0.990,-0.043,-0.549,-0.549,-1.953
-0.188,-0.991,-0.045,-0.305,-0.549,-1.526
-0.189,-0.992,-0.044,-0.122,-0.671,-1.343
-0.191,-0.995,-0.040,-0.122,-1.038,-1.099
-0.192,-0.998,-0.033,-0.244,-1.221,-0.854
-0.192,-1.000,-0.034,-0.305,-0.977,-0.671
-0.192,-1.000,-0.040,-0.854,-0.732,-0.610
-0.194,-0.997,-0.042,-1.160,-0.854,-0.427
-0.194,-1.000,-0.041,-1.343,-0.916,-0.488
-0.194,-1.000,-0.042,-1.221,-0.977,-0.244
-0.196,-0.998,-0.039,-1.038,-1.282,-0.183
-0.199,-0.999,-0.034,-0.793,-1.343,-0.183
-0.201,-0.998,-0.032,-0.549,-0.854,-0.061
-0.200,-0.996,-0.029,-0.671,-0.305,-0.183
-0.197,-1.000,-0.032,-0.732,0.122,-0.549
-0.192,-1.001,-0.043,-0.854,0.549,-0.549
-0.190,-1.001,-0.052,-1.282,0.427,-0.549
-0.188,-0.998,-0.056,-1.648,-0.061,-0.366
-0.189,-0.996,-0.049,-1.587,-0.793,-0.305
-0.190,-0.994,-0.037,-1.221,-1.282,-0.366
-0.193,-0.994,-0.029,-0.977,-1.160,-0.427
-0.195,-0.998,-0.024,-1.038,-0.916,-0.366
-0.194,-1.000,-0.024,-1.404,-0.610,-0.183
-0.195,-1.001,-0.028,-1.648,-0.122,-0.305
-0.196,-1.001,-0.033,-1.831,-0.061,-0.366
-0.196,-1.001,-0.039,-1.709,-0.183,-0.183
-0.196,-1.002,-0.045,-1.282,-0.488,0.061
-0.197,-1.001,-0.047,-0.671,-0.793,0.305
-0.197,-1.001,-0.044,-0.488,-1.099,0.427
-0.196,-1.005,-0.041,-0.244,-1.160,0.366

-0.930,-0.859,3.198,-397.095,-101.990,-65.491
-0.149,-1.449,3.172,-236.145,-294.373,-46.448
-0.996,-1.477,1.590,-79.407,-177.185,-74.280
-0.791,-0.595,0.770,35.095,-87.524,-45.410
-0.568,-0.393,-0.589,18.127,-1.587,-8.850
-0.028,-0.789,-0.852,-19.287,19.714,3.418
0.112,-0.735,-0.179,-55.420,16.174,3.052
0.057,-0.813,0.635,-53.406,18.127,8.789
0.042,-0.832,0.703,7.996,21.118,23.376
-0.010,-0.938,0.204,63.660,25.879,30.029
0.008,-0.939,-0.098,77.942,8.545,26.978
-0.077,-0.923,-0.166,59.509,2.258,15.991
-0.179,-0.879,-0.161,17.212,16.479,2.380
-0.235,-0.897,-0.068,-12.756,29.419,-8.484
-0.346,-0.818,0.193,-25.391,36.072,-12.634
-0.281,-0.871,0.122,-5.981,25.330,-3.113
-0.284,-0.898,0.005,9.338,19.653,7.568
-0.271,-0.919,-0.010,10.986,15.015,15.198
-0.245,-1.008,-0.028,14.954,12.939,18.250
-0.207,-1.039,-0.015,11.597,11.658,17.700
-0.197,-1.096,0.002,2.380,8.179,14.038
-0.173,-1.089,0.003,-6.042,2.625,10.071
-0.183,-1.078,0.022,-12.634,-3.967,5.554
-0.194,-1.071,0.039,-20.508,-7.751,-0.977
-0.217,-1.048,0.055,-25.635,-8.301,-7.507
-0.226,-1.029,0.096,-25.635,-6.775,-12.939
-0.236,-1.008,0.103,-21.484,-4.211,-15.259
-0.242,-1.004,0.161,-15.869,-2.563,-15.076
-0.244,-0.992,0.174,-10.498,-0.183,-13.550
-0.258,-0.989,0.187,-6.592,3.113,-11.719
-0.260,-0.980,0.189,-3.723,5.676,-9.521
-0.249,-0.972,0.163,-1.587,8.118,-7.324
-0.242,-0.960,0.158,-0.610,8.240,-5.066
-0.250,-0.955,0.125,1.709,6.226,-2.930
-0.257,-0.946,0.073,4.028,2.930,-1.343
-0.262,-0.948,0.026,5.249,-0.610,0.610
-0.259,-0.966,-0.001,5.066,-3.052,1.526
-0.246,-0.981,-0.011,5.676,-4.272,1.587
-0.234,-0.980,-0.001,5.798,-4.333,1.892
-0.226,-0.983,0.020,4.272,-3.479,1.465
-0.214,-0.984,0.038,2.869,-2.502,0.549
-0.200,-0.989,0.055,1.892,-1.526,-0.427
-0.189,-0.974,0.065,0.854,-0.305,-1.709
-0.181,-0.960,0.068,-1.038,1.465,-2.991
-0.177,-0.945,0.086,-2.441,2.686,-3.662
-0.180,-0.928,0.092,-2.441,3.723,-3.601
-0.180,-0.919,0.094,-0.671,3.418,-2.502
-0.182,-0.921,0.088,0.427,2.319,-1.099
-0.193,-0.927,0.089,-0.488,1.831,0.610
-0.201,-0.935,0.084,-0.427,1.099,2.441
-0.207,-0.942,0.083,0.610,0.427,4.089
-0.216,-0.946,0.090,1.404,0.488,5.432
-0.221,-0.950,0.082,2.014,0.854,6.042
-0.225,-0.951,0.074,1.953,1.343,6.042
-0.228,-0.950,0.054,1.221,1.648,5.249
-0.224,-0.958,0.040,0.427,1.465,5.066
-0.220,-0.975,0.042,1.160,1.282,5.005
-0.213,-0.982,0.034,2.502,0.732,5.249
-0.212,-0.989,0.048,2.502,0.916,5.310
-0.211,-1.001,0.063,1.770,0.488,5.066
-0.207,-1.004,0.073,2.075,0.183,4.272
-0.208,-1.001,0.076,1.831,0.122,3.418
-0.211,-1.000,0.073,0.549,0.244,2.197
-0.215,-0.997,0.069,-1.648,0.183,0.793
-0.220,-0.985,0.063,-2.380,0.122,-0.366
-0.219,-0.970,0.053,-1.526,0.122,-0.427
-0.224,-0.971,0.059,-1.282,-0.549,0.183
-0.231,-0.968,0.065,-0.793,-1.099,1.038
-0.232,-0.965,0.073,0.366,-0.488,1.892
-0.229,-0.971,0.083,1.282,0.916,2.197
-0.228,-0.973,0.095,1.099,2.014,2.258
-0.226,-0.974,0.095,0.732,2.380,1.953
-0.222,-0.974,0.086,0.427,2.930,1.221
-0.222,-0.975,0.083,0.732,3.235,0.671
-0.217,-0.987,0.074,2.258,3.540,0.488
-0.214,-0.991,0.070,4.333,3.418,0.854
-0.209,-0.991,0.078,6.531,2.319,1.648
-0.206,-1.001,0.067,9.277,1.099,2.380
-0.207,-1.001,0.078,11.414,-0.061,3.113
-0.204,-0.998,0.075,11.963,-0.427,2.930
-0.203,-0.986,0.082,10.010,0.244,2.319
-0.207,-0.976,0.081,7.202,1.343,1.526
-0.208,-0.970,0.070,4.700,2.136,0.977
-0.207,-0.965,0.054,3.540,1.892,1.099
-0.207,-0.964,0.039,3.113,1.465,1.587
-0.214,-0.966,0.033,2.808,1.038,1.953
-0.221,-0.972,0.041,3.052,1.221,2.441
-0.224,-0.975,0.050,3.845,2.014,2.991
-0.224,-0.977,0.065,5.676,3.052,3.662
-0.221,-0.976,0.082,7.690,3.662,4.150
-0.184,-0.993,0.111,8.667,4.456,4.639
-0.214,-0.970,0.092,8.545,5.432,5.615
-0.210,-0.988,0.105,9.521,3.540,5.127
-0.194,-0.963,0.070,9.216,1.892,4.822
-0.212,-0.981,0.076,10.742,-0.549,4.395
-0.202,-0.976,0.069,11.658,-2.014,3.662
-0.197,-0.985,0.060,12.817,-3.052,3.540
-0.203,-0.987,0.070,13.428,-3.418,4.089
-0.204,-0.982,0.064,13.794,-2.930,5.188
-0.204,-1.001,0.056,16.418,-2.991,6.042
-0.202,-0.995,0.077,19.409,-4.456,7.202
-0.213,-1.001,0.091,22.156,-5.798,7.629
-0.218,-0.983,0.100,21.973,-6.287,7.629
-0.226,-0.947,0.202,13.062,-5.005,5.249
-0.209,-0.997,0.042,-2.686,-0.366,1.404
-0.243,-0.997,0.143,-4.211,-4.211,2.625
-0.230,-1.000,0.065,0.061,-5.066,2.991
-0.230,-0.995,0.084,7.202,-6.775,3.662
-0.224,-0.979,0.109,10.132,-7.996,4.761
-0.227,-0.974,0.126,9.216,-7.324,4.944
-0.227,-0.972,0.137,7.080,-6.958,4.517
-0.232,-0.970,0.147,6.104,-7.812,3.418
-0.227,-0.971,0.133,5.127,-8.728,2.014
-0.232,-0.965,0.147,5.249,-10.864,1.099
-0.238,-0.958,0.155,4.578,-13.306,0.671
-0.234,-0.961,0.150,1.404,-15.442,0.122
-0.234,-0.977,0.149,-0.977,-17.334,0.916
-0.234,-0.993,0.143,-0.061,-18.921,2.258
-0.229,-0.997,0.135,3.723,-20.935,4.028

-2.555,-2.314,3.772,-294.250,134.155,-66.345
-2.534,-2.462,4.000,144.104,-167.114,5.310
-2.169,0.597,0.926,113.464,-14.221,68.115
-0.628,-0.203,-0.625,-38.269,69.214,147.461
0.474,-1.735,-3.079,33.997,-20.386,7.141
1.019,-1.120,-1.199,-1.648,-30.701,-32.166
0.276,-0.523,-0.117,10.437,28.137,-19.653
0.689,-0.294,-0.877,-118.225,50.110,-40.283
-0.330,-0.748,1.892,-157.288,39.856,-53.894
-0.539,-1.314,0.888,-14.282,52.917,-39.795
-0.347,-0.724,0.197,87.708,-9.888,5.615
-0.234,-0.706,-0.028,36.377,-26.733,19.348
-0.152,-1.023,-0.043,-14.954,-0.122,17.395
-0.128,-0.999,0.174,-8.362,16.479,10.071
-0.121,-0.995,0.144,30.212,8.728,6.348
-0.155,-0.979,0.108,40.283,-0.854,2.686
-0.221,-0.993,0.082,24.048,-1.587,-1.038
-0.250,-1.014,0.097,15.686,-0.366,-4.822
-0.220,-1.000,0.079,13.855,0.854,-7.019
-0.184,-0.997,0.019,9.949,1.770,-4.456
-0.140,-1.004,-0.003,1.709,2.014,-2.930
-0.115,-0.996,0.005,-4.456,3.418,-2.930
-0.115,-0.977,0.040,-8.057,5.188,-3.174
-0.131,-0.977,0.070,-9.705,6.897,-3.784
-0.165,-0.987,0.086,-9.583,9.277,-4.639
-0.194,-0.995,0.105,-9.644,10.986,-5.554
-0.205,-0.999,0.129,-9.583,10.986,-6.165
-0.204,-0.994,0.114,-9.216,8.728,-5.371
-0.207,-0.999,0.090,-8.362,4.700,-3.418
-0.205,-1.003,0.056,-6.531,0.793,-1.770
-0.199,-1.004,0.040,-5.066,-1.587,-0.549
-0.193,-1.020,0.034,-3.723,-1.465,0.122
-0.193,-1.031,0.040,-2.625,0.183,-0.244
-0.190,-1.033,0.064,-2.625,2.625,-1.648
-0.185,-1.023,0.088,-3.601,4.395,-3.357
-0.182,-1.006,0.102,-4.028,4.700,-5.493
-0.177,-0.978,0.097,-4.089,3.784,-6.653
-0.183,-0.960,0.092,-4.211,2.319,-6.348
-0.157,-0.958,0.070,-4.150,0.244,-5.676
-0.154,-0.960,0.062,-2.197,-1.709,-4.272
-0.155,-0.961,0.034,-0.671,-3.784,-2.502
-0.158,-0.960,0.023,0.061,-4.944,-1.770
-0.165,-0.954,0.031,0.000,-4.272,-1.648
-0.178,-0.954,0.051,-1.465,-1.831,-1.282
-0.193,-0.963,0.071,-1.038,0.732,-0.793
-0.199,-0.968,0.078,0.183,2.563,-0.793
-0.189,-0.946,0.086,1.282,2.747,-1.648
-0.187,-0.952,0.078,1.892,2.197,-2.319
-0.188,-0.971,0.063,2.258,1.465,-2.258
-0.168,-0.942,0.103,5.798,0.000,-0.122
-0.176,-0.986,0.064,12.573,-2.563,1.709
-0.162,-0.984,0.053,14.099,-4.517,5.066
-0.163,-0.993,0.064,11.475,-5.554,6.653
-0.160,-0.993,0.057,8.972,-6.042,6.104
-0.165,-0.980,0.047,6.348,-6.042,3.845
-0.177,-0.966,0.058,5.371,-6.165,1.587
-0.186,-0.965,0.059,6.592,-6.348,0.610
-0.191,-0.964,0.057,7.690,-7.202,0.427
-0.185,-0.982,0.075,8.850,-7.629,1.099
-0.183,-0.974,0.033,13.611,-5.066,2.136
-0.178,-0.982,0.001,16.357,-2.991,2.563
-0.174,-0.991,0.016,11.169,-3.296,2.319
-0.181,-0.987,0.024,5.737,-1.709,0.916
-0.183,-0.981,0.052,2.014,-0.977,-0.610
-0.201,-0.973,0.044,2.686,-1.160,-0.854
-0.185,-0.962,0.058,4.639,-2.686,1.038
-0.197,-0.984,0.041,9.521,-3.479,2.075
-0.191,-0.981,0.021,15.320,-4.028,3.357
-0.183,-0.984,0.026,15.747,-5.066,5.188
-0.175,-0.995,0.025,12.512,-6.104,6.592
-0.171,-1.000,0.019,9.888,-6.042,6.592
-0.179,-0.999,0.027,7.812,-5.371,5.005
-0.182,-0.994,0.023,5.859,-4.211,3.357
-0.185,-0.991,0.019,4.028,-3.113,2.319
-0.187,-0.988,0.015,2.380,-1.953,2.197
-0.194,-0.992,0.017,1.892,-0.916,2.625
-0.181,-0.991,0.032,3.357,-1.160,3.174
-0.179,-1.000,0.031,6.592,-1.770,2.991
-0.175,-0.984,0.050,10.132,-3.052,1.770
-0.163,-0.979,0.040,13.428,-4.395,0.977
-0.163,-0.985,0.034,13.245,-4.578,0.610
-0.163,-0.981,0.033,10.864,-3.784,0.549
-0.171,-0.971,0.024,8.850,-2.747,0.244
-0.179,-0.964,0.020,6.226,-2.075,0.366
-0.179,-0.961,0.019,3.845,-1.953,1.221
-0.180,-0.969,0.001,1.709,-2.197,2.747
-0.181,-0.973,-0.009,1.526,-2.319,4.700
-0.179,-0.973,-0.015,2.014,-2.197,6.165
-0.172,-0.984,-0.001,3.174,-2.319,7.141
-0.167,-0.993,0.003,4.272,-2.625,7.507
-0.167,-1.004,0.003,4.272,-3.174,7.141
-0.167,-1.006,0.019,4.150,-3.845,6.287
-0.166,-1.000,0.014,5.432,-3.479,5.188
-0.165,-1.001,0.016,5.981,-2.686,3.784
-0.168,-0.997,0.026,5.554,-2.319,2.991
-0.172,-0.992,0.016,5.798,-2.258,3.052
-0.174,-0.987,0.006,5.676,-2.258,3.418
-0.178,-0.982,0.001,4.700,-1.831,3.845
-0.181,-0.982,0.012,4.150,-1.160,4.456
-0.177,-0.981,0.017,4.822,-0.488,4.944
-0.175,-0.978,0.018,5.615,0.122,5.493
-0.179,-0.988,0.029,5.554,0.427,5.371
-0.169,-0.990,0.032,5.371,-0.122,5.127
-0.162,-0.990,0.022,5.676,-1.526,5.432
-0.163,-0.988,0.004,5.371,-2.075,5.981
-0.168,-1.005,-0.005,4.456,-2.380,6.165
-0.163,-0.999,-0.017,5.798,-3.052,6.531
-0.174,-1.005,-0.009,7.935,-3.784,6.592
-0.175,-1.014,0.000,10.132,-4.272,6.653
-0.164,-0.993,0.015,13.306,-6.104,7.751
-0.160,-0.992,0.027,14.038,-6.409,8.301
-0.161,-0.998,0.010,13.184,-5.737,7.202
-0.161,-1.010,-0.009,12.512,-5.676,6.348
-0.146,-0.959,0.015,11.230,-5.798,7.019
-0.153,-0.980,-0.022,9.888,-4.272,6.165
-0.158,-0.976,-0.026,7.141,-3.235,5.798
-0.158,-0.970,-0.036,4.822,-2.930,7.263
-0.162,-0.978,-0.021,2.930,-3.479,7.812
-0.163,-0.995,-0.019,3.235,-4.578,8.423

-0.285,-1.001,2.421,-110.413,135.559,-63.049
-0.382,-1.370,0.664,92.590,84.412,-28.748
-0.460,-0.644,1.089,36.011,-69.641,-13.000
-0.599,-0.647,0.484,0.305,-78.003,-7.446
-0.418,-0.844,0.336,-10.254,-34.241,-9.705
-0.243,-0.703,0.213,-6.287,-11.292,-9.216
-0.089,-0.664,0.097,9.949,-14.343,-3.845
-0.021,-0.716,-0.105,21.851,-16.052,10.559
-0.095,-0.776,-0.169,21.973,-16.724,22.583
-0.149,-0.835,-0.069,32.532,-17.395,27.283
-0.080,-0.866,-0.205,49.744,-14.648,30.151
-0.077,-0.911,-0.200,38.940,-5.005,32.715
-0.098,-0.951,-0.135,6.592,6.531,33.447
-0.220,-1.110,0.029,-17.517,20.386,25.391
-0.244,-1.091,0.033,-11.597,27.954,24.719
-0.205,-1.057,0.027,1.099,23.193,25.391
-0.206,-1.067,0.064,0.305,13.855,23.682
-0.210,-1.102,0.058,-5.249,7.629,21.667
-0.193,-1.130,0.072,-7.385,1.953,17.883
-0.186,-1.109,0.075,-7.080,-2.747,12.146
-0.184,-1.097,0.029,-7.385,-4.272,5.615
-0.187,-1.094,0.003,-7.446,-3.906,-0.427
-0.183,-1.053,-0.016,-6.226,-2.136,-3.235
-0.198,-1.018,-0.020,-6.226,0.000,-4.150
-0.220,-0.999,-0.015,-7.446,2.197,-3.052
-0.232,-0.989,-0.012,-6.226,2.441,-1.099
-0.235,-0.983,-0.037,-2.136,1.831,1.770
-0.234,-0.996,-0.025,0.488,0.000,3.845
-0.229,-1.013,-0.017,-1.099,-0.305,3.967
-0.214,-1.027,-0.011,-3.723,-0.183,2.380
-0.201,-1.037,-0.020,-5.249,0.549,0.549
-0.185,-1.039,-0.019,-6.958,0.854,-1.282
-0.172,-1.021,-0.013,-9.583,1.587,-2.380
-0.176,-1.011,-0.013,-11.963,1.587,-3.418
-0.192,-1.004,-0.015,-12.695,0.793,-4.822
-0.195,-0.991,-0.036,-11.597,0.610,-6.653
-0.195,-0.976,-0.052,-9.155,0.854,-7.568
-0.185,-0.967,-0.049,-5.798,1.160,-6.592
-0.180,-0.962,-0.026,-3.540,1.160,-4.822
-0.168,-0.956,-0.015,-2.197,1.465,-2.747
-0.162,-0.957,-0.002,-1.038,1.465,-1.831
-0.165,-0.957,0.002,-0.366,0.854,-1.465
-0.167,-0.952,-0.001,-0.671,0.610,-1.343
-0.173,-0.949,-0.001,-1.831,0.183,-1.160
-0.177,-0.958,0.000,-3.235,0.244,-1.160
-0.178,-0.966,-0.000,-3.662,0.671,-0.366
-0.181,-0.968,-0.001,-2.991,1.038,0.793
-0.186,-0.965,-0.000,-2.441,1.343,1.648
-0.196,-0.972,-0.004,-1.892,2.136,1.770
-0.192,-0.969,-0.004,-0.610,2.563,1.526
-0.192,-0.962,0.003,0.488,2.319,1.221
-0.192,-0.954,0.016,0.916,1.648,0.732
-0.161,-0.950,0.031,0.244,0.610,-0.122
-0.196,-0.965,-0.010,-2.075,1.099,-1.526
-0.188,-0.969,-0.006,-3.235,-0.488,-0.977
-0.184,-0.975,-0.026,-2.502,-1.221,0.244
-0.185,-0.987,-0.020,-0.916,-1.465,1.892
-0.187,-1.000,-0.022,1.587,-0.610,3.174
-0.188,-0.997,-0.009,3.418,0.671,3.540
-0.195,-0.997,0.018,3.906,1.892,2.686
-0.205,-0.994,0.036,2.441,3.418,1.404
-0.213,-0.993,0.043,0.000,4.150,0.305
-0.218,-0.993,0.041,-1.587,3.296,-0.732
-0.216,-0.992,0.026,-1.709,1.953,-0.732
-0.210,-0.990,0.011,-1.038,0.977,-0.183
-0.199,-0.989,-0.004,-0.122,0.366,0.732
-0.187,-0.990,-0.001,0.916,-0.244,1.465
-0.184,-0.992,-0.007,1.343,-0.488,1.953
-0.183,-0.985,0.008,0.854,-0.549,1.953
-0.187,-0.982,0.009,0.671,0.183,1.648
-0.192,-0.974,0.015,0.427,1.099,1.099
-0.197,-0.970,0.024,0.183,1.038,0.488
-0.198,-0.976,0.019,0.610,0.366,0.366
-0.196,-0.984,0.008,1.343,-0.671,1.038
-0.188,-0.985,-0.009,1.709,-1.465,1.831
-0.183,-0.995,-0.018,1.587,-1.831,2.014
-0.177,-0.998,-0.021,1.160,-1.404,2.136
-0.178,-0.989,-0.015,-0.122,-0.061,1.770
-0.184,-0.984,0.005,-1.465,1.526,0.427
-0.187,-0.974,0.020,-1.953,2.991,-0.671
-0.193,-0.967,0.026,-2.014,3.357,-1.221
-0.200,-0.972,0.021,-1.831,2.930,-1.465
-0.207,-0.979,0.014,-1.343,2.197,-1.282
-0.201,-0.983,0.008,-0.305,0.916,-0.366
-0.196,-0.987,-0.005,0.977,0.122,0.488
-0.187,-0.994,-0.015,1.953,-0.488,1.953
-0.184,-1.000,-0.014,3.052,-0.671,2.747
-0.182,-0.990,-0.006,2.869,0.183,2.686
-0.184,-0.986,0.012,1.282,1.587,1.770
-0.191,-0.987,0.024,-0.916,2.563,0.549
-0.197,-0.977,0.021,-2.319,2.991,-0.671
-0.198,-0.969,0.014,-2.258,2.563,-0.916
-0.198,-0.969,0.003,-1.343,1.648,-0.244
-0.193,-0.979,0.002,0.000,0.366,1.160
-0.191,-0.985,0.001,1.038,-0.305,2.441
-0.193,-0.996,0.003,1.526,-1.099,3.052
-0.193,-0.997,0.012,0.671,-1.343,2.441
-0.193,-0.993,0.017,-0.549,-1.038,1.343
-0.196,-0.987,0.020,-1.160,-0.732,0.244
-0.203,-0.977,0.018,-1.587,0.000,-0.549
-0.203,-0.975,0.007,-1.160,0.488,-0.488
-0.199,-0.977,-0.002,0.061,0.610,0.244
-0.191,-0.979,-0.013,1.038,-0.122,1.038
-0.184,-0.992,-0.011,1.465,-0.977,2.319
-0.179,-0.994,-0.015,0.916,-0.854,3.113
-0.182,-0.999,-0.002,0.610,-0.366,2.991
-0.183,-0.992,0.008,0.488,-0.061,2.136
-0.187,-0.988,0.018,-0.244,0.244,1.099
-0.194,-0.983,0.027,-1.221,0.549,-0.305
-0.201,-0.978,0.026,-1.099,0.916,-0.793
-0.205,-0.974,0.021,0.366,0.793,-0.793
-0.198,-0.973,0.009,1.526,0.549,-0.183
-0.194,-0.975,-0.000,2.319,0.549,1.038
-0.188,-0.985,-0.005,2.991,0.305,2.258
-0.186,-0.989,-0.007,3.296,-0.122,2.747
-0.187,-0.984,0.002,3.113,-0.610,2.808
-0.186,-0.983,0.012,2.014,-0.977,2.197
-0.189,-0.985,0.023,0.854,-1.221,1.343
-0.192,-0.985,0.026,0.549,-1.343,0.854

0.472,-1.863,-0.934,-67.200,152.588,-35.034
-0.329,-0.905,1.552,-32.288,-101.990,-10.559
-0.840,-0.847,-0.010,18.860,-82.764,0.671
-0.630,-0.842,0.346,9.705,-34.424,2.258
-0.250,-0.648,0.446,8.789,-6.470,0.732
-0.038,-0.737,0.135,27.649,-0.977,-3.662
0.097,-0.771,0.002,51.758,-10.193,7.385
0.022,-0.802,-0.058,52.917,-15.198,21.912
-0.063,-0.848,-0.052,34.485,-10.254,25.208
-0.047,-0.936,-0.144,25.574,0.305,21.851
-0.074,-0.998,-0.075,23.499,8.362,16.418
-0.124,-0.958,-0.059,11.169,17.883,9.949
-0.158,-1.032,0.027,-0.366,22.888,3.235
-0.198,-1.031,-0.007,-5.981,24.231,-0.549
-0.221,-0.990,0.040,-4.883,16.602,1.526
-0.207,-0.998,0.038,0.549,5.554,4.639
-0.213,-1.011,0.008,5.127,-1.404,7.751
-0.214,-1.016,0.016,7.568,-4.761,10.437
-0.193,-1.035,0.028,7.629,-7.080,10.254
-0.172,-1.056,0.036,4.944,-6.592,7.446
-0.158,-1.050,0.038,2.258,-4.333,4.578
-0.160,-1.036,0.022,-1.099,-2.502,2.014
-0.166,-1.022,-0.003,-4.150,-2.075,-0.244
-0.187,-1.004,-0.011,-6.287,-2.380,-1.099
-0.207,-0.991,-0.012,-6.287,-2.563,-0.610
-0.223,-0.989,-0.001,-4.944,-2.502,0.671
-0.224,-0.980,-0.006,-3.906,-1.282,2.380
-0.227,-0.990,-0.009,-2.197,0.549,3.967
-0.219,-0.995,-0.024,-0.671,2.380,5.432
-0.206,-1.005,-0.022,0.427,2.747,6.287
-0.195,-1.011,-0.026,1.953,1.892,6.409
-0.189,-1.024,-0.018,1.587,1.465,5.310
-0.186,-1.028,-0.013,-0.427,1.221,2.869
-0.183,-1.028,-0.010,-3.174,0.305,-0.061
-0.183,-1.019,-0.009,-4.883,-1.160,-1.892
-0.176,-1.009,-0.008,-5.981,-2.136,-2.502
-0.173,-0.999,-0.031,-7.141,-2.136,-2.625
-0.169,-0.990,-0.040,-6.226,-2.319,-2.869
-0.161,-0.975,-0.041,-4.333,-2.197,-2.747
-0.156,-0.968,-0.034,-3.357,-1.709,-2.441
-0.153,-0.961,-0.024,-2.380,-1.160,-2.075
-0.155,-0.956,-0.020,-1.465,-0.061,-1.587
-0.161,-0.958,-0.005,-1.282,0.366,-1.648
-0.165,-0.958,-0.004,-1.831,0.488,-2.014
-0.172,-0.961,-0.009,-2.625,0.488,-2.014
-0.172,-0.965,-0.017,-2.747,-0.244,-1.282
-0.172,-0.971,-0.021,-2.197,-1.038,-0.061
-0.172,-0.978,-0.030,-1.404,-1.221,1.221
-0.172,-0.986,-0.033,-1.587,-0.732,2.075
-0.167,-0.984,-0.031,-1.770,0.244,2.014
-0.171,-0.984,-0.029,-2.258,1.770,1.221
-0.173,-0.974,-0.016,-2.869,2.808,0.366
-0.178,-0.968,-0.014,-3.418,3.174,-0.061
-0.184,-0.966,-0.005,-3.357,3.174,-0.549
-0.187,-0.980,-0.006,-2.075,2.075,-0.366
-0.190,-0.984,-0.004,-0.183,0.061,0.366
-0.190,-0.993,-0.010,1.160,-1.404,1.160
-0.187,-1.002,-0.015,1.221,-2.014,1.770
-0.185,-1.012,-0.016,1.038,-1.831,1.953
-0.182,-1.008,-0.016,1.221,-0.977,1.648
-0.182,-1.003,-0.004,1.038,0.549,0.854
-0.179,-0.991,0.007,1.160,2.075,0.122
-0.183,-0.982,0.010,0.977,3.357,-0.183
-0.187,-0.980,0.010,1.099,3.601,-0.732
-0.191,-0.979,0.001,0.916,3.113,-0.793
-0.190,-0.980,-0.009,0.916,1.831,-0.549
-0.187,-0.992,-0.019,1.038,0.305,0.061
-0.184,-0.994,-0.028,0.854,-0.549,0.488
-0.180,-0.994,-0.028,1.038,-0.549,1.160
-0.181,-0.994,-0.023,0.916,-0.305,1.404
-0.176,-0.984,-0.002,1.099,-0.061,1.221
-0.178,-0.972,0.004,1.099,0.977,0.916
-0.183,-0.968,0.009,0.977,2.075,0.183
-0.191,-0.962,0.012,0.732,2.136,-0.366
-0.193,-0.966,0.004,0.366,1.831,-0.610
-0.188,-0.975,-0.009,0.183,0.854,-0.122
-0.179,-0.987,-0.023,0.305,0.000,0.610
-0.174,-1.001,-0.031,0.671,-0.427,1.404
-0.171,-1.005,-0.036,0.854,-0.183,2.319
-0.171,-0.998,-0.033,0.916,0.305,2.686
-0.172,-0.986,-0.020,0.427,0.671,2.197
-0.175,-0.975,-0.001,0.000,1.099,1.648
-0.178,-0.966,0.009,-0.427,1.709,0.977
-0.185,-0.964,0.017,-0.366,2.319,0.244
-0.191,-0.961,0.017,0.305,2.319,-0.061
-0.194,-0.970,0.009,0.793,1.770,0.000
-0.191,-0.976,-0.002,0.977,0.916,0.610
-0.187,-0.985,-0.017,0.793,-0.183,1.404
-0.180,-0.994,-0.029,0.366,-1.038,2.136
-0.175,-0.997,-0.040,0.244,-1.282,2.869
-0.172,-0.995,-0.036,0.305,-0.732,3.296
-0.171,-0.986,-0.028,0.183,0.122,3.296
-0.173,-0.979,-0.015,0.183,1.038,2.808
-0.177,-0.970,-0.003,0.610,1.709,2.502
-0.179,-0.969,0.002,1.099,2.197,2.380
-0.184,-0.978,0.001,1.465,2.441,2.380
-0.184,-0.991,-0.003,2.136,2.380,2.747
-0.181,-1.000,-0.008,2.319,2.197,2.625
-0.181,-1.004,-0.010,1.648,2.014,2.747
-0.180,-1.001,-0.008,0.366,1.526,2.441
-0.178,-1.000,-0.009,-0.916,0.977,1.892
