aX,aY,aZ,gX,gY,gZ
0.411,0.335,0.738,21.851,-9.888,-0.488
0.408,0.324,0.727,23.804,-6.470,-0.732
0.428,0.299,0.723,21.240,-1.343,-0.916
0.428,0.275,0.738,18.372,3.113,-0.854
0.441,0.295,0.770,14.099,7.446,-1.465
0.442,0.297,0.806,8.240,9.338,-1.221
0.435,0.307,0.846,1.282,7.202,-0.488
0.444,0.311,0.877,-3.784,1.770,0.061
0.445,0.323,0.901,-5.432,-3.540,-0.427
0.436,0.337,0.895,-3.540,-8.789,-1.099
0.413,0.345,0.886,0.244,-14.343,-1.831
0.396,0.356,0.821,3.967,-14.893,-2.258
0.381,0.351,0.791,9.827,-13.428,-2.869
0.372,0.352,0.798,13.367,-11.719,-2.930
0.370,0.344,0.768,13.428,-7.019,-3.052
0.372,0.335,0.780,11.963,-3.479,-2.136
0.390,0.323,0.811,9.399,0.000,-1.099
0.405,0.316,0.849,7.385,2.502,-0.671
0.416,0.303,0.876,7.080,2.930,-1.099
0.430,0.301,0.892,7.446,1.038,-1.648
0.432,0.299,0.901,7.568,-2.380,-2.197
0.427,0.302,0.901,7.446,-5.127,-3.052
0.412,0.307,0.888,7.324,-7.263,-3.540
0.404,0.322,0.889,6.836,-9.521,-3.967
0.393,0.329,0.866,6.653,-10.620,-4.028
0.377,0.340,0.849,7.507,-10.315,-3.784
0.365,0.364,0.864,6.836,-9.033,-2.808
0.370,0.361,0.864,5.737,-7.446,-1.221
0.379,0.355,0.875,4.089,-5.798,0.671
0.386,0.349,0.881,3.967,-4.150,1.953
0.400,0.334,0.885,5.249,-3.174,2.686
0.412,0.313,0.893,6.775,-2.441,2.502
0.421,0.304,0.899,8.911,-2.930,1.770
0.419,0.311,0.906,10.864,-4.333,0.977
0.412,0.307,0.888,12.451,-6.714,0.366
0.400,0.299,0.860,12.573,-9.705,-0.366
0.389,0.300,0.840,12.146,-11.475,-0.244
0.384,0.296,0.824,10.498,-11.475,-0.122
0.382,0.294,0.818,8.057,-10.132,-0.244
0.380,0.290,0.817,5.798,-7.751,-0.122
0.378,0.288,0.823,4.150,-5.310,-0.061
0.379,0.289,0.835,2.930,-2.991,0.061
0.387,0.285,0.844,2.869,-1.221,0.671
0.394,0.282,0.853,2.563,-0.244,1.160
0.405,0.277,0.862,1.953,0.061,1.099
0.408,0.279,0.875,1.160,-0.732,0.488

0.241,0.011,-2.850,82.031,213.196,33.875
0.230,0.245,-3.019,26.855,252.747,21.912
0.193,0.497,-2.952,-58.350,302.368,18.372
0.280,0.781,-2.702,-143.982,362.000,22.766
0.429,0.952,-2.383,-202.759,428.040,34.485
0.646,1.043,-2.035,-234.497,494.690,52.979
0.918,0.982,-1.600,-248.779,553.589,75.073
1.243,0.982,-1.366,-254.761,600.830,96.008
1.595,0.796,-0.997,-268.127,634.583,105.896
1.917,0.656,-0.405,-289.612,657.654,101.196
2.270,0.594,0.199,-317.322,657.043,77.026
2.320,0.535,0.766,-343.323,623.962,38.147
2.130,0.577,1.116,-356.262,570.129,4.150
1.880,0.744,1.359,-353.333,506.287,-18.494
1.911,0.942,1.655,-323.364,452.698,-36.011
1.951,0.990,2.037,-273.804,416.870,-49.377
2.028,0.948,2.302,-227.356,383.118,-54.321
2.035,0.933,2.450,-190.552,339.783,-52.307
2.031,0.907,2.378,-150.757,300.293,-49.011
1.958,0.896,2.137,-119.141,272.278,-46.631
1.800,0.925,2.021,-102.173,247.742,-42.603
1.659,1.007,1.911,-108.276,231.384,-36.682
1.568,1.118,1.782,-140.015,225.342,-32.288
1.462,1.314,1.771,-182.861,218.628,-30.579
1.302,1.641,1.875,-213.074,215.210,-25.574
1.385,1.517,1.974,-216.614,212.708,-14.893
1.718,1.822,1.856,-182.251,222.839,3.174
1.495,1.353,2.529,-153.381,202.637,4.578
1.731,1.426,2.400,-121.521,179.626,7.996
1.555,1.219,2.260,-77.515,160.217,19.470
1.478,0.969,2.114,-8.057,128.601,21.118
1.464,0.826,2.108,53.528,83.313,35.522
1.455,0.633,2.038,87.769,68.420,47.180
1.512,0.338,2.177,78.430,67.993,42.725
1.517,0.175,1.537,53.589,63.599,28.076
1.336,0.163,1.911,36.438,18.982,10.742
1.204,0.168,1.510,19.104,-18.616,-4.272
1.016,0.310,1.451,-2.869,-55.847,-13.123
0.845,0.384,1.264,-18.860,-79.956,-20.142
0.793,0.455,1.038,-13.550,-86.792,-28.809
0.653,0.612,0.873,-5.798,-82.703,-28.564
0.481,0.685,0.775,3.418,-76.660,-21.973
0.387,0.727,0.725,15.747,-70.374,-12.878
0.349,0.742,0.680,26.794,-63.416,-4.822
0.340,0.685,0.609,37.537,-52.917,0.671
0.356,0.634,0.578,51.697,-38.879,5.493
0.369,0.572,0.563,60.791,-28.442,9.949
0.378,0.499,0.555,61.462,-21.362,15.564
0.397,0.407,0.528,57.312,-19.104,19.409
0.415,0.336,0.498,50.415,-19.409,19.836
0.440,0.284,0.479,39.063,-20.935,19.287
0.502,0.247,0.509,23.376,-20.447,16.357
0.579,0.235,0.612,6.226,-18.005,10.071
0.602,0.275,0.722,-7.385,-16.296,1.587
0.590,0.328,0.783,-13.306,-19.165,-5.310
0.555,0.368,0.782,-12.512,-24.536,-9.460
0.535,0.409,0.786,-6.836,-28.137,-10.559
0.531,0.404,0.647,3.845,-26.550,-9.338
0.504,0.459,0.685,17.639,-18.311,-6.165
0.462,0.416,0.614,32.410,-12.756,-3.601
0.473,0.420,0.642,36.377,-13.367,-0.366
0.479,0.389,0.636,30.518,-6.165,2.380
0.474,0.370,0.673,23.010,-3.845,3.845
0.479,0.347,0.725,14.832,-4.761,4.395
0.486,0.329,0.791,6.775,-7.385,5.127
0.506,0.313,0.831,2.136,-11.658,5.249
0.524,0.301,0.831,4.761,-14.832,3.357
0.537,0.300,0.821,11.841,-16.785,0.061
0.507,0.335,0.808,16.846,-18.860,-2.930
0.474,0.356,0.761,17.334,-24.292,-3.906
0.442,0.363,0.729,13.489,-31.799,-3.235
0.431,0.361,0.705,8.911,-36.499,-1.465
0.432,0.348,0.685,7.202,-36.987,-0.061
0.431,0.343,0.694,8.301,-31.860,0.549
0.428,0.327,0.709,11.597,-23.193,1.160
0.432,0.319,0.719,14.587,-15.198,1.587
0.441,0.295,0.724,16.113,-9.521,1.892
0.444,0.274,0.717,15.381,-5.371,1.587
0.451,0.255,0.711,12.634,-2.869,0.610
0.469,0.249,0.735,9.216,-0.977,-1.221
0.480,0.282,0.776,6.653,0.916,-3.662
0.481,0.312,0.825,5.981,1.892,-5.737
0.465,0.347,0.865,4.456,-0.793,-7.935
0.470,0.376,0.901,1.953,-8.301,-8.179
0.468,0.373,0.912,0.244,-18.250,-6.897
0.454,0.369,0.893,1.648,-24.109,-5.127
0.450,0.366,0.883,5.127,-25.208,-3.906
0.440,0.362,0.869,9.766,-21.973,-2.808
0.431,0.361,0.860,13.367,-18.188,-1.404
0.422,0.364,0.841,16.785,-15.991,0.183
0.418,0.351,0.805,18.799,-15.137,1.160
0.400,0.334,0.779,18.616,-13.733,1.892
0.389,0.329,0.744,17.212,-11.414,1.892
0.377,0.326,0.726,15.869,-7.935,1.099
0.369,0.329,0.732,13.245,-4.150,0.549
0.366,0.339,0.753,9.888,-1.831,0.427
0.369,0.351,0.786,6.775,-0.427,0.732
0.382,0.361,0.822,4.089,0.061,1.282
0.394,0.360,0.863,2.808,-0.427,1.709
0.404,0.362,0.892,3.723,-2.380,2.075
0.405,0.358,0.891,6.531,-5.005,2.441
0.406,0.340,0.864,9.094,-7.751,2.991
0.405,0.323,0.838,10.620,-9.277,3.235
0.407,0.307,0.817,11.169,-8.911,3.174
0.406,0.300,0.802,10.254,-7.263,2.502
0.402,0.297,0.800,7.690,-5.554,1.465
0.404,0.302,0.808,4.883,-4.517,0.671
0.414,0.308,0.827,3.174,-3.784,0.122
0.418,0.318,0.849,1.831,-3.357,-0.122
0.417,0.328,0.851,0.488,-3.784,-0.122
0.414,0.326,0.854,-0.427,-4.700,0.000
0.420,0.328,0.865,-0.610,-5.554,0.488
0.413,0.333,0.875,-0.427,-6.348,1.160
0.412,0.327,0.867,-0.122,-7.568,2.014
0.412,0.316,0.855,0.671,-9.216,2.747
0.409,0.305,0.836,1.953,-9.399,2.991
0.406,0.297,0.817,3.662,-8.179,2.991
0.404,0.290,0.807,4.822,-6.042,2.747
0.402,0.287,0.799,4.883,-3.967,2.319

0.486,0.294,-2.037,-116.577,396.179,67.566
0.624,0.330,-1.955,-136.108,437.805,71.106
0.771,0.362,-1.849,-155.945,478.516,73.242
0.965,0.422,-1.699,-180.481,513.428,76.172
1.151,0.496,-1.502,-210.083,543.518,79.346
1.371,0.546,-1.211,-243.164,571.045,81.238
1.637,0.603,-0.853,-276.672,592.590,80.261
1.877,0.633,-0.357,-307.983,602.417,72.327
2.004,0.721,0.100,-337.036,595.764,54.932
1.970,0.789,0.528,-350.830,567.566,33.447
1.880,0.886,0.770,-342.834,524.719,18.738
2.025,0.934,0.986,-321.838,479.614,11.780
2.321,0.898,1.436,-296.631,446.411,6.104
2.547,0.928,1.870,-265.320,422.791,-6.104
2.655,0.971,2.229,-218.567,403.809,-22.949
2.678,0.942,2.451,-165.771,382.812,-32.227
2.572,0.882,2.564,-138.000,344.116,-32.043
2.337,0.915,2.752,-133.179,279.236,-27.649
2.227,1.065,2.705,-141.296,218.994,-21.423
2.067,1.181,2.568,-164.001,177.734,-18.982
1.873,1.247,2.449,-179.138,148.315,-18.311
1.711,1.323,2.297,-166.138,131.836,-15.808
1.562,1.371,2.229,-133.484,125.000,-12.878
1.368,1.154,2.440,-98.328,116.577,-14.282
1.457,1.259,2.111,-68.787,99.976,-12.634
1.260,1.127,1.849,-26.978,108.337,2.258
1.223,0.898,1.727,12.695,102.417,12.634
1.222,0.751,1.461,47.424,97.229,24.109
1.185,0.632,1.297,71.289,91.858,35.217
1.274,0.532,1.263,78.735,82.703,38.696
1.314,0.463,1.247,58.960,75.317,32.043
1.250,0.390,1.144,25.879,71.106,20.020
1.212,0.400,1.046,1.648,60.181,9.338
1.052,0.466,1.115,-11.963,37.903,6.653
0.926,0.511,1.119,-25.757,18.372,6.042
0.867,0.567,1.039,-34.241,2.747,3.540
0.680,0.619,0.885,-30.151,-10.681,-1.465
0.583,0.605,0.663,-13.428,-20.996,-8.240
0.511,0.693,0.488,-0.977,-27.039,-13.123
0.427,0.833,0.442,-2.686,-28.870,-10.315
0.389,0.937,0.472,-15.320,-24.414,-1.282
0.454,0.934,0.586,-27.771,-14.160,12.451
0.562,0.818,0.713,-27.588,0.061,27.893
0.680,0.694,0.797,-14.954,14.832,40.405
0.851,0.545,0.874,4.944,25.696,46.631
0.960,0.388,0.952,22.217,28.381,45.105
0.993,0.318,0.977,32.043,20.325,36.987
0.949,0.314,0.971,35.400,1.221,23.865
0.868,0.339,0.896,34.973,-21.179,10.315
0.799,0.380,0.776,31.006,-38.513,0.549
0.739,0.418,0.690,28.442,-53.345,-2.075
0.666,0.426,0.565,28.809,-60.852,-1.038
0.647,0.432,0.556,29.480,-63.904,1.221
0.654,0.410,0.529,30.640,-57.617,3.235
0.656,0.395,0.495,34.119,-41.870,4.639
0.633,0.356,0.490,37.598,-24.475,5.859
0.615,0.335,0.494,38.025,-10.925,6.226
0.600,0.334,0.526,37.109,-3.113,7.446
0.604,0.310,0.569,34.973,0.000,8.728
0.607,0.287,0.617,32.104,-3.052,8.606
0.613,0.283,0.654,30.273,-10.193,7.507
0.604,0.280,0.672,29.724,-19.958,5.737
0.608,0.279,0.664,29.602,-29.419,3.784
0.615,0.274,0.646,27.100,-37.048,1.770
0.610,0.274,0.623,23.926,-40.894,0.732
0.622,0.250,0.613,19.043,-41.931,-0.244
0.631,0.223,0.605,13.611,-40.222,-1.526
0.626,0.223,0.604,10.986,-35.645,-2.930
0.622,0.242,0.607,10.559,-30.457,-5.066
0.605,0.281,0.612,11.292,-24.780,-7.996
0.568,0.314,0.602,13.550,-18.494,-9.827
0.529,0.329,0.613,13.428,-13.855,-9.583
0.515,0.348,0.641,10.925,-14.038,-7.568
0.531,0.348,0.680,8.362,-18.494,-5.005
0.548,0.340,0.710,6.714,-24.597,-3.174
0.546,0.334,0.722,5.676,-30.945,-1.526
0.543,0.354,0.770,6.470,-35.767,-0.305
0.541,0.334,0.713,10.559,-36.316,-0.549
0.535,0.324,0.730,14.893,-37.354,-0.610
0.537,0.308,0.703,17.761,-32.410,-0.793
0.533,0.289,0.689,19.958,-25.940,-0.671
0.533,0.267,0.689,21.484,-19.714,-1.099
0.528,0.256,0.680,21.118,-13.367,-2.075
0.513,0.245,0.685,20.386,-7.507,-3.235
0.506,0.265,0.703,18.127,-3.174,-4.700
0.499,0.307,0.714,15.869,0.793,-5.798
0.486,0.324,0.719,12.878,2.502,-5.676
0.483,0.345,0.725,6.104,0.977,-4.700
0.484,0.369,0.747,-0.854,-1.831,-3.723
0.487,0.379,0.774,-4.822,-3.845,-2.014
0.495,0.384,0.804,-5.859,-5.310,-0.366
0.513,0.382,0.822,-4.395,-7.080,0.732
0.516,0.375,0.833,-2.502,-9.216,1.038
0.514,0.368,0.812,1.038,-10.193,0.671
0.511,0.355,0.796,4.883,-10.132,0.305
0.515,0.342,0.782,7.751,-8.911,0.000
0.506,0.340,0.770,8.545,-6.531,-0.488
0.511,0.333,0.766,8.545,-4.761,-0.916
0.511,0.337,0.770,7.446,-3.418,-1.282
0.513,0.354,0.794,5.798,-1.770,-1.709
0.510,0.351,0.749,5.981,-0.183,-1.953
0.501,0.361,0.787,5.432,-1.587,-1.770
0.503,0.378,0.794,2.808,-1.404,-1.404
0.500,0.375,0.796,0.793,-0.427,-0.549
0.497,0.366,0.800,-1.404,-1.404,0.793
0.504,0.360,0.806,-3.357,-4.333,2.136
0.510,0.347,0.802,-3.235,-6.470,2.991
0.527,0.326,0.813,-0.916,-7.202,3.113
0.532,0.324,0.835,2.869,-7.812,1.953
0.526,0.316,0.830,6.348,-8.667,0.549
0.522,0.309,0.810,7.935,-9.949,-0.610
0.516,0.306,0.796,8.179,-10.437,-1.099
0.508,0.311,0.787,7.812,-9.277,-1.587
0.502,0.308,0.774,7.568,-7.202,-1.587
0.499,0.307,0.771,6.409,-5.493,-1.709
0.496,0.317,0.784,5.493,-4.211,-1.648
0.487,0.332,0.780,4.395,-3.723,-0.854
0.486,0.330,0.769,3.540,-3.601,0.122
0.489,0.319,0.757,3.174,-3.357,1.038

-0.189,0.362,-2.158,-9.888,294.128,16.541
-0.141,0.399,-2.231,-27.710,331.543,30.090
0.032,0.431,-2.247,-50.354,374.451,45.715
0.275,0.494,-2.220,-79.407,420.593,61.401
0.457,0.496,-2.100,-110.779,468.933,73.669
0.659,0.527,-1.938,-141.174,514.221,81.909
0.911,0.571,-1.694,-170.959,554.565,87.463
1.151,0.607,-1.420,-202.576,588.257,90.271
1.470,0.592,-1.039,-236.023,614.624,90.027
1.860,0.611,-0.564,-275.696,629.456,86.731
2.143,0.638,0.134,-316.162,626.648,73.181
2.333,0.738,0.690,-333.862,606.995,51.270
2.338,0.761,1.159,-337.158,568.970,29.541
2.369,0.891,1.555,-327.148,516.846,18.250
2.395,0.909,2.049,-307.739,459.778,3.662
2.249,0.984,2.387,-277.161,393.982,-18.555
2.052,1.081,2.263,-224.182,317.993,-38.757
1.999,1.143,2.009,-165.527,251.526,-45.593
2.013,1.186,1.711,-128.662,216.614,-35.767
2.059,1.215,1.674,-107.666,207.153,-19.104
2.119,1.310,1.739,-114.685,218.384,-4.822
2.163,1.368,1.874,-154.236,236.084,2.808
2.201,1.409,2.134,-195.007,240.967,7.202
2.189,1.418,2.277,-203.613,235.352,12.207
2.366,1.381,2.141,-189.331,222.229,15.869
1.961,1.112,2.497,-167.114,190.308,14.709
2.102,1.057,2.307,-143.188,155.518,14.160
2.013,0.906,2.176,-120.972,138.672,13.000
1.898,0.811,2.157,-89.966,123.840,6.409
1.624,0.619,1.674,-36.804,102.966,-0.061
1.493,0.730,1.961,13.611,52.307,6.836
1.398,0.651,1.806,30.823,48.340,10.193
1.344,0.489,1.581,29.968,42.542,6.958
1.238,0.497,1.807,25.208,27.832,-3.967
1.110,0.441,1.251,34.241,9.644,-14.648
1.058,0.476,1.176,51.086,-16.174,-20.569
0.866,0.549,1.029,49.255,-36.133,-21.240
0.755,0.561,0.852,40.527,-50.720,-19.775
0.649,0.599,0.728,36.072,-62.805,-16.968
0.511,0.562,0.580,35.034,-69.580,-15.381
0.493,0.495,0.445,39.124,-68.176,-16.418
0.398,0.570,0.402,34.973,-60.181,-13.672
0.327,0.615,0.376,23.987,-48.706,-6.409
0.307,0.599,0.404,12.268,-38.696,0.122
0.363,0.613,0.499,-1.160,-31.921,8.362
0.461,0.624,0.594,-5.981,-25.757,14.343
0.425,0.565,0.554,2.075,-22.034,17.944
0.478,0.531,0.600,13.062,-16.235,19.775
0.545,0.510,0.615,15.686,-13.367,22.034
0.585,0.450,0.649,15.930,-12.695,21.057
0.605,0.393,0.668,15.442,-15.076,16.357
0.608,0.378,0.667,13.733,-20.508,9.583
0.592,0.360,0.654,12.939,-26.367,4.395
0.595,0.362,0.627,13.794,-30.457,1.221
0.609,0.385,0.625,14.160,-29.053,-0.427
0.599,0.369,0.594,13.489,-22.705,-0.244
0.579,0.402,0.603,15.930,-16.235,1.404
0.568,0.406,0.620,17.090,-14.343,3.418
0.580,0.402,0.634,17.578,-13.245,5.432
0.587,0.389,0.642,17.822,-11.353,7.568
0.583,0.382,0.643,20.203,-10.437,8.362
0.570,0.377,0.650,23.621,-12.268,8.179
0.557,0.372,0.673,24.597,-15.808,7.446
0.551,0.372,0.666,23.804,-19.531,6.531
0.552,0.365,0.684,22.644,-22.827,4.944
0.545,0.374,0.680,19.836,-24.292,3.479
0.546,0.353,0.685,18.494,-23.743,3.113
0.560,0.353,0.712,16.052,-20.081,3.601
0.576,0.337,0.736,13.245,-15.930,4.639
0.597,0.313,0.764,10.559,-13.672,5.249
0.615,0.304,0.785,8.545,-12.756,4.822
0.612,0.297,0.768,8.118,-12.573,3.662
0.599,0.302,0.771,9.277,-13.977,2.319
0.591,0.319,0.771,9.766,-15.991,0.854
0.574,0.333,0.775,10.681,-18.799,-0.427
0.557,0.363,0.765,11.719,-22.766,-2.258
0.535,0.379,0.744,12.634,-25.146,-3.662
0.515,0.384,0.720,12.817,-25.757,-3.967
0.501,0.388,0.720,12.268,-24.414,-3.784
0.499,0.392,0.721,12.756,-21.851,-2.991
0.499,0.386,0.718,13.794,-17.456,-1.892
0.501,0.380,0.712,15.381,-12.085,-0.610
0.502,0.355,0.708,16.479,-7.446,0.549
0.505,0.333,0.713,14.587,-5.188,1.221
0.511,0.330,0.734,10.193,-5.798,0.916
0.514,0.334,0.754,6.165,-8.057,0.061
0.510,0.341,0.769,2.747,-11.047,-1.282
0.515,0.348,0.787,0.793,-14.404,-2.686
0.513,0.360,0.797,0.244,-17.761,-3.662
0.497,0.383,0.809,-0.061,-20.264,-3.662
0.493,0.385,0.816,0.183,-22.156,-3.357
0.486,0.386,0.823,1.648,-21.851,-2.869
0.482,0.383,0.804,4.883,-20.813,-2.136
0.478,0.378,0.814,8.667,-19.897,-1.404
0.468,0.363,0.769,10.498,-17.517,-1.038
0.458,0.356,0.750,11.536,-17.090,-0.366
0.451,0.363,0.746,10.437,-16.724,0.488
0.443,0.361,0.733,6.714,-14.954,1.160
0.438,0.368,0.729,1.953,-13.123,2.075
0.440,0.367,0.736,-1.831,-10.864,2.930
0.443,0.371,0.740,-4.761,-8.057,3.418
0.451,0.372,0.752,-6.042,-5.432,3.723
0.473,0.369,0.778,-5.493,-3.174,3.723
0.492,0.364,0.829,-4.211,-1.343,2.991
0.496,0.372,0.858,-1.160,-1.587,1.343
0.488,0.377,0.851,3.418,-3.357,-0.183
0.485,0.380,0.845,7.263,-5.188,-0.977
0.475,0.381,0.840,9.338,-7.446,-0.977
0.469,0.373,0.820,9.644,-10.010,-0.732
0.465,0.364,0.805,8.118,-11.841,-0.488
0.468,0.350,0.793,6.958,-11.902,-0.549
0.469,0.342,0.779,6.714,-10.071,-0.366
0.474,0.335,0.767,6.653,-7.202,-0.244
0.475,0.327,0.761,5.310,-4.822,-0.305
0.468,0.323,0.754,2.808,-2.991,-0.366
0.466,0.325,0.757,-0.427,-1.404,-0.488
0.467,0.333,0.775,-3.235,-0.488,-0.427
0.469,0.342,0.790,-4.883,-0.366,-0.427
0.471,0.347,0.801,-5.127,-0.488,-0.427

0.163,0.326,-2.813,27.588,261.414,19.470
0.248,0.495,-2.961,0.793,309.570,24.902
0.436,0.639,-2.968,-43.701,363.831,37.781
0.629,0.784,-2.857,-93.750,424.316,53.406
0.845,0.862,-2.660,-138.062,486.633,69.153
1.089,0.911,-2.400,-174.133,544.922,84.290
1.347,0.910,-2.034,-204.285,597.595,97.961
1.678,0.984,-1.827,-229.553,640.564,109.375
1.995,0.915,-1.372,-269.165,671.936,109.619
2.246,0.921,-0.790,-312.805,694.336,101.868
2.464,0.999,-0.317,-346.008,702.393,88.074
2.559,0.990,0.222,-381.409,695.801,69.031
2.596,1.264,0.691,-411.560,679.626,58.289
2.707,1.239,1.170,-436.401,659.790,45.044
2.886,1.430,1.592,-434.753,624.878,33.386
2.832,1.374,2.516,-377.075,574.280,7.263
2.885,1.211,3.093,-291.992,488.892,-35.950
2.842,1.349,3.252,-215.210,382.263,-66.833
2.796,1.402,3.071,-148.865,297.607,-72.815
2.748,1.301,2.792,-99.792,245.605,-61.157
2.674,1.317,2.803,-64.697,205.139,-49.561
2.457,1.265,2.702,-63.538,170.166,-39.978
2.016,1.179,3.160,-66.223,121.582,-25.085
2.030,1.451,3.920,-71.655,99.731,-8.484
1.846,1.118,2.458,-113.586,146.973,-14.099
1.485,0.958,2.798,-54.443,117.126,-16.113
1.381,0.913,2.431,11.658,99.426,-6.592
1.204,0.686,2.132,47.852,99.487,2.014
1.231,0.498,2.023,51.697,91.919,6.226
1.147,0.434,1.889,39.673,69.641,11.169
1.006,0.450,1.784,25.574,43.030,17.273
0.946,0.385,1.615,21.118,19.836,22.949
0.900,0.335,1.728,27.283,-4.272,26.306
1.068,0.422,1.571,26.794,-7.507,23.621
0.778,0.175,1.437,9.583,-0.183,9.644
0.712,0.377,1.111,9.583,-32.837,2.441
0.570,0.451,0.881,10.620,-44.861,-1.526
0.376,0.572,0.746,1.282,-57.556,-3.601
0.285,0.633,0.660,-8.850,-60.364,-2.502
0.244,0.698,0.640,-14.343,-55.481,4.150
0.253,0.679,0.665,-11.475,-42.725,13.000
0.296,0.615,0.679,-6.531,-26.611,20.386
0.360,0.530,0.704,-2.869,-12.146,27.954
0.470,0.442,0.775,1.404,-3.540,34.302
0.586,0.396,0.880,3.174,0.061,37.109
0.684,0.345,0.926,4.456,0.366,34.607
0.740,0.331,0.906,4.883,-3.906,27.832
0.723,0.337,0.897,7.446,-14.038,20.569
0.670,0.367,0.827,12.573,-23.987,12.817
0.611,0.386,0.732,17.578,-29.724,6.531
0.554,0.417,0.680,18.982,-32.410,3.296
0.500,0.441,0.630,15.381,-33.325,3.723
0.471,0.432,0.639,5.188,-33.386,7.996
0.479,0.390,0.684,-2.808,-31.311,12.451
0.498,0.350,0.724,-3.052,-24.902,15.320
0.493,0.311,0.721,2.380,-15.564,16.052
0.486,0.296,0.713,10.071,-7.141,15.747
0.468,0.288,0.708,17.944,-3.967,16.418
0.479,0.297,0.687,21.606,-3.540,15.564
0.486,0.287,0.685,20.386,-3.357,12.817
0.485,0.290,0.703,17.517,-5.981,9.521
0.480,0.304,0.746,13.000,-11.597,6.042
0.480,0.329,0.786,8.423,-17.944,3.296
0.481,0.334,0.773,5.066,-21.301,1.343
0.475,0.344,0.790,4.822,-22.095,0.183
0.473,0.351,0.799,5.920,-20.325,0.183
0.452,0.372,0.787,7.263,-16.174,0.610
0.460,0.388,0.804,6.409,-10.376,1.526
0.450,0.362,0.818,7.446,-10.132,4.517
0.447,0.358,0.801,10.254,-9.766,5.981
0.440,0.347,0.777,13.245,-9.277,6.836
0.430,0.339,0.750,15.015,-11.047,7.812
0.427,0.315,0.729,15.381,-14.343,7.996
0.431,0.317,0.743,15.381,-17.334,7.385
0.420,0.317,0.723,15.869,-18.005,5.676
0.422,0.313,0.736,16.724,-17.151,3.906
0.425,0.312,0.745,15.808,-14.526,3.235
0.434,0.301,0.758,15.381,-10.803,2.502
0.445,0.294,0.781,15.747,-6.836,1.709
0.446,0.288,0.793,16.785,-3.174,1.099
0.443,0.278,0.798,17.151,-0.732,0.671
0.440,0.279,0.791,15.076,-0.977,0.427
0.437,0.278,0.795,12.329,-2.747,0.061
0.438,0.296,0.817,9.094,-5.676,-0.549
0.418,0.309,0.830,6.775,-10.376,-1.099
0.407,0.317,0.827,5.188,-16.113,-1.038
0.398,0.307,0.821,4.272,-20.630,-0.366
0.377,0.313,0.797,4.517,-21.790,0.793
0.381,0.303,0.785,5.615,-20.752,1.831
0.375,0.288,0.776,7.202,-16.907,1.892
0.378,0.277,0.770,8.118,-12.085,2.258
0.390,0.275,0.769,8.057,-7.141,2.563
0.392,0.284,0.776,6.287,-2.197,2.563
0.396,0.298,0.808,3.784,3.235,2.502
0.413,0.317,0.858,1.282,6.470,2.686
0.435,0.328,0.916,-0.122,6.348,2.686
0.437,0.329,0.943,0.977,3.052,2.197
0.429,0.331,0.929,2.441,-2.258,1.465
0.421,0.324,0.903,4.456,-6.531,0.793
0.406,0.317,0.873,6.226,-9.094,0.183
0.390,0.317,0.842,6.958,-10.132,-0.183
0.376,0.311,0.817,6.409,-9.399,-0.122
0.370,0.312,0.808,4.944,-7.629,0.244
0.368,0.315,0.815,3.113,-5.371,0.305
0.365,0.321,0.830,1.465,-3.601,0.427
0.367,0.326,0.844,1.282,-1.953,1.160
0.371,0.327,0.853,2.258,-0.366,2.258
0.384,0.318,0.856,3.296,0.732,3.235
0.399,0.309,0.867,3.174,0.610,3.845
0.412,0.303,0.881,2.502,-0.183,3.540
0.419,0.320,0.896,3.174,-1.892,2.502
0.419,0.325,0.914,4.944,-5.371,0.916
0.400,0.328,0.885,6.592,-9.705,-0.793
0.380,0.329,0.854,6.836,-13.489,-1.465
0.367,0.325,0.832,6.226,-14.526,-1.099
0.362,0.319,0.815,5.249,-13.306,-0.305
0.362,0.309,0.820,4.761,-10.620,0.610
0.364,0.297,0.821,3.357,-7.568,1.709
0.370,0.289,0.829,1.465,-5.310,2.441

1.274,0.666,-0.564,-264.282,580.505,93.262
1.584,0.723,-0.042,-292.786,587.585,89.966
1.801,0.759,0.497,-313.416,581.665,75.195
1.872,0.801,0.940,-321.838,562.073,57.800
1.899,0.901,1.162,-316.284,539.734,50.476
1.969,1.030,1.193,-292.603,520.813,54.077
2.139,1.132,1.232,-265.686,500.488,62.256
2.367,1.242,1.375,-256.836,463.013,62.256
2.485,1.374,1.577,-261.719,405.518,53.162
2.570,1.541,1.616,-267.639,339.111,41.870
2.708,1.666,1.649,-253.845,278.809,32.898
2.879,1.700,1.787,-225.952,251.709,30.518
2.926,1.746,1.927,-194.702,261.963,28.137
2.874,1.734,2.102,-164.001,281.128,26.978
2.718,1.468,2.298,-142.700,274.780,30.640
2.864,1.419,2.520,-144.714,218.811,28.992
2.641,1.242,2.544,-160.828,162.659,37.537
2.549,1.163,3.418,-171.265,130.737,37.292
2.364,0.674,1.477,-156.799,132.629,21.851
2.122,0.793,2.407,-62.439,50.171,19.592
1.899,0.784,2.170,-26.306,19.653,11.902
1.700,0.661,1.860,-8.057,24.109,-2.075
1.380,0.651,1.339,10.559,12.512,-17.273
1.115,0.801,1.254,46.631,-25.146,-27.649
0.828,0.938,0.963,57.800,-58.594,-32.532
0.565,1.006,0.705,61.340,-69.763,-28.015
