aX,aY,aZ,gX,gY,gZ
1.000,0.135,0.108,-13.855,8.911,-4.761
0.995,0.165,0.083,-15.442,9.033,-3.540
0.999,0.186,0.076,-13.428,7.019,-5.920
0.996,0.195,0.068,-10.437,4.822,-9.460
0.990,0.174,0.079,-7.019,2.136,-13.306
0.970,0.172,0.069,-3.967,-1.343,-17.273
0.954,0.159,0.052,-1.770,-1.343,-19.470
0.947,0.152,0.034,-1.770,0.061,-19.836
0.938,0.133,0.014,-4.700,0.000,-18.677
0.943,0.119,0.006,-8.911,-1.526,-16.418
0.953,0.092,0.026,-10.498,-3.662,-16.052
0.966,0.052,0.061,-7.080,-6.348,-17.700
0.967,0.016,0.098,-2.441,-9.155,-19.592
0.973,-0.014,0.134,1.892,-12.634,-20.325
0.967,-0.027,0.155,5.554,-14.465,-19.958
0.962,-0.017,0.161,7.446,-13.672,-17.517
0.950,0.004,0.141,6.409,-11.780,-12.695
0.937,0.044,0.103,2.197,-8.545,-6.470
0.937,0.104,0.054,-5.005,-5.737,0.244
0.942,0.163,0.019,-12.329,-4.395,5.981
0.953,0.201,0.015,-16.235,-5.249,7.874
0.966,0.213,0.042,-16.235,-6.775,7.202
0.967,0.198,0.087,-12.878,-8.423,4.272
0.978,0.191,0.130,-8.789,-9.216,1.160
0.984,0.192,0.146,-5.127,-8.850,-1.465
0.983,0.172,0.145,-0.977,-7.446,-4.150
0.976,0.151,0.132,1.953,-5.981,-5.920
0.976,0.138,0.121,3.113,-4.822,-5.798
0.983,0.134,0.121,3.723,-4.272,-5.066
0.991,0.128,0.126,3.296,-3.540,-3.540
0.998,0.120,0.127,1.282,-2.563,-1.953
1.002,0.110,0.123,-1.282,-1.648,-0.122
1.000,0.104,0.119,-2.991,-1.404,1.526
0.999,0.113,0.117,-3.174,-1.526,3.174
0.999,0.133,0.120,-2.502,-1.587,4.272
0.999,0.152,0.120,-2.075,-1.221,5.371
0.995,0.182,0.107,-2.197,-0.610,6.042
0.999,0.206,0.095,-1.587,0.122,5.737
1.002,0.216,0.086,-1.587,0.671,4.517
1.000,0.211,0.084,-1.648,0.366,2.808
1.000,0.189,0.100,-0.305,-0.549,0.244

0.984,1.481,-0.247,14.038,-1.343,-5.371
0.945,1.555,-0.338,-2.441,2.014,-16.663
0.897,1.567,-0.408,-23.437,1.099,-25.635
0.854,1.569,-0.438,-41.626,-3.540,-36.438
0.816,1.575,-0.422,-56.091,-12.817,-49.561
0.809,1.585,-0.365,-67.078,-24.536,-63.660
0.809,1.537,-0.267,-77.332,-35.461,-78.857
0.790,1.446,-0.164,-90.027,-42.664,-94.910
0.778,1.328,-0.051,-101.318,-48.218,-111.694
0.787,1.137,0.111,-110.168,-50.720,-129.883
0.712,0.786,0.295,-121.643,-48.889,-154.724
0.573,0.238,0.519,-122.681,-47.729,-188.538
0.506,-0.498,0.795,-100.891,-45.776,-218.872
0.428,-1.194,1.031,-63.538,-40.100,-239.929
0.409,-1.751,1.148,-31.616,-29.297,-245.361
0.415,-2.254,1.081,-24.048,-12.756,-227.478
0.375,-2.653,0.916,-38.391,6.409,-188.599
0.381,-2.915,0.757,-61.279,23.743,-137.024
0.389,-3.110,0.601,-74.463,33.752,-89.661
0.391,-3.254,0.478,-65.186,33.569,-53.467
0.367,-3.317,0.397,-35.645,25.146,-22.156
0.392,-3.229,0.373,-1.221,14.465,9.949
0.416,-2.977,0.324,16.541,6.653,48.340
0.452,-2.614,0.233,14.954,3.906,91.187
0.522,-2.149,0.161,11.169,0.977,128.174
0.611,-1.653,0.109,14.221,-2.441,151.733
0.706,-1.187,0.091,21.973,-7.202,160.583
0.813,-0.821,0.123,33.508,-11.902,155.640
0.901,-0.588,0.196,50.354,-15.930,137.878
0.928,-0.490,0.310,73.303,-19.531,111.511
0.932,-0.545,0.469,98.816,-20.996,83.862
0.905,-0.687,0.604,122.253,-19.714,61.523
0.844,-0.809,0.635,142.395,-15.320,48.035
0.802,-0.900,0.628,156.982,-9.155,45.105
0.740,-0.936,0.570,160.522,-5.005,53.528
0.695,-0.925,0.555,153.809,-2.502,73.242
0.678,-0.799,0.600,138.611,-2.808,100.647
0.662,-0.583,0.657,120.300,-4.028,128.906
0.664,-0.325,0.706,104.492,-5.066,153.503
0.666,-0.028,0.707,90.515,-3.418,173.889
0.631,0.252,0.678,83.130,2.014,187.805
0.599,0.568,0.596,79.529,9.949,196.228
0.607,0.915,0.448,82.581,17.151,197.571
0.613,1.190,0.349,91.736,23.254,188.965
0.603,1.358,0.291,104.858,26.794,172.363
0.621,1.462,0.239,110.962,29.602,156.738
0.636,1.570,0.135,102.539,34.180,147.339
0.628,1.666,0.004,83.191,38.452,142.578
0.679,1.796,-0.128,58.167,43.457,139.771
0.730,1.908,-0.283,39.001,46.265,131.348
0.753,1.930,-0.413,29.053,46.570,114.868
0.755,1.883,-0.501,20.386,43.335,94.543
0.768,1.818,-0.528,13.245,34.119,72.388
0.802,1.727,-0.512,11.230,22.400,49.561
0.834,1.612,-0.438,12.390,11.719,29.053
0.894,1.496,-0.349,10.254,3.540,12.085
0.932,1.354,-0.297,2.747,-0.793,-1.343
0.953,1.202,-0.254,-6.104,-2.930,-12.207
0.978,1.037,-0.209,-15.259,-5.737,-21.423
1.010,0.878,-0.154,-23.132,-9.216,-29.907
1.036,0.710,-0.093,-25.696,-13.000,-38.391
1.052,0.544,-0.009,-22.705,-17.273,-47.546
1.070,0.366,0.097,-15.564,-20.447,-56.519
1.078,0.198,0.193,-7.141,-20.386,-62.866
1.070,0.042,0.272,0.854,-16.357,-65.613
1.060,-0.073,0.298,6.531,-10.132,-63.049
1.037,-0.142,0.276,6.470,-2.808,-54.138
1.021,-0.135,0.202,2.075,4.517,-42.725
1.008,-0.077,0.105,-4.333,10.254,-30.151
0.985,-0.002,0.019,-13.428,13.367,-18.066
0.963,0.087,-0.034,-23.193,14.099,-8.789
0.946,0.184,-0.063,-30.212,12.146,-3.967
0.956,0.245,-0.056,-34.302,9.888,-3.113
0.953,0.240,-0.027,-33.630,7.141,-7.263
0.949,0.190,0.028,-26.367,4.089,-14.832
0.941,0.134,0.073,-13.733,0.610,-23.682
0.946,0.090,0.109,-2.136,-0.122,-30.579
0.913,0.042,0.111,5.371,0.916,-34.119
0.933,0.020,0.075,6.958,3.479,-33.997
0.899,0.019,0.002,4.211,2.502,-30.212
0.885,0.060,-0.058,-1.587,0.244,-23.437
0.895,0.114,-0.092,-10.193,2.380,-14.404
0.928,0.156,-0.089,-21.790,4.395,-6.958
0.954,0.146,-0.043,-27.893,1.526,-5.005
0.959,0.101,0.020,-24.475,-4.211,-7.751
0.971,0.065,0.084,-15.869,-8.667,-12.756
0.974,0.016,0.131,-6.226,-9.705,-16.785
0.980,-0.018,0.158,0.732,-8.423,-18.799
0.976,-0.033,0.146,6.226,-6.287,-18.738
0.970,-0.027,0.095,8.789,-3.601,-16.663
0.963,-0.015,0.021,6.775,-1.465,-11.841
0.949,0.003,-0.043,1.587,0.366,-6.470
0.966,0.023,-0.060,-3.540,1.465,-2.075
0.978,0.042,-0.052,-7.996,0.122,1.770
0.993,0.056,-0.018,-8.911,-1.770,3.601
1.000,0.069,0.016,-7.019,-3.601,4.028
1.001,0.088,0.038,-5.859,-3.906,4.761
1.000,0.113,0.043,-5.737,-2.991,5.676
0.998,0.140,0.043,-5.615,-1.648,6.775
0.999,0.174,0.032,-6.226,0.061,7.568
0.997,0.203,0.013,-6.958,1.160,7.385
0.999,0.211,-0.002,-7.690,1.526,6.226
0.999,0.207,-0.012,-7.507,1.282,3.906
1.001,0.182,-0.004,-5.371,0.122,0.549
1.001,0.142,0.012,-3.113,-0.793,-2.441
1.000,0.106,0.021,-1.465,-1.343,-4.333
0.989,0.071,0.016,-0.183,-1.221,-4.761
0.983,0.048,0.006,1.465,-1.343,-3.967
0.978,0.051,-0.003,1.892,-1.282,-2.075
0.976,0.067,-0.000,0.000,-1.038,1.099
0.982,0.096,0.009,-2.747,-0.916,4.883
0.987,0.134,0.009,-4.333,-0.122,7.202
1.000,0.172,0.012,-4.578,0.549,7.996
1.006,0.193,0.009,-4.883,0.793,7.263
1.003,0.195,0.007,-5.127,0.732,5.554
1.001,0.194,0.014,-4.822,0.244,3.235
0.997,0.197,0.017,-3.357,-0.305,0.732
0.993,0.193,0.015,-1.160,-0.549,-1.526
0.988,0.190,0.005,-1.099,-0.854,-2.441

0.950,1.377,-0.279,-56.763,-10.437,-31.799
0.956,1.385,-0.266,-67.993,-8.972,-40.771
0.946,1.364,-0.263,-79.285,-8.057,-50.415
0.929,1.357,-0.254,-88.623,-7.507,-59.570
0.920,1.356,-0.241,-93.140,-8.667,-69.702
0.899,1.343,-0.218,-93.872,-11.902,-81.787
0.879,1.300,-0.154,-96.313,-15.747,-94.849
0.862,1.240,-0.072,-102.966,-18.738,-107.117
0.871,1.156,0.008,-114.685,-21.973,-119.568
0.845,1.003,0.121,-127.197,-24.048,-134.644
0.814,0.846,0.244,-132.263,-27.344,-155.762
0.747,0.585,0.374,-125.732,-31.799,-180.176
0.634,0.259,0.558,-109.497,-33.508,-203.430
0.592,0.010,0.722,-88.440,-28.076,-221.252
0.494,-0.250,0.800,-69.092,-18.005,-231.018
0.427,-0.468,0.814,-61.096,-5.371,-232.056
0.363,-0.625,0.775,-65.918,4.822,-222.961
0.378,-0.750,0.718,-82.581,14.404,-207.520
0.337,-0.939,0.636,-101.135,24.109,-194.397
0.279,-1.190,0.582,-104.004,29.785,-186.523
0.251,-1.444,0.564,-90.881,32.532,-183.655
0.198,-1.679,0.512,-65.186,32.349,-180.176
0.169,-1.843,0.431,-37.598,30.518,-169.495
0.161,-1.896,0.323,-25.879,29.358,-147.949
0.162,-1.919,0.190,-36.987,30.457,-117.554
0.156,-1.948,0.058,-56.580,31.860,-84.229
0.171,-1.948,-0.031,-66.467,29.541,-56.946
0.185,-1.955,-0.061,-61.768,22.644,-40.222
0.209,-2.042,-0.037,-43.945,11.902,-34.363
0.223,-2.190,0.010,-18.433,2.197,-33.386
0.223,-2.348,0.055,8.179,-6.165,-31.006
0.208,-2.482,0.069,31.677,-13.245,-23.743
0.186,-2.565,0.056,48.706,-19.043,-7.263
0.191,-2.560,0.023,55.908,-22.583,20.508
0.203,-2.413,-0.023,53.772,-22.888,56.458
0.252,-2.167,-0.050,47.424,-24.109,93.750
0.285,-1.930,-0.061,41.138,-27.222,124.451
0.328,-1.687,-0.032,39.673,-33.386,146.851
0.358,-1.469,0.033,45.593,-39.429,161.072
0.397,-1.289,0.121,60.181,-45.715,166.931
0.427,-1.139,0.192,80.322,-52.368,166.016
0.445,-1.026,0.257,102.600,-59.265,162.292
0.470,-0.915,0.318,123.291,-65.857,159.180
0.482,-0.782,0.384,139.587,-71.838,158.752
0.503,-0.624,0.467,152.466,-77.026,161.377
0.547,-0.447,0.575,158.630,-80.078,168.274
0.581,-0.261,0.674,154.297,-79.407,177.124
0.589,-0.112,0.736,145.142,-75.012,186.768
0.599,0.049,0.754,135.376,-67.871,195.679
0.599,0.238,0.749,127.686,-57.068,204.895
0.606,0.454,0.695,122.864,-45.410,212.952
0.611,0.676,0.622,118.408,-35.828,218.689
0.640,0.886,0.594,112.305,-29.419,220.398
0.673,1.053,0.585,106.873,-23.804,217.529
0.702,1.229,0.576,102.356,-17.029,212.708
0.746,1.404,0.541,95.825,-9.521,206.665
0.794,1.569,0.448,83.313,-0.610,198.792
0.825,1.740,0.316,66.345,9.644,188.354
0.866,1.906,0.171,50.476,19.592,173.645
0.898,2.043,0.014,39.246,25.269,154.358
0.926,2.109,-0.125,30.823,26.794,130.310
0.940,2.099,-0.227,23.193,23.437,102.783
0.958,2.024,-0.266,17.517,15.503,72.937
0.963,1.912,-0.238,15.015,5.554,44.250
0.985,1.759,-0.151,17.395,-3.113,17.273
1.002,1.585,-0.060,22.156,-7.507,-6.042
1.031,1.417,-0.003,22.949,-6.897,-25.330
1.036,1.221,-0.019,18.372,-3.662,-40.161
1.018,1.018,-0.055,11.841,-0.183,-51.331
1.011,0.828,-0.088,4.883,1.953,-58.533
1.014,0.645,-0.107,-1.221,2.197,-62.256
1.019,0.474,-0.096,-5.737,-0.061,-63.232
1.025,0.325,-0.065,-10.437,-2.075,-61.707
1.040,0.198,-0.015,-14.526,-3.906,-58.594
1.050,0.088,0.047,-14.709,-6.104,-55.786
1.064,0.016,0.118,-10.071,-7.202,-54.382
1.081,-0.041,0.175,-4.333,-6.470,-52.979
1.080,-0.093,0.207,-1.404,-3.906,-50.415
1.062,-0.123,0.205,-2.075,0.671,-46.204
1.042,-0.123,0.173,-4.333,5.981,-39.856
1.020,-0.115,0.130,-7.812,9.460,-32.593
1.003,-0.086,0.089,-12.634,10.376,-25.452
0.993,-0.040,0.055,-16.785,9.338,-19.348
0.980,0.002,0.037,-20.447,7.935,-14.954
0.986,0.033,0.049,-22.583,6.531,-12.329
1.004,0.035,0.068,-21.729,4.700,-12.451
0.984,0.008,0.085,-17.212,2.808,-14.954
0.986,-0.019,0.146,-10.010,1.587,-17.883
0.957,-0.030,0.139,-3.906,-1.282,-19.592
0.949,-0.023,0.124,-1.831,2.319,-17.944
0.942,-0.023,0.109,-4.028,8.606,-12.512
0.944,-0.003,0.083,-8.423,13.000,-6.409
0.931,0.029,0.040,-12.146,12.634,-2.380
0.933,0.061,-0.003,-13.611,10.254,-0.732
0.932,0.075,-0.023,-13.184,7.935,0.000
0.933,0.081,-0.026,-11.780,4.822,-0.671
0.935,0.081,-0.017,-8.118,1.587,-2.014
0.937,0.064,-0.001,-3.845,-1.953,-2.869
0.939,0.051,0.023,-1.892,-4.639,-3.479
0.942,0.039,0.055,-1.526,-5.310,-3.174
0.945,0.031,0.076,-1.465,-3.418,-1.892
0.950,0.033,0.072,-1.465,-1.038,0.122
0.954,0.053,0.042,-2.075,1.099,2.747
0.957,0.087,0.009,-3.662,2.075,5.249
0.963,0.104,0.000,-5.310,1.831,7.141
0.969,0.122,0.007,-5.676,0.732,7.751
0.978,0.135,0.024,-4.639,-0.183,7.202
0.982,0.140,0.041,-3.296,-1.282,6.287
0.984,0.146,0.047,-2.380,-2.075,5.249
0.993,0.152,0.049,-1.831,-2.136,4.272
0.996,0.140,0.052,-0.244,-1.648,3.174
0.991,0.122,0.044,2.319,-0.854,1.648
0.989,0.112,0.037,4.211,0.000,1.221
0.981,0.103,0.023,3.479,0.122,2.197
0.972,0.108,0.007,0.977,0.122,4.089
0.979,0.128,0.012,-1.343,-0.305,5.920
0.987,0.148,0.028,-1.404,-1.160,6.287
0.992,0.151,0.042,-0.916,-0.977,5.737
0.993,0.155,0.037,-1.099,-0.549,4.944

0.487,-1.826,0.515,-76.965,8.972,-156.616
0.505,-2.093,0.488,-63.599,13.672,-137.817
0.518,-2.325,0.445,-46.387,14.648,-117.126
0.523,-2.467,0.399,-33.264,12.573,-89.111
0.540,-2.311,0.315,-31.677,9.094,-53.406
0.556,-2.162,0.244,-34.119,8.118,-20.386
0.581,-2.025,0.208,-41.260,10.803,11.902
0.595,-1.839,0.189,-47.668,11.902,37.354
0.604,-1.716,0.179,-37.170,8.179,48.767
0.610,-1.609,0.189,-10.620,3.357,50.293
0.603,-1.508,0.185,22.583,-3.052,44.739
0.601,-1.455,0.179,55.542,-9.216,36.987
0.601,-1.437,0.183,77.332,-13.245,33.936
0.584,-1.424,0.163,85.022,-15.198,37.109
0.588,-1.416,0.158,87.708,-15.625,45.715
0.594,-1.376,0.149,91.431,-16.541,56.641
0.610,-1.300,0.145,94.055,-18.127,68.787
0.616,-1.210,0.140,95.032,-19.531,81.604
0.628,-1.105,0.149,95.581,-21.912,93.994
0.652,-0.996,0.171,96.680,-24.048,105.164
0.678,-0.901,0.192,98.999,-25.391,114.929
0.683,-0.801,0.227,101.624,-27.954,123.413
0.697,-0.678,0.291,104.492,-30.945,132.324
0.713,-0.544,0.367,110.962,-34.058,141.113
0.718,-0.397,0.449,119.507,-36.499,148.010
0.722,-0.223,0.539,124.756,-36.743,154.480
0.720,-0.037,0.612,125.977,-32.837,161.987
0.727,0.154,0.637,121.094,-23.376,169.983
0.728,0.364,0.573,112.854,-11.780,176.575
0.728,0.545,0.470,107.666,-0.854,179.138
0.754,0.706,0.350,103.577,7.874,176.697
0.767,0.824,0.222,99.854,13.794,169.983
0.729,0.859,0.124,97.717,17.517,161.316
0.713,0.948,0.102,95.032,17.883,154.236
0.729,1.068,0.118,95.215,14.893,148.499
0.769,1.167,0.130,99.487,12.512,141.907
0.774,1.276,0.113,102.112,12.939,133.362
0.786,1.393,0.052,92.407,15.686,126.465
0.823,1.491,-0.044,68.298,22.095,122.253
0.800,1.532,-0.208,38.635,29.419,117.188
0.798,1.549,-0.350,10.559,34.973,110.413
0.821,1.598,-0.448,-7.568,33.875,101.990
0.838,1.630,-0.489,-9.277,25.269,84.778
0.868,1.617,-0.473,-1.587,12.146,60.181
0.864,1.535,-0.422,9.460,-1.160,32.837
0.895,1.427,-0.347,17.029,-12.085,8.972
0.911,1.283,-0.261,20.081,-20.142,-9.644
0.934,1.122,-0.193,20.081,-23.376,-24.597
0.967,0.945,-0.139,17.822,-21.912,-35.461
0.992,0.779,-0.108,11.902,-18.677,-42.969
1.007,0.614,-0.075,4.272,-15.686,-47.058
1.022,0.460,-0.041,-0.671,-13.550,-48.950
1.032,0.319,0.008,-1.526,-12.085,-49.622
1.029,0.194,0.058,-0.610,-10.498,-48.157
1.020,0.100,0.086,1.465,-8.118,-44.434
1.009,0.053,0.088,2.686,-4.944,-38.513
1.006,0.055,0.064,-0.305,-2.380,-30.457
1.005,0.075,0.036,-6.409,-0.061,-21.301
1.004,0.080,0.015,-12.451,2.136,-14.343
1.004,0.089,0.008,-15.625,2.258,-10.437
1.005,0.102,0.014,-13.733,0.793,-9.460
1.001,0.123,0.024,-8.850,-1.221,-10.742
1.000,0.132,0.035,-5.188,-2.563,-11.963
0.976,0.140,0.021,-4.700,-4.272,-12.573
0.969,0.155,0.009,-5.798,-3.052,-11.230
0.970,0.168,0.002,-7.935,-2.075,-9.033
0.975,0.171,0.010,-11.169,-2.502,-7.629
0.978,0.154,0.025,-13.794,-4.395,-7.446
0.977,0.119,0.067,-11.719,-7.202,-9.155
0.996,0.088,0.125,-5.676,-8.240,-11.292
1.000,0.062,0.148,-1.160,-7.141,-12.024
1.000,0.054,0.141,-0.183,-5.371,-10.986
0.983,0.056,0.105,-1.831,-4.211,-9.094
0.972,0.075,0.058,-3.357,-3.113,-5.920
0.955,0.110,0.007,-4.639,-2.319,-2.258
0.944,0.165,-0.037,-6.836,-2.014,0.916
0.942,0.229,-0.068,-11.108,-2.625,4.089
0.945,0.259,-0.076,-15.564,-3.479,6.653
0.965,0.278,-0.038,-18.860,-4.395,7.263
0.979,0.278,-0.002,-16.785,-5.066,4.822
0.986,0.263,0.023,-9.583,-5.432,-0.427
0.984,0.243,0.031,-2.319,-5.432,-6.165
0.977,0.201,0.022,2.930,-4.639,-11.047
0.966,0.163,0.005,5.310,-3.662,-13.184
0.961,0.139,-0.009,5.981,-2.869,-12.817
0.970,0.138,-0.018,5.005,-1.953,-9.949
0.975,0.147,-0.027,0.793,-1.099,-5.493
0.978,0.157,-0.037,-4.272,-0.671,-1.099
0.983,0.174,-0.034,-8.057,-1.282,2.380
0.999,0.196,-0.014,-10.315,-2.075,4.578
1.003,0.205,0.010,-10.010,-2.502,4.639
1.009,0.216,0.031,-7.568,-2.502,3.357
1.010,0.225,0.028,-4.944,-2.075,1.404
1.010,0.229,0.015,-3.601,-1.831,-0.610
1.001,0.211,0.001,-1.953,-2.075,-2.747
1.000,0.182,0.007,0.916,-2.563,-5.310
1.001,0.155,0.022,3.723,-3.052,-6.958
0.997,0.146,0.033,4.639,-2.808,-6.653
0.992,0.148,0.024,2.197,-1.770,-4.395
0.992,0.156,0.001,-1.953,-0.366,-1.526
0.985,0.165,-0.022,-4.944,0.366,0.732
0.986,0.175,-0.024,-5.554,-0.488,1.343
0.995,0.179,0.002,-3.723,-1.160,0.183
0.996,0.174,0.028,-0.488,-0.610,-1.099
0.993,0.171,0.037,2.258,0.244,-1.953
0.984,0.172,0.027,2.441,0.854,-2.136
0.974,0.174,0.012,1.099,0.977,-1.770
0.968,0.178,0.005,-0.305,0.793,-1.343
0.968,0.181,0.014,-0.916,-0.122,-1.282
0.974,0.189,0.027,-1.099,-0.610,-1.221
0.974,0.195,0.030,-0.916,-0.610,-1.587
0.973,0.197,0.015,-1.282,-0.305,-1.892
0.969,0.195,-0.005,-1.587,-0.427,-2.197
0.965,0.189,-0.011,-1.038,-1.343,-2.563
0.967,0.185,-0.003,0.000,-2.197,-2.747
0.971,0.185,0.006,-0.244,-2.502,-2.380
0.969,0.180,0.012,-1.526,-2.502,-1.831
0.975,0.173,0.024,-1.892,-2.258,-1.099
0.976,0.167,0.033,-0.732,-2.075,-1.160

0.610,1.767,-0.289,-103.882,29.846,-10.681
0.554,1.861,-0.334,-112.732,24.719,-28.259
0.493,1.878,-0.340,-118.896,20.996,-50.354
0.390,1.789,-0.326,-121.338,17.151,-77.942
0.294,1.633,-0.276,-122.742,8.911,-108.337
0.251,1.404,-0.183,-126.160,-2.014,-138.489
0.214,1.098,-0.072,-129.395,-12.878,-169.678
0.100,0.713,0.069,-122.253,-22.949,-197.998
0.026,0.282,0.185,-97.595,-31.372,-226.990
0.035,-0.079,0.303,-66.528,-37.415,-249.634
0.047,-0.344,0.383,-43.030,-39.612,-257.751
0.098,-0.590,0.467,-38.635,-36.377,-252.380
0.148,-0.922,0.525,-56.702,-28.259,-237.122
0.146,-1.271,0.573,-83.801,-19.836,-213.745
0.207,-1.557,0.650,-107.544,-12.512,-185.669
0.276,-1.786,0.683,-115.784,-4.883,-159.363
0.353,-1.979,0.670,-100.464,1.221,-139.465
0.440,-2.104,0.619,-75.562,3.662,-122.620
0.500,-2.106,0.518,-59.509,7.019,-100.525
0.532,-2.008,0.382,-59.448,12.817,-70.618
0.574,-1.820,0.241,-72.266,19.226,-35.156
0.662,-1.577,0.115,-89.905,24.414,-1.160
0.750,-1.383,0.025,-102.600,25.269,23.132
0.863,-1.220,0.005,-102.600,22.217,33.630
0.919,-1.201,0.020,-78.552,17.212,24.780
0.910,-1.327,0.061,-29.846,9.033,0.610
0.894,-1.523,0.119,25.330,-0.427,-24.841
0.891,-1.693,0.146,72.144,-7.263,-42.236
0.853,-1.883,0.164,105.896,-8.362,-48.645
0.779,-2.003,0.131,119.629,-6.470,-38.818
0.739,-1.988,0.084,108.459,-2.441,-9.705
0.746,-1.865,0.022,79.895,4.883,30.396
0.729,-1.696,-0.039,50.537,14.160,69.214
0.688,-1.550,-0.074,36.926,17.090,95.947
0.693,-1.385,-0.066,38.574,14.282,110.535
0.671,-1.215,-0.048,50.903,8.240,115.417
0.665,-1.096,-0.008,73.975,1.282,113.037
0.654,-0.996,0.036,99.121,-5.493,105.896
0.623,-0.912,0.070,116.821,-11.353,101.318
0.585,-0.852,0.096,127.747,-16.052,99.731
0.542,-0.800,0.119,135.071,-18.738,102.234
0.492,-0.725,0.134,138.184,-21.118,110.229
0.459,-0.596,0.157,136.169,-23.682,121.826
0.444,-0.444,0.180,129.639,-25.330,135.986
0.431,-0.278,0.198,119.202,-25.696,153.625
0.440,-0.091,0.230,107.422,-25.452,171.875
0.478,0.154,0.262,98.633,-24.353,188.232
0.540,0.415,0.289,95.093,-21.912,197.876
0.583,0.652,0.282,95.398,-17.578,198.730
0.608,0.846,0.248,98.083,-12.939,192.627
0.639,1.046,0.189,99.304,-8.728,183.289
0.693,1.248,0.121,96.802,-5.859,172.791
0.752,1.425,0.077,92.712,-3.296,160.156
0.790,1.571,0.048,90.210,-1.709,143.738
0.820,1.710,-0.026,85.022,0.244,126.831
0.843,1.799,-0.122,73.853,4.944,111.877
0.870,1.828,-0.228,61.279,11.963,95.825
0.874,1.833,-0.341,49.988,16.602,77.698
0.889,1.780,-0.435,42.114,18.921,58.167
0.906,1.666,-0.495,38.818,17.334,36.926
0.951,1.555,-0.505,38.452,11.108,15.869
0.987,1.428,-0.483,38.513,4.211,-2.258
1.009,1.278,-0.451,35.156,-0.549,-17.151
1.015,1.126,-0.422,26.978,-3.418,-28.687
1.002,0.979,-0.411,15.991,-5.066,-35.828
1.025,0.840,-0.351,4.333,-5.798,-39.063
1.022,0.707,-0.313,-5.554,-9.644,-41.260
1.046,0.575,-0.236,-12.512,-10.193,-43.030
1.047,0.428,-0.154,-15.015,-7.568,-43.213
1.063,0.295,-0.086,-12.024,-5.859,-44.128
1.075,0.190,-0.033,-5.798,-5.432,-45.776
1.068,0.110,-0.008,-0.427,-5.188,-46.631
1.042,0.054,-0.011,1.038,-3.540,-45.410
1.024,0.023,-0.029,-2.258,-1.160,-39.734
1.017,0.015,-0.051,-8.362,1.160,-31.982
1.003,0.005,-0.079,-14.343,2.563,-24.780
1.001,0.004,-0.099,-17.029,2.197,-19.897
1.001,0.011,-0.104,-15.442,-0.183,-17.822
1.005,0.016,-0.086,-11.597,-2.625,-18.005
1.003,0.021,-0.068,-7.690,-3.479,-18.738
1.000,0.027,-0.059,-5.615,-2.686,-18.616
0.987,0.036,-0.069,-5.554,-0.183,-16.907
0.974,0.060,-0.111,-7.263,3.113,-13.916
0.965,0.083,-0.157,-10.376,5.188,-11.353
0.969,0.084,-0.181,-12.085,5.554,-10.376
0.973,0.064,-0.184,-10.620,4.761,-11.414
0.978,0.037,-0.172,-6.409,2.808,-13.428
0.988,0.018,-0.150,-3.235,0.244,-14.343
0.986,0.009,-0.133,-2.869,-1.465,-13.062
0.980,0.022,-0.136,-4.150,-2.258,-9.888
0.979,0.046,-0.143,-6.042,-2.319,-6.042
0.975,0.077,-0.161,-7.751,-2.197,-3.113
0.982,0.099,-0.173,-7.996,-2.380,-2.380
0.984,0.101,-0.169,-6.775,-2.869,-3.052
0.987,0.082,-0.151,-4.578,-3.784,-4.578
0.993,0.054,-0.125,-2.258,-5.005,-6.226
1.003,0.044,-0.099,-0.732,-4.944,-6.531
1.001,0.036,-0.095,-0.427,-3.601,-5.615
1.001,0.033,-0.095,0.183,-2.258,-4.333
0.999,0.044,-0.106,0.549,-1.404,-2.808
0.993,0.060,-0.120,0.183,-1.038,-1.282
0.989,0.076,-0.126,-1.038,-1.221,0.854
0.982,0.093,-0.129,-2.808,-1.221,2.686
0.983,0.104,-0.130,-3.296,-1.099,3.845
0.991,0.119,-0.125,-3.052,-1.526,3.845
1.000,0.106,-0.101,-2.136,-2.014,3.357
1.004,0.091,-0.075,-0.610,-2.197,2.136
1.004,0.082,-0.051,2.136,-1.892,0.916
1.003,0.077,-0.043,4.944,-0.427,0.183
0.997,0.089,-0.060,5.066,1.953,1.404
0.989,0.112,-0.089,2.747,4.211,3.845
0.982,0.133,-0.119,-0.305,5.737,6.409
0.979,0.152,-0.143,-2.380,6.165,7.751
0.980,0.167,-0.157,-2.563,5.737,7.690
0.980,0.166,-0.155,-1.221,4.395,6.287
0.983,0.169,-0.152,0.061,2.747,5.310
0.983,0.171,-0.148,0.000,1.282,4.456
0.983,0.173,-0.141,-0.671,0.122,3.784
0.981,0.178,-0.138,-0.427,-0.244,2.808

0.871,1.589,-0.222,-0.488,2.441,-32.715
0.801,1.606,-0.295,-15.381,3.662,-46.875
0.758,1.539,-0.334,-23.132,0.793,-62.317
0.732,1.541,-0.371,-32.288,-5.493,-75.684
0.711,1.537,-0.378,-45.654,-14.160,-87.646
0.674,1.504,-0.331,-62.256,-23.010,-98.633
0.634,1.475,-0.213,-83.191,-31.738,-108.521
0.592,1.401,-0.032,-100.952,-41.138,-120.605
0.554,1.287,0.200,-114.502,-46.570,-135.681
0.539,1.152,0.485,-126.892,-46.631,-152.405
0.612,0.881,0.763,-138.306,-38.086,-172.241
