aX,aY,aZ,gX,gY,gZ
0.535,-0.123,-0.570,166.199,-388.733,35.461
0.537,-0.112,-0.749,157.959,-371.155,28.076
0.533,-0.104,-0.982,154.175,-350.037,21.118
0.555,-0.095,-1.211,154.785,-325.806,13.611
0.554,-0.062,-1.431,152.100,-294.983,5.920
0.508,-0.019,-1.644,143.494,-257.507,-2.075
0.433,0.015,-1.787,128.052,-215.149,-10.254
0.320,0.053,-1.841,104.309,-168.274,-19.226
0.194,0.040,-1.760,74.890,-120.789,-28.687
0.006,0.043,-1.599,46.265,-78.430,-36.804
-0.144,0.018,-1.345,18.250,-45.654,-44.067
-0.275,0.010,-1.105,-8.667,-21.484,-46.753
-0.388,-0.051,-0.892,-22.888,-6.226,-45.593
-0.503,-0.093,-0.609,-28.198,-13.672,-44.556
-0.562,-0.098,-0.484,-34.302,-41.504,-44.067
-0.592,-0.109,-0.568,-33.081,-62.622,-40.527
-0.602,-0.108,-0.794,-21.118,-67.993,-33.752
-0.628,-0.086,-1.004,-3.601,-55.542,-22.888
-0.683,-0.100,-1.136,8.728,-29.480,-10.010
-0.731,-0.147,-1.136,7.141,-0.977,-0.793
-0.785,-0.217,-1.059,-7.568,25.330,3.296
-0.815,-0.303,-0.886,-31.128,44.556,1.587
-0.834,-0.410,-0.615,-53.833,56.396,-3.845
-0.861,-0.514,-0.306,-64.148,61.218,-12.207
-0.916,-0.540,-0.049,-60.547,54.688,-21.179
-0.954,-0.545,0.090,-46.997,38.086,-27.649
-1.006,-0.537,0.124,-32.898,17.578,-30.090
-1.039,-0.523,0.065,-19.653,0.244,-27.588
-1.051,-0.504,-0.023,-7.629,-8.728,-21.118
-1.041,-0.461,-0.107,1.953,-9.827,-12.329
-1.025,-0.421,-0.174,8.606,-4.944,-4.089
-0.994,-0.378,-0.220,11.597,1.099,2.991
-0.950,-0.334,-0.256,10.010,5.615,7.202
-0.901,-0.300,-0.281,6.775,6.714,8.850
-0.871,-0.281,-0.301,4.822,6.042,8.850
-0.846,-0.267,-0.326,5.310,3.357,7.507
-0.833,-0.265,-0.355,6.104,0.488,5.737
-0.829,-0.267,-0.388,5.493,-0.977,4.517
-0.832,-0.280,-0.408,2.991,-0.061,3.418
-0.833,-0.298,-0.413,-0.488,2.441,2.625
-0.832,-0.311,-0.416,-3.479,6.470,2.319
-0.831,-0.318,-0.419,-5.493,11.353,2.258
-0.834,-0.321,-0.419,-7.019,15.991,2.686
-0.837,-0.319,-0.414,-8.057,19.470,3.662
-0.842,-0.318,-0.406,-9.705,21.484,4.578
-0.852,-0.322,-0.397,-10.620,22.461,5.249
-0.861,-0.326,-0.388,-11.169,22.949,6.287
-0.862,-0.335,-0.386,-11.169,22.766,7.141
-0.864,-0.347,-0.391,-11.536,22.400,8.362
-0.862,-0.359,-0.382,-11.414,21.973,9.705
-0.867,-0.377,-0.362,-11.108,21.545,10.681
-0.868,-0.397,-0.333,-9.949,21.362,10.559
-0.870,-0.419,-0.296,-7.874,19.958,9.155
-0.870,-0.435,-0.256,-5.676,17.334,6.165
-0.877,-0.447,-0.229,-3.479,13.733,2.075
-0.883,-0.452,-0.219,-0.916,9.460,-2.136
-0.886,-0.446,-0.224,1.648,5.188,-5.615
-0.893,-0.436,-0.241,4.883,2.686,-7.751
-0.895,-0.421,-0.256,7.996,2.014,-8.423
-0.895,-0.404,-0.267,9.460,2.502,-7.996
-0.891,-0.389,-0.280,9.583,3.601,-6.409
-0.883,-0.381,-0.293,9.644,4.761,-4.761
-0.875,-0.369,-0.305,8.972,5.676,-3.662
-0.867,-0.355,-0.313,8.179,6.104,-3.113
-0.864,-0.340,-0.316,6.836,6.287,-3.540
-0.863,-0.339,-0.312,4.761,5.554,-4.456
-0.862,-0.335,-0.302,2.380,3.845,-5.005
-0.870,-0.329,-0.295,0.854,1.709,-5.676
-0.879,-0.329,-0.293,-0.305,-0.366,-6.348
-0.888,-0.327,-0.298,-0.977,-1.709,-5.920
-0.893,-0.328,-0.301,-1.160,-1.953,-5.005
-0.895,-0.329,-0.304,-0.916,-1.160,-3.723
-0.897,-0.331,-0.311,-0.305,-0.061,-2.136
-0.895,-0.333,-0.316,0.305,0.854,0.183
-0.889,-0.340,-0.318,0.122,1.160,2.197
-0.882,-0.351,-0.322,-0.488,1.099,3.052
-0.877,-0.357,-0.326,-1.099,1.099,3.113
-0.871,-0.356,-0.326,-2.014,1.465,1.770
-0.870,-0.352,-0.326,-2.930,1.587,0.122
-0.868,-0.348,-0.328,-3.723,1.709,-1.038
-0.868,-0.339,-0.334,-4.333,2.075,-1.709
-0.867,-0.334,-0.339,-4.639,2.991,-1.892
-0.867,-0.326,-0.345,-4.578,4.517,-1.343
-0.870,-0.323,-0.347,-4.883,6.714,-0.488
-0.869,-0.327,-0.346,-5.554,8.850,0.916
-0.865,-0.332,-0.344,-6.287,10.315,2.747
-0.863,-0.337,-0.332,-6.897,11.658,4.272
-0.862,-0.345,-0.310,-6.592,12.634,5.493
-0.863,-0.356,-0.283,-5.066,12.451,5.920
-0.863,-0.364,-0.259,-3.418,10.193,5.249
-0.866,-0.379,-0.242,-1.709,5.981,3.479

0.034,0.348,2.736,1.831,-68.909,-5.676
0.000,0.395,2.846,27.466,-120.911,1.221
0.023,0.439,2.797,64.880,-169.067,16.846
0.080,0.484,2.680,104.492,-202.759,37.415
0.075,0.506,2.511,136.902,-219.116,56.702
0.061,0.456,2.342,155.273,-226.624,69.153
0.047,0.426,2.203,154.724,-233.826,75.378
0.051,0.398,2.114,140.991,-241.333,77.881
0.053,0.398,2.063,122.192,-247.253,78.918
0.077,0.396,2.047,106.079,-250.793,80.566
0.122,0.387,2.072,96.008,-253.540,84.106
0.150,0.352,2.100,92.957,-258.362,87.463
0.152,0.336,2.058,93.994,-268.555,90.454
0.181,0.285,1.992,96.924,-281.128,95.398
0.198,0.236,1.898,102.844,-294.922,101.196
0.188,0.188,1.725,111.694,-308.655,106.628
0.221,0.185,1.510,125.061,-320.618,112.427
0.283,0.150,1.291,138.000,-329.346,117.676
0.344,0.109,1.085,146.301,-332.947,120.789
0.415,0.071,0.955,148.499,-334.473,119.812
0.438,0.023,0.784,143.677,-338.074,112.854
0.480,-0.058,0.632,136.841,-346.558,102.417
0.522,-0.108,0.509,131.104,-357.117,92.590
0.562,-0.138,0.314,131.287,-368.530,84.106
0.599,-0.159,0.098,140.991,-378.235,77.759
0.651,-0.163,-0.132,156.189,-384.705,73.242
0.697,-0.151,-0.399,171.509,-388.489,69.397
0.746,-0.153,-0.661,184.631,-387.878,64.026
0.755,-0.172,-0.873,192.261,-377.686,56.274
0.693,-0.181,-1.113,190.674,-355.896,43.640
0.606,-0.179,-1.315,181.030,-327.576,25.269
0.533,-0.201,-1.406,164.368,-296.082,5.127
0.440,-0.157,-1.490,140.686,-261.536,-13.489
0.344,-0.112,-1.560,115.356,-229.004,-31.616
0.276,-0.070,-1.567,90.942,-198.669,-44.434
0.170,-0.043,-1.552,66.528,-169.189,-51.025
0.060,-0.048,-1.503,48.950,-140.869,-53.406
-0.068,-0.027,-1.433,38.330,-114.014,-51.514
-0.193,-0.015,-1.323,29.053,-89.722,-48.096
-0.329,-0.010,-1.207,18.738,-68.848,-43.579
-0.448,-0.020,-1.095,9.277,-49.622,-38.269
-0.548,-0.079,-0.976,1.648,-31.433,-33.813
-0.658,-0.163,-0.757,-5.127,-15.930,-31.982
-0.803,-0.197,-0.478,-12.024,-12.390,-35.461
-0.910,-0.210,-0.279,-18.127,-22.888,-41.748
-0.991,-0.237,-0.227,-21.545,-42.053,-46.021
-1.042,-0.276,-0.301,-19.897,-59.692,-44.006
-1.058,-0.301,-0.448,-11.658,-64.331,-33.936
-1.055,-0.310,-0.591,1.526,-52.429,-16.479
-1.026,-0.314,-0.691,14.465,-28.198,3.296
-0.976,-0.335,-0.727,20.508,0.671,20.935
-0.937,-0.329,-0.728,16.052,26.855,31.799
-0.872,-0.347,-0.683,2.319,45.349,34.058
-0.817,-0.373,-0.576,-16.235,54.688,30.151
-0.783,-0.424,-0.417,-31.799,54.810,22.217
-0.778,-0.465,-0.256,-37.415,46.204,12.085
-0.787,-0.495,-0.132,-32.166,32.959,2.869
-0.822,-0.520,-0.068,-22.339,20.569,-3.784
-0.858,-0.545,-0.054,-14.709,13.123,-7.629
-0.894,-0.546,-0.061,-8.362,11.902,-8.789
-0.918,-0.519,-0.066,-4.089,15.076,-7.935
-0.928,-0.481,-0.076,-3.296,19.409,-6.714
-0.932,-0.445,-0.089,-4.456,22.278,-5.127
-0.932,-0.413,-0.087,-5.859,23.254,-3.601
-0.926,-0.379,-0.095,-4.395,22.095,-2.930
-0.928,-0.349,-0.126,0.793,18.005,-2.625
-0.930,-0.328,-0.174,5.920,10.620,-2.502
-0.932,-0.312,-0.228,7.690,2.136,-2.441
-0.930,-0.309,-0.276,6.531,-4.761,-2.502
-0.933,-0.317,-0.316,3.540,-9.094,-2.441
-0.924,-0.328,-0.351,0.916,-10.315,-2.014
-0.908,-0.339,-0.378,0.183,-8.911,-0.427
-0.891,-0.356,-0.398,-0.366,-5.493,1.770
-0.871,-0.375,-0.398,-1.221,-1.587,3.723
-0.856,-0.391,-0.387,-2.197,2.197,4.883
-0.850,-0.407,-0.367,-3.662,5.371,4.333
-0.849,-0.422,-0.338,-5.981,6.836,2.014
-0.855,-0.432,-0.299,-9.094,6.409,-1.099
-0.864,-0.439,-0.261,-11.963,5.005,-3.601
-0.873,-0.443,-0.239,-13.184,3.723,-5.493
-0.874,-0.434,-0.231,-12.207,2.808,-5.920
-0.870,-0.422,-0.242,-9.399,2.136,-5.249
-0.862,-0.407,-0.264,-6.165,2.197,-3.967
-0.855,-0.397,-0.294,-3.296,2.747,-2.258
-0.846,-0.385,-0.321,-1.160,4.150,-0.610
-0.840,-0.366,-0.341,-0.366,6.653,0.916
-0.833,-0.351,-0.352,-0.183,9.094,1.831
-0.821,-0.341,-0.351,-0.488,10.132,2.075
-0.826,-0.344,-0.344,-1.953,8.972,1.892
-0.831,-0.368,-0.309,-2.686,6.165,1.770
-0.836,-0.388,-0.267,-2.319,2.380,0.793
-0.847,-0.420,-0.242,-1.404,-0.122,-1.099
-0.856,-0.434,-0.225,0.488,-0.977,-2.686
-0.865,-0.437,-0.211,2.991,-0.366,-3.174
-0.870,-0.434,-0.201,5.981,0.183,-3.235
-0.874,-0.428,-0.206,8.789,-0.244,-2.869
-0.874,-0.423,-0.220,11.108,-1.282,-2.258
-0.875,-0.422,-0.246,11.963,-2.258,-1.526
-0.877,-0.425,-0.274,11.963,-2.625,-1.526
-0.874,-0.422,-0.297,10.620,-2.319,-1.709
-0.874,-0.420,-0.311,8.362,-1.099,-2.136
-0.875,-0.416,-0.314,6.653,0.977,-2.075
-0.876,-0.405,-0.307,5.737,3.418,-1.831
-0.879,-0.392,-0.290,5.554,5.127,-1.770
-0.883,-0.380,-0.279,5.493,5.676,-2.197
-0.888,-0.370,-0.273,5.249,4.578,-2.930
-0.894,-0.360,-0.275,4.272,2.686,-3.845
-0.901,-0.350,-0.282,3.784,0.977,-4.150
-0.902,-0.338,-0.293,2.869,-0.122,-3.845
-0.903,-0.329,-0.302,1.343,-0.732,-3.113
-0.899,-0.326,-0.309,0.000,-0.916,-2.258
-0.892,-0.326,-0.310,-1.038,-1.160,-1.160
-0.883,-0.328,-0.310,-1.892,-0.916,-0.366
-0.881,-0.333,-0.307,-2.197,-0.122,0.244
-0.880,-0.341,-0.302,-2.563,0.793,0.610
-0.881,-0.354,-0.295,-3.601,2.075,0.488
-0.881,-0.368,-0.285,-4.883,3.113,0.610
-0.875,-0.378,-0.276,-5.188,3.479,1.160
-0.866,-0.385,-0.273,-5.310,3.723,1.709

0.187,0.447,2.411,-3.784,-50.781,-0.122
0.171,0.452,2.607,5.310,-85.266,7.507
0.168,0.486,2.774,23.743,-125.427,18.127
0.213,0.507,2.847,50.720,-165.955,32.715
0.296,0.525,2.901,78.552,-200.806,49.316
0.322,0.499,2.902,103.394,-226.257,64.453
0.311,0.502,2.880,124.634,-247.253,77.087
0.321,0.513,2.836,141.113,-269.714,88.501
0.342,0.509,2.767,149.780,-293.579,97.534
0.347,0.498,2.650,150.818,-318.787,104.248
0.391,0.448,2.532,145.630,-345.032,108.276
0.411,0.399,2.385,139.893,-371.155,108.093
0.429,0.346,2.180,140.259,-396.240,104.248
0.513,0.260,1.995,144.226,-413.818,102.417
0.535,0.174,1.807,144.104,-417.603,103.882
0.513,0.127,1.570,144.104,-411.011,104.980
0.486,0.087,1.301,152.466,-399.353,104.065
0.481,0.074,1.055,163.330,-389.038,100.586
0.505,0.073,0.867,166.870,-383.728,95.093
0.511,0.044,0.623,158.203,-384.888,85.022
0.546,-0.012,0.359,145.874,-392.517,73.608
0.631,-0.052,0.139,138.000,-400.940,65.125
0.712,-0.060,-0.063,135.132,-403.992,59.143
0.830,-0.065,-0.184,137.451,-399.414,54.688
0.817,-0.052,-0.279,140.137,-384.949,48.462
0.713,-0.073,-0.448,143.066,-369.019,36.621
0.656,-0.098,-0.638,145.264,-357.117,25.452
0.644,-0.095,-0.814,143.127,-347.717,18.433
0.646,-0.085,-0.969,135.498,-337.097,14.038
0.640,-0.075,-1.091,126.587,-323.730,10.742
0.581,-0.065,-1.189,120.117,-308.167,5.981
0.504,-0.051,-1.305,116.272,-291.504,-1.953
0.470,-0.018,-1.386,113.525,-275.513,-9.766
0.413,0.023,-1.443,106.628,-256.531,-15.991
0.302,0.009,-1.489,96.741,-232.910,-20.569
0.159,-0.021,-1.488,84.473,-204.529,-24.231
0.006,-0.108,-1.410,67.566,-171.570,-27.466
-0.155,-0.177,-1.260,46.448,-137.878,-29.358
-0.267,-0.237,-1.106,30.334,-105.286,-28.931
-0.360,-0.248,-1.003,20.264,-74.158,-27.283
-0.441,-0.234,-0.958,17.029,-51.941,-25.452
-0.536,-0.189,-0.917,12.329,-47.485,-23.010
-0.601,-0.130,-0.925,2.625,-50.171,-19.836
-0.658,-0.090,-1.014,-4.150,-45.837,-14.832
-0.736,-0.049,-1.139,-3.845,-29.358,-7.568
-0.809,-0.020,-1.198,-2.075,-2.380,0.854
-0.883,-0.011,-1.162,-7.996,27.527,8.972
-0.922,-0.031,-1.065,-26.733,54.993,14.343
-0.948,-0.129,-0.875,-52.002,76.782,15.442
-0.951,-0.240,-0.585,-74.768,89.294,11.230
-0.970,-0.318,-0.267,-82.642,90.393,4.578
-0.961,-0.405,-0.013,-73.059,78.735,-2.563
-1.013,-0.464,0.121,-58.411,59.937,-8.057
-1.017,-0.563,0.172,-40.955,39.429,-8.850
-1.025,-0.635,0.172,-25.574,21.484,-5.554
-1.001,-0.659,0.135,-15.625,10.620,0.061
-0.968,-0.672,0.091,-7.446,6.836,6.104
-0.926,-0.670,0.029,-0.732,6.897,11.108
-0.880,-0.645,-0.035,3.845,8.423,13.916
-0.850,-0.598,-0.073,7.141,10.315,13.916
-0.829,-0.549,-0.114,9.155,10.132,10.193
-0.817,-0.499,-0.153,9.705,6.592,3.601
-0.822,-0.451,-0.201,9.644,1.343,-2.319
-0.833,-0.408,-0.243,10.559,-2.686,-6.287
-0.851,-0.373,-0.282,10.864,-4.883,-9.155
-0.867,-0.338,-0.314,10.742,-5.188,-10.254
-0.884,-0.313,-0.340,9.521,-4.395,-10.071
-0.897,-0.295,-0.363,7.507,-2.319,-9.399
-0.909,-0.282,-0.375,5.798,0.305,-7.812
-0.920,-0.275,-0.381,3.296,3.113,-6.104
-0.922,-0.275,-0.376,0.183,4.761,-4.333
-0.924,-0.288,-0.365,-2.747,5.432,-2.625
-0.923,-0.305,-0.356,-4.578,5.676,-1.099
-0.918,-0.326,-0.346,-5.615,5.554,0.000
-0.912,-0.349,-0.343,-6.287,4.456,1.038
-0.908,-0.375,-0.337,-6.470,3.540,2.258
-0.903,-0.397,-0.338,-6.470,3.967,3.296
-0.893,-0.413,-0.336,-7.019,5.432,3.967
-0.881,-0.423,-0.334,-7.812,7.019,4.028
-0.864,-0.425,-0.334,-9.094,8.484,3.845
-0.847,-0.429,-0.335,-9.399,9.583,3.723
-0.834,-0.431,-0.342,-8.240,10.742,4.211
-0.827,-0.427,-0.351,-6.897,13.000,5.188
-0.817,-0.415,-0.357,-5.737,15.625,6.409
-0.809,-0.404,-0.352,-5.371,17.883,7.324
-0.802,-0.402,-0.327,-5.676,18.372,7.019
-0.803,-0.406,-0.292,-5.066,16.357,6.042
-0.811,-0.421,-0.250,-3.418,12.512,4.089
-0.825,-0.435,-0.220,-1.099,7.996,0.916
-0.838,-0.446,-0.207,0.977,4.761,-2.747
-0.854,-0.440,-0.208,2.502,2.319,-5.188
-0.860,-0.428,-0.218,3.784,1.282,-6.042
-0.860,-0.421,-0.230,5.493,0.732,-5.432
-0.862,-0.413,-0.247,7.507,0.977,-4.272
-0.860,-0.402,-0.269,9.888,1.892,-2.747
-0.859,-0.391,-0.292,11.353,2.686,-1.648
-0.860,-0.396,-0.312,11.108,3.723,-0.732
-0.858,-0.393,-0.315,8.728,4.944,-0.488
-0.858,-0.393,-0.313,6.042,6.592,-0.366
-0.859,-0.396,-0.303,3.662,7.690,-0.916
-0.861,-0.400,-0.288,2.136,8.179,-1.953
-0.866,-0.401,-0.279,1.343,8.118,-2.869
-0.871,-0.400,-0.278,1.465,7.507,-3.662
-0.877,-0.394,-0.275,1.221,6.592,-4.211
-0.881,-0.392,-0.273,1.160,5.310,-4.028
-0.884,-0.390,-0.273,0.916,4.272,-4.150
-0.887,-0.382,-0.275,0.916,3.906,-4.272
-0.893,-0.380,-0.274,0.732,3.784,-4.089
-0.899,-0.376,-0.270,-0.183,3.845,-4.150
-0.900,-0.364,-0.263,-1.282,3.845,-4.578
-0.902,-0.359,-0.262,-1.892,3.296,-4.578
-0.901,-0.349,-0.261,-2.686,2.258,-4.456
-0.900,-0.345,-0.262,-2.747,1.404,-4.089
-0.898,-0.341,-0.269,-2.380,0.610,-3.662
-0.895,-0.339,-0.281,-2.075,0.122,-3.174
-0.894,-0.341,-0.292,-2.441,0.427,-2.869
-0.888,-0.341,-0.296,-3.418,0.977,-2.197
-0.883,-0.345,-0.293,-4.822,1.953,-1.404
-0.880,-0.352,-0.284,-6.226,2.991,-0.366

0.193,0.308,2.275,-7.874,-46.692,-7.324
0.148,0.368,2.426,2.808,-76.721,-8.484
0.114,0.430,2.524,22.827,-107.910,-2.563
0.090,0.488,2.518,49.011,-135.925,11.902
0.117,0.518,2.472,73.914,-161.438,29.541
0.180,0.516,2.424,89.600,-185.059,45.288
0.235,0.476,2.370,93.628,-206.909,56.519
0.289,0.400,2.329,90.332,-226.196,62.195
0.358,0.345,2.347,85.144,-242.859,64.758
0.395,0.327,2.379,81.543,-255.798,66.711
0.419,0.305,2.389,83.984,-267.151,68.542
0.418,0.283,2.383,93.079,-278.748,71.472
0.365,0.282,2.265,104.614,-293.091,75.684
0.350,0.253,2.074,117.737,-309.814,79.834
0.357,0.263,1.859,130.798,-326.233,85.815
0.376,0.251,1.623,141.479,-338.196,91.736
0.385,0.225,1.405,145.935,-345.337,94.055
0.451,0.191,1.291,142.395,-350.403,92.773
0.459,0.139,1.221,130.310,-355.347,85.205
0.402,0.066,1.077,115.051,-366.089,71.350
0.399,-0.024,0.895,108.887,-380.493,61.157
0.465,-0.056,0.748,110.535,-391.846,60.791
0.482,-0.071,0.570,115.906,-394.897,65.674
0.531,-0.116,0.382,129.517,-393.738,70.251
0.612,-0.112,0.233,143.738,-390.930,72.876
0.626,-0.123,0.049,153.259,-388.916,69.031
0.665,-0.135,-0.208,165.222,-391.602,60.486
0.732,-0.173,-0.528,178.833,-398.132,51.819
0.815,-0.147,-0.858,190.613,-402.954,44.617
0.855,-0.052,-1.227,202.576,-399.658,38.452
0.856,0.078,-1.605,214.355,-385.864,32.288
0.806,0.144,-1.944,216.675,-362.122,26.123
0.705,0.206,-2.251,204.102,-326.172,21.423
0.566,0.223,-2.495,178.467,-279.297,15.747
0.417,0.233,-2.648,139.954,-222.595,9.338
0.262,0.227,-2.632,91.431,-157.043,2.258
0.100,0.197,-2.442,39.124,-87.585,-5.127
-0.067,0.104,-2.089,-8.545,-20.996,-13.855
-0.233,0.057,-1.638,-51.514,33.813,-23.926
-0.367,0.051,-1.126,-83.618,70.557,-34.302
-0.528,-0.002,-0.700,-95.398,86.426,-48.645
-0.783,-0.035,-0.299,-102.051,76.904,-65.552
-0.946,-0.076,-0.020,-103.882,49.438,-74.280
-1.066,-0.163,0.116,-99.976,21.118,-72.754
-1.194,-0.236,0.171,-91.003,1.831,-59.692
-1.256,-0.326,0.148,-72.693,-3.174,-39.063
-1.279,-0.390,0.104,-47.791,2.502,-16.418
-1.279,-0.412,0.053,-26.550,14.282,3.784
-1.247,-0.443,0.007,-14.526,23.865,17.883
-1.171,-0.468,-0.033,-14.099,25.635,24.170
-1.069,-0.493,-0.065,-20.264,21.423,25.024
-0.977,-0.501,-0.082,-24.536,16.113,21.423
-0.898,-0.487,-0.095,-22.095,12.451,15.564
-0.844,-0.457,-0.116,-15.625,10.986,9.888
-0.813,-0.435,-0.136,-9.399,9.216,5.432
-0.791,-0.423,-0.131,-5.981,5.615,1.770
-0.783,-0.442,-0.098,-4.028,0.671,-1.343
-0.789,-0.440,-0.060,-2.686,-1.953,-5.432
-0.810,-0.469,-0.025,-0.854,-1.587,-10.315
-0.823,-0.452,0.001,-0.916,-0.610,-15.625
-0.842,-0.435,-0.000,-0.122,1.526,-18.188
-0.856,-0.411,-0.013,2.197,3.906,-18.921
-0.884,-0.385,-0.041,5.981,6.409,-16.541
-0.912,-0.362,-0.068,8.789,9.155,-13.062
-0.940,-0.341,-0.086,10.071,10.437,-9.583
-0.957,-0.328,-0.105,9.827,10.681,-6.958
-0.970,-0.318,-0.124,8.972,10.071,-5.127
-0.976,-0.311,-0.145,8.362,8.850,-4.333
-0.979,-0.299,-0.169,8.484,6.653,-3.479
-0.990,-0.294,-0.184,7.812,3.662,-2.930
-1.004,-0.290,-0.200,6.042,1.160,-2.930
-1.006,-0.290,-0.204,2.869,-1.221,-3.479
-1.006,-0.294,-0.206,-0.427,-2.869,-3.418
-0.996,-0.301,-0.201,-2.502,-3.540,-2.991
-0.987,-0.311,-0.190,-2.197,-2.930,-1.831
-0.980,-0.317,-0.179,-1.770,-2.014,-0.732
-0.971,-0.325,-0.169,-2.319,-1.770,-0.122
-0.962,-0.331,-0.159,-3.784,-2.319,0.366
-0.952,-0.352,-0.153,-5.371,-3.052,1.160
-0.937,-0.377,-0.145,-7.202,-3.357,1.831
-0.918,-0.403,-0.136,-8.118,-3.357,2.930
-0.897,-0.421,-0.131,-8.362,-3.052,3.540
-0.876,-0.430,-0.128,-7.324,-2.380,3.906
-0.863,-0.431,-0.126,-5.249,-1.282,3.540
-0.856,-0.422,-0.129,-2.625,0.183,2.380
-0.853,-0.402,-0.143,-1.160,1.282,0.671
-0.852,-0.380,-0.163,-0.366,2.319,-0.793
-0.851,-0.357,-0.182,-0.488,3.052,-1.648
-0.847,-0.343,-0.203,-1.343,4.211,-1.953
-0.849,-0.330,-0.224,-1.465,6.226,-1.465
-0.855,-0.318,-0.245,-0.793,9.827,-0.549
-0.860,-0.301,-0.256,-0.671,14.160,0.488
-0.873,-0.288,-0.253,-1.099,18.005,1.465
-0.886,-0.281,-0.233,-3.418,19.958,1.587
-0.897,-0.283,-0.192,-6.226,18.433,0.916
-0.914,-0.300,-0.131,-7.690,13.611,-0.488
-0.930,-0.326,-0.086,-6.836,8.240,-2.197
-0.949,-0.347,-0.064,-3.967,3.967,-3.784
-0.967,-0.360,-0.058,0.427,1.404,-3.662
-0.981,-0.368,-0.061,4.456,0.427,-2.625
-0.989,-0.380,-0.069,7.385,0.366,-0.854
-0.983,-0.389,-0.077,8.057,0.183,1.404
-0.967,-0.396,-0.088,7.202,-0.854,2.991
-0.943,-0.395,-0.102,6.226,-1.770,3.174
-0.927,-0.386,-0.121,6.714,-2.441,2.747
-0.915,-0.372,-0.144,7.324,-3.479,1.526
-0.908,-0.361,-0.166,7.446,-3.906,0.488
-0.904,-0.351,-0.180,7.263,-3.723,-0.122
-0.901,-0.341,-0.190,6.836,-2.625,-1.038
-0.902,-0.334,-0.196,5.615,-1.282,-1.892
-0.899,-0.335,-0.198,4.578,0.122,-2.136
-0.899,-0.348,-0.191,3.418,2.258,-1.770
-0.900,-0.348,-0.178,2.014,5.066,-0.854
-0.899,-0.352,-0.166,1.587,7.629,-0.122
-0.901,-0.353,-0.152,0.854,9.766,0.183
-0.897,-0.349,-0.139,-0.427,10.925,-0.061
-0.897,-0.343,-0.123,-0.977,10.864,-0.488
-0.901,-0.341,-0.115,-1.648,9.583,-1.648
-0.906,-0.337,-0.113,-1.709,7.263,-2.380

0.377,0.192,2.134,24.109,-119.202,22.400
0.478,0.133,2.296,21.362,-133.911,23.682
0.526,0.090,2.500,13.733,-150.940,23.865
0.496,0.092,2.623,7.080,-174.133,21.362
0.461,0.125,2.695,14.771,-202.881,20.447
0.418,0.196,2.683,34.973,-234.314,24.719
0.396,0.274,2.589,57.495,-268.616,32.837
0.398,0.330,2.471,71.838,-303.711,41.504
0.393,0.360,2.345,77.759,-336.365,49.316
0.393,0.388,2.208,80.627,-362.732,55.054
0.358,0.391,2.072,85.999,-380.493,59.387
0.321,0.401,1.948,94.055,-390.137,62.439
0.240,0.381,1.819,106.079,-394.836,65.979
0.172,0.377,1.688,119.690,-400.085,70.007
0.128,0.371,1.544,134.338,-408.203,75.195
0.119,0.370,1.341,145.935,-420.044,82.092
0.162,0.349,1.103,154.785,-432.617,90.881
0.236,0.305,0.842,159.363,-440.613,98.877
0.316,0.253,0.558,163.330,-441.589,104.431
0.391,0.185,0.306,164.307,-432.556,104.492
0.473,0.103,0.136,158.691,-418.335,98.816
0.514,0.024,0.059,149.292,-402.161,88.806
0.514,-0.009,-0.036,141.113,-389.587,73.364
0.528,-0.035,-0.163,136.780,-382.385,56.335
0.543,-0.027,-0.302,135.193,-377.747,42.725
0.565,-0.029,-0.479,133.789,-372.925,33.386
0.596,-0.036,-0.688,132.629,-367.798,28.992
0.630,-0.047,-0.919,132.874,-359.497,27.649
0.640,-0.029,-1.149,135.498,-344.238,27.466
0.628,-0.016,-1.368,139.038,-320.984,26.306
0.576,-0.001,-1.554,141.296,-287.964,23.682
0.488,-0.001,-1.685,136.780,-247.070,17.944
0.367,-0.007,-1.735,122.864,-202.271,8.789
0.209,-0.006,-1.739,100.403,-158.020,-2.747
0.089,-0.007,-1.660,70.862,-119.873,-16.235
-0.049,-0.019,-1.514,36.255,-88.928,-28.625
-0.219,-0.037,-1.330,4.028,-63.599,-34.973
-0.374,-0.046,-1.139,-18.860,-40.588,-35.645
-0.504,-0.048,-0.983,-27.588,-18.738,-31.128
-0.628,-0.066,-0.820,-26.123,-2.258,-23.560
-0.753,-0.065,-0.634,-22.949,2.441,-17.517
-0.855,-0.094,-0.515,-22.888,-0.305,-15.076
-0.929,-0.130,-0.490,-23.865,-5.859,-15.076
-0.982,-0.149,-0.514,-26.245,-9.155,-15.320
-1.026,-0.162,-0.556,-27.710,-6.165,-13.062
-1.050,-0.188,-0.588,-28.503,2.991,-7.385
-1.069,-0.216,-0.584,-31.067,16.663,1.465
-1.052,-0.268,-0.525,-33.691,32.043,11.780
-1.011,-0.345,-0.416,-32.898,46.326,21.790
-0.960,-0.408,-0.288,-29.358,54.138,27.832
-0.937,-0.443,-0.172,-23.682,50.110,28.259
-0.903,-0.510,-0.082,-15.015,35.706,24.841
-0.883,-0.557,-0.041,-7.019,17.090,18.005
-0.874,-0.583,-0.035,-2.258,0.549,9.094
-0.875,-0.588,-0.061,1.770,-10.193,0.793
-0.885,-0.579,-0.089,7.019,-13.550,-4.395
