aX,aY,aZ,gX,gY,gZ
0.112,0.153,0.154,-9.705,-171.265,-26.245
0.060,0.150,0.139,-13.855,-158.875,-25.330
0.013,0.189,0.112,-19.470,-146.790,-25.330
-0.026,0.240,0.091,-22.766,-134.949,-23.987
-0.056,0.248,0.094,-23.071,-125.488,-20.081
-0.084,0.243,0.110,-22.400,-116.882,-14.221
-0.115,0.241,0.115,-22.217,-108.337,-8.240
-0.148,0.240,0.111,-21.667,-99.731,-3.296
-0.177,0.214,0.115,-19.836,-92.407,1.648
-0.219,0.171,0.138,-16.846,-85.327,6.226
-0.254,0.125,0.173,-15.808,-78.857,8.789
-0.283,0.101,0.196,-16.296,-73.792,8.545
-0.304,0.104,0.200,-16.785,-68.909,7.202
-0.322,0.101,0.202,-14.404,-64.636,6.348
-0.342,0.078,0.219,-9.521,-59.570,5.981
-0.366,0.057,0.234,-5.432,-52.917,5.310
-0.377,0.042,0.258,-3.296,-44.861,4.211
-0.383,0.066,0.290,-3.235,-35.278,5.005
-0.407,0.062,0.327,-4.333,-26.855,7.874
-0.420,0.042,0.355,-5.615,-20.691,8.972
-0.446,0.022,0.372,-7.263,-14.343,11.658
-0.463,-0.011,0.403,-7.263,-9.338,13.062
-0.483,-0.064,0.460,-6.653,-5.310,13.000
-0.500,-0.117,0.520,-6.470,-2.075,12.146
-0.513,-0.142,0.561,-7.446,-0.854,9.827
-0.526,-0.142,0.575,-8.606,0.854,4.944
-0.540,-0.120,0.590,-5.554,1.648,4.333
-0.548,-0.126,0.614,-2.808,3.113,4.272
-0.555,-0.135,0.645,-2.014,5.920,4.395
-0.549,-0.134,0.672,-4.211,10.315,3.784
-0.540,-0.124,0.709,-7.996,15.625,3.296
-0.531,-0.111,0.751,-11.536,20.447,3.723
-0.528,-0.104,0.784,-13.123,23.560,4.761
-0.529,-0.114,0.818,-12.756,24.475,6.470
-0.534,-0.133,0.841,-10.620,23.560,7.385
-0.536,-0.147,0.859,-8.057,22.034,7.324
-0.537,-0.149,0.873,-5.554,20.203,6.287
-0.534,-0.142,0.889,-2.991,18.555,4.883
-0.530,-0.145,0.912,-0.610,17.334,3.906
-0.528,-0.148,0.937,0.671,16.479,3.113
-0.525,-0.142,0.948,0.427,15.381,2.319
-0.521,-0.130,0.946,-0.488,14.832,1.587
-0.521,-0.126,0.947,-0.366,14.282,1.465
-0.523,-0.130,0.957,0.305,13.550,1.831
-0.525,-0.131,0.964,1.282,12.695,2.075
-0.525,-0.123,0.961,1.953,11.536,1.587
-0.525,-0.114,0.951,2.991,9.644,1.099
-0.525,-0.111,0.941,4.761,7.568,0.671
-0.523,-0.113,0.937,5.981,5.859,0.061
-0.518,-0.108,0.934,6.042,4.700,-0.793
-0.510,-0.094,0.923,5.310,3.906,-1.526
-0.499,-0.084,0.923,4.333,3.601,-1.953
-0.491,-0.075,0.931,3.052,3.662,-1.953
-0.486,-0.063,0.931,1.526,3.723,-1.587
-0.483,-0.057,0.922,0.610,3.113,-1.160
-0.482,-0.057,0.911,0.916,1.953,-0.854
-0.482,-0.055,0.896,1.892,0.732,-0.488
-0.482,-0.058,0.887,3.174,-0.366,-0.427
-0.485,-0.062,0.880,4.089,-1.099,-0.244
-0.483,-0.062,0.872,4.700,-1.648,-0.305
-0.482,-0.066,0.864,5.676,-2.319,-0.488
-0.485,-0.075,0.853,6.287,-3.296,-0.549
-0.485,-0.079,0.851,5.310,-2.869,-0.305
-0.484,-0.082,0.849,3.296,-2.319,-0.366
-0.482,-0.079,0.848,1.038,-1.587,-0.305
-0.477,-0.075,0.845,-0.427,-1.038,-0.183
-0.477,-0.075,0.844,-0.305,-0.854,0.061
-0.478,-0.078,0.844,0.671,-1.160,0.305
-0.476,-0.081,0.843,1.465,-1.831,-0.061
-0.474,-0.077,0.835,1.648,-2.258,-0.549
-0.473,-0.072,0.831,2.258,-2.258,-0.977
-0.473,-0.069,0.826,3.174,-2.747,-1.038
-0.483,-0.064,0.820,4.395,-2.441,-0.549
-0.489,-0.067,0.821,3.418,-1.892,-0.061
-0.408,0.131,2.274,32.837,28.809,40.527
-0.367,0.107,2.431,38.269,18.738,47.241
-0.325,0.050,2.533,39.978,2.686,51.697
-0.263,-0.007,2.597,38.452,-19.287,52.856
-0.199,-0.065,2.607,36.072,-45.166,50.354
-0.139,-0.125,2.562,34.851,-71.594,44.861
-0.084,-0.182,2.445,36.072,-97.046,36.560
-0.023,-0.225,2.280,38.879,-120.667,26.001
0.035,-0.250,2.094,41.809,-141.235,14.648
0.091,-0.257,1.927,43.640,-158.325,3.784
0.149,-0.240,1.799,45.349,-169.739,-5.798
0.192,-0.212,1.696,47.058,-175.720,-15.137
0.216,-0.164,1.577,48.401,-179.565,-24.048
0.248,-0.088,1.477,46.265,-185.181,-31.189
0.276,-0.020,1.380,40.100,-191.772,-35.339
0.300,0.013,1.256,31.616,-199.097,-36.621
0.329,0.027,1.099,21.423,-208.313,-36.621
0.356,0.052,0.936,9.949,-218.262,-36.682
0.370,0.079,0.742,-1.160,-225.342,-37.354
0.376,0.109,0.555,-12.817,-230.042,-37.903
0.375,0.141,0.382,-24.963,-233.215,-37.231
0.381,0.167,0.206,-36.133,-234.741,-34.912
0.385,0.162,0.003,-45.044,-235.840,-30.579
0.395,0.151,-0.232,-52.429,-236.877,-25.208
0.425,0.102,-0.525,-58.411,-236.694,-19.592
0.427,0.042,-0.835,-63.538,-229.431,-16.846
0.428,-0.009,-1.142,-67.627,-221.985,-13.245
0.431,-0.046,-1.416,-71.594,-210.388,-8.667
0.429,-0.087,-1.628,-74.463,-189.148,-4.395
0.426,-0.135,-1.777,-74.951,-157.776,-1.587
0.407,-0.190,-1.857,-71.472,-117.432,1.221
0.378,-0.254,-1.848,-63.782,-69.824,2.869
0.343,-0.319,-1.758,-51.208,-19.287,2.380
0.317,-0.363,-1.625,-33.508,30.212,-1.282
0.285,-0.368,-1.465,-14.038,78.613,-9.033
0.247,-0.312,-1.254,2.319,123.230,-19.836
0.192,-0.211,-0.999,14.282,161.072,-29.663
0.127,-0.065,-0.695,24.658,193.359,-34.973
0.045,0.074,-0.399,36.987,220.886,-35.278
0.001,0.188,-0.123,49.011,240.784,-28.564
-0.006,0.265,0.138,56.824,251.221,-15.991
-0.002,0.276,0.375,59.631,256.226,-1.465
0.013,0.224,0.587,57.434,257.446,11.841
0.029,0.145,0.784,52.490,254.150,20.447
0.064,0.072,0.965,46.387,248.169,23.010
0.097,0.019,1.152,36.987,240.784,19.958
0.122,-0.006,1.339,23.865,231.873,13.000
0.125,-0.005,1.525,9.766,222.290,4.639
0.123,0.027,1.723,-1.770,211.670,-1.953
0.111,0.043,1.894,-9.644,199.219,-4.700
0.079,0.024,2.009,-14.099,186.829,-5.615
0.043,-0.003,2.060,-16.113,174.561,-6.531
0.014,-0.031,2.061,-15.442,162.598,-8.179
-0.022,-0.050,2.023,-13.062,151.917,-10.986
-0.048,-0.032,1.989,-10.559,142.212,-15.198
-0.080,0.010,1.965,-6.592,134.644,-19.714
-0.146,0.029,1.953,0.854,124.634,-21.301
-0.151,0.042,1.844,8.911,115.662,-22.705
-0.159,0.076,1.704,14.099,121.582,-25.024
-0.171,0.134,1.609,16.663,119.873,-23.132
-0.168,0.181,1.611,16.296,107.605,-15.320
-0.169,0.201,1.719,15.137,85.815,-4.639
-0.135,0.176,1.778,13.245,65.979,5.859
-0.122,0.097,1.836,10.010,54.382,13.428
-0.140,0.052,1.813,4.333,38.330,16.479
-0.092,-0.011,1.755,-3.113,33.508,15.930
-0.138,-0.010,1.720,-10.986,26.123,10.132
-0.080,0.030,1.588,-18.311,18.616,8.667
-0.080,-0.065,1.679,-21.851,4.333,5.371
-0.097,-0.045,1.582,-24.475,-16.418,-2.319
-0.072,-0.030,1.444,-24.597,-4.578,-5.493
-0.077,0.018,1.340,-19.531,-6.165,-8.057
-0.093,0.050,1.290,-12.878,-7.751,-7.507
-0.094,0.050,1.253,-3.845,-3.723,-6.470
-0.078,0.041,1.242,1.282,-5.066,-3.967
-0.070,0.021,1.233,2.441,-7.935,-3.235
-0.071,0.015,1.213,0.000,-11.230,-3.540
-0.064,0.021,1.189,-4.822,-16.846,-4.211
-0.062,0.029,1.162,-10.681,-22.644,-5.676
-0.065,0.039,1.135,-16.663,-27.344,-7.080
-0.071,0.046,1.104,-20.630,-30.762,-7.568
-0.077,0.055,1.072,-21.790,-31.799,-7.324
-0.083,0.063,1.035,-20.264,-30.701,-6.470
-0.083,0.072,1.004,-16.602,-28.381,-5.188
-0.082,0.083,0.984,-12.085,-25.330,-3.418
-0.076,0.088,0.966,-7.751,-21.667,-1.160
-0.071,0.083,0.951,-3.601,-18.066,1.709
-0.056,0.073,0.943,-0.427,-14.832,4.211
-0.038,0.053,0.935,1.709,-12.634,6.042
-0.022,0.030,0.927,2.808,-11.169,6.958
-0.014,0.015,0.929,2.197,-10.864,6.653
-0.012,0.007,0.935,0.610,-11.658,5.920
-0.010,0.001,0.939,-0.793,-12.939,5.066
-0.011,-0.004,0.938,-1.587,-14.099,4.333
-0.015,-0.013,0.936,-2.014,-14.771,3.723
-0.022,-0.021,0.931,-2.136,-15.076,3.113
-0.029,-0.022,0.926,-2.502,-15.198,1.953
-0.034,-0.014,0.923,-2.747,-15.381,0.305
-0.041,-0.001,0.925,-2.747,-14.709,-1.038
-0.050,0.008,0.926,-2.808,-13.550,-1.709
-0.057,0.015,0.926,-2.380,-12.329,-1.770
-0.060,0.020,0.927,-1.526,-10.620,-1.648
-0.066,0.029,0.928,-0.305,-9.460,-1.587
-0.073,0.038,0.925,1.099,-8.423,-1.282
-0.077,0.044,0.926,2.014,-7.324,-0.549
-0.078,0.046,0.930,2.808,-6.409,0.671
-0.078,0.041,0.931,3.601,-5.432,1.892
-0.076,0.033,0.930,3.540,-5.371,2.869
-0.076,0.028,0.930,2.747,-5.493,3.357
-0.076,0.020,0.926,1.831,-5.798,3.479
-0.075,0.016,0.925,0.854,-6.042,3.174
-0.078,0.015,0.923,0.061,-6.348,2.319
-0.080,0.017,0.920,-0.488,-6.226,1.404
-0.085,0.023,0.918,-0.305,-5.676,0.671
-0.088,0.027,0.918,0.488,-4.639,0.305
-0.089,0.027,0.923,1.282,-3.113,0.183
-0.088,0.029,0.932,1.892,-1.831,0.122
-0.087,0.034,0.944,1.953,-1.038,0.061
-0.083,0.037,0.956,1.648,-0.610,0.061

1.397,-0.384,1.449,43.213,351.807,96.741
1.415,-0.585,1.679,72.510,319.092,83.801
1.400,-0.786,1.908,106.384,284.424,69.031
1.376,-0.908,2.124,129.150,254.211,53.406
1.346,-0.915,2.328,132.874,231.750,37.048
1.298,-0.819,2.482,116.516,218.079,25.085
1.229,-0.722,2.598,86.487,209.412,20.325
1.179,-0.648,2.691,51.514,200.256,22.949
1.085,-0.678,2.779,18.738,190.552,31.067
1.000,-0.758,2.872,-9.216,175.476,35.034
0.936,-0.809,2.925,-31.433,151.733,32.593
0.884,-0.798,2.911,-43.030,124.329,26.428
0.833,-0.770,2.865,-42.603,94.055,19.226
0.790,-0.744,2.807,-34.485,61.340,11.108
0.755,-0.707,2.725,-25.574,30.640,2.808
0.725,-0.659,2.625,-19.653,5.676,-3.418
0.705,-0.626,2.521,-19.470,-13.855,-6.775
0.687,-0.610,2.427,-24.414,-28.931,-7.996
0.674,-0.593,2.342,-31.189,-40.039,-8.484
0.672,-0.576,2.264,-38.025,-49.561,-9.094
0.677,-0.571,2.209,-42.603,-58.594,-9.033
0.677,-0.572,2.167,-43.640,-69.031,-9.399
0.676,-0.576,2.119,-41.504,-81.299,-10.193
0.681,-0.581,2.052,-36.865,-95.337,-11.658
0.679,-0.579,1.983,-29.480,-109.802,-14.709
0.678,-0.574,1.914,-21.118,-123.596,-19.531
0.688,-0.561,1.851,-14.343,-136.780,-25.085
0.690,-0.530,1.762,-10.010,-164.246,-35.706
0.726,-0.424,1.556,-8.545,-167.480,-39.856
0.742,-0.375,1.478,-10.010,-172.729,-42.969
0.742,-0.334,1.400,-13.550,-176.575,-45.105
0.738,-0.293,1.315,-18.433,-179.687,-46.265
0.730,-0.252,1.228,-23.071,-182.007,-46.387
0.713,-0.223,1.156,-26.428,-183.594,-45.654
0.693,-0.208,1.095,-28.809,-185.974,-44.495
0.670,-0.197,1.031,-30.334,-188.599,-43.335
0.638,-0.177,0.955,-31.433,-190.674,-42.786
0.596,-0.138,0.865,-30.762,-192.261,-43.030
0.552,-0.097,0.775,-27.649,-193.665,-43.213
0.503,-0.066,0.699,-21.851,-194.763,-42.847
0.455,-0.049,0.628,-15.137,-195.984,-42.236
0.408,-0.020,0.543,-9.827,-196.228,-42.175
0.360,0.029,0.452,-6.958,-193.481,-42.664
0.319,0.087,0.372,-6.042,-187.378,-42.908
0.278,0.135,0.320,-6.287,-179.077,-41.626
0.237,0.184,0.279,-8.850,-169.434,-38.940
0.200,0.231,0.236,-13.672,-159.485,-34.912
0.169,0.257,0.217,-18.372,-149.231,-29.480
0.120,0.258,0.219,-22.339,-139.587,-22.766
0.083,0.263,0.210,-26.062,-130.859,-16.846
0.044,0.273,0.182,-28.564,-124.146,-12.024
0.006,0.272,0.153,-28.076,-117.493,-7.690
-0.028,0.256,0.155,-24.536,-111.145,-3.540
-0.075,0.226,0.181,-19.104,-104.858,-0.610
-0.114,0.206,0.203,-14.587,-99.060,1.770
-0.147,0.203,0.214,-11.414,-94.116,3.235
-0.173,0.190,0.243,-8.667,-89.172,4.456
-0.201,0.168,0.274,-6.897,-85.022,5.920
-0.226,0.166,0.284,-7.996,-80.139,6.653
-0.248,0.169,0.295,-9.583,-74.219,7.202
-0.276,0.162,0.314,-10.498,-68.604,8.423
-0.250,0.142,0.231,-10.254,-61.951,10.010
-0.316,0.185,0.300,-10.376,-54.810,13.428
-0.388,0.109,0.339,-8.911,-49.622,17.029
-0.387,0.051,0.360,-7.690,-47.852,14.587
-0.423,0.036,0.347,-8.179,-38.940,16.785
-0.450,0.024,0.352,-9.216,-29.602,17.700
-0.469,-0.011,0.386,-8.545,-25.330,14.587
-0.485,-0.027,0.415,-8.423,-20.081,12.512
-0.498,-0.020,0.434,-7.507,-15.381,10.986
-0.506,-0.003,0.455,-5.554,-12.024,10.864
-0.530,-0.019,0.518,-0.977,-6.592,12.573
-0.536,-0.047,0.559,-1.221,-3.418,14.160
-0.542,-0.076,0.609,-4.211,-0.610,15.442
-0.550,-0.097,0.646,-8.423,2.075,16.357
-0.552,-0.119,0.671,-12.390,3.845,16.541
-0.561,-0.144,0.693,-13.611,5.066,16.724
-0.572,-0.164,0.711,-12.390,5.859,15.991
-0.581,-0.176,0.724,-8.484,6.104,14.282
-0.588,-0.183,0.741,-3.601,5.981,11.902
-0.590,-0.180,0.757,1.221,6.348,9.521
-0.586,-0.174,0.777,4.150,6.592,7.568
-0.578,-0.167,0.798,5.249,7.263,5.615
-0.566,-0.157,0.818,4.456,8.789,4.272
-0.551,-0.143,0.837,1.892,10.742,3.540
-0.541,-0.134,0.852,-1.404,12.634,3.479
-0.534,-0.139,0.867,-3.357,13.550,3.906
-0.530,-0.139,0.887,-4.028,13.855,3.967
-0.526,-0.129,0.903,-3.235,13.123,2.930
-0.522,-0.113,0.910,-1.099,11.475,1.709
-0.523,-0.097,0.910,1.831,9.460,0.793
-0.528,-0.091,0.909,4.761,7.446,0.244
-0.529,-0.089,0.903,6.348,5.920,-0.061
-0.527,-0.090,0.902,6.104,5.371,-0.244
-0.520,-0.091,0.902,5.005,5.005,-0.732
-0.515,-0.089,0.906,3.662,5.066,-0.977
-0.507,-0.080,0.908,2.136,5.432,-1.160
-0.503,-0.069,0.913,0.854,5.676,-1.221
-0.500,-0.065,0.914,0.183,5.432,-0.977
-0.496,-0.060,0.907,-0.061,4.517,-0.732
-0.493,-0.052,0.902,0.183,3.479,-0.671
-0.493,-0.045,0.896,1.221,2.441,-0.854
-0.493,-0.039,0.890,2.502,1.221,-0.732
-0.494,-0.037,0.879,3.357,0.183,-0.427
-0.497,-0.044,0.867,3.540,-0.366,0.183
-0.498,-0.056,0.857,3.540,-0.793,0.366
-0.497,-0.064,0.849,3.479,-1.099,0.183
-0.491,-0.073,0.851,2.930,-0.977,-0.183
-0.487,-0.075,0.858,1.587,-0.244,-0.488
-0.482,-0.067,0.863,-0.183,0.427,-0.671
-0.478,-0.057,0.863,-1.038,0.671,-0.793
-0.478,-0.054,0.865,-0.977,0.427,-0.122
-0.482,-0.057,0.861,-0.183,-0.305,0.488
-0.488,-0.059,0.853,1.099,-1.160,0.671
-0.490,-0.055,0.845,2.502,-1.770,0.427
-0.494,-0.050,0.835,3.418,-2.136,0.244
-0.500,-0.055,0.835,5.432,-3.479,0.427
-0.507,-0.077,0.834,5.005,-3.662,-0.061
-0.507,-0.075,0.835,3.662,-3.052,-0.732
-0.445,0.174,2.302,0.366,4.761,17.456
-0.440,0.174,2.438,12.085,-10.071,22.949
-0.411,0.126,2.476,26.062,-26.855,28.931
-0.366,0.052,2.430,38.757,-43.945,32.654
-0.315,-0.014,2.353,48.157,-60.181,33.142
-0.262,-0.068,2.273,53.589,-75.745,30.518
-0.215,-0.104,2.196,56.396,-90.088,25.757
-0.157,-0.133,2.113,58.228,-103.271,20.691
-0.092,-0.168,2.020,59.692,-115.051,15.503
-0.032,-0.204,1.910,59.021,-125.732,9.705
0.007,-0.232,1.808,54.688,-135.681,3.113
0.041,-0.231,1.734,47.974,-145.020,-3.662
0.071,-0.214,1.669,42.847,-153.442,-9.827
0.099,-0.185,1.582,40.466,-160.645,-16.052
0.128,-0.152,1.465,39.978,-167.419,-22.217
0.152,-0.120,1.312,38.635,-174.927,-28.015
0.162,-0.071,1.157,33.997,-183.289,-33.447
0.178,-0.026,0.994,26.978,-191.650,-38.208
0.189,0.016,0.815,18.494,-198.730,-41.382
0.191,0.052,0.624,8.118,-204.224,-43.274
0.180,0.091,0.447,-4.272,-208.130,-43.884
0.167,0.140,0.285,-17.456,-209.473,-42.786
0.151,0.189,0.152,-30.090,-208.069,-39.124
0.152,0.216,0.033,-40.222,-203.979,-33.020
0.143,0.219,-0.077,-47.302,-199.097,-25.330
0.159,0.203,-0.229,-51.453,-195.801,-16.418
0.168,0.148,-0.414,-52.490,-186.462,-10.681
0.163,0.101,-0.599,-53.284,-176.086,-6.104
0.154,0.065,-0.754,-54.443,-166.016,-2.014
0.148,0.026,-0.881,-54.260,-152.771,1.526
0.152,-0.020,-0.984,-51.514,-134.583,3.967
0.168,-0.073,-1.062,-47.424,-111.755,5.737
0.184,-0.125,-1.109,-43.884,-86.731,5.981
0.185,-0.163,-1.116,-40.771,-60.913,4.395
0.168,-0.195,-1.094,-36.438,-34.851,1.648
0.133,-0.218,-1.056,-30.701,-8.545,-1.831
0.092,-0.224,-0.997,-24.292,17.761,-5.676
0.045,-0.213,-0.908,-19.104,44.312,-10.803
0.002,-0.180,-0.784,-15.198,69.519,-16.052
-0.034,-0.125,-0.623,-9.949,92.773,-19.470
-0.058,-0.065,-0.445,0.000,114.746,-19.775
-0.067,-0.006,-0.256,14.954,135.498,-16.235
-0.069,0.023,-0.074,31.311,154.419,-9.949
-0.062,0.022,0.088,43.884,168.762,-2.930
-0.062,0.001,0.245,49.805,178.040,2.625
-0.062,-0.018,0.386,50.476,183.167,5.371
-0.058,-0.032,0.512,46.997,185.364,4.517
-0.056,-0.022,0.637,40.710,185.364,0.244
-0.057,0.020,0.779,32.654,184.387,-4.089
-0.068,0.078,0.934,26.123,185.974,-7.324
-0.070,0.122,1.085,22.034,189.209,-7.874
-0.069,0.141,1.197,18.127,192.444,-4.883
-0.083,0.102,1.326,11.963,192.993,-0.671
-0.085,0.073,1.418,3.174,190.063,1.953
-0.093,0.028,1.498,-8.850,185.547,5.432
-0.093,0.002,1.595,-22.461,172.913,4.395
-0.112,-0.001,1.700,-32.593,160.889,0.000
-0.122,0.009,1.770,-32.959,153.625,-3.845
-0.187,0.008,1.865,-24.109,144.470,-7.324
-0.228,0.059,1.857,-11.353,133.911,-10.010
-0.265,0.105,1.823,3.052,139.160,-11.169
-0.308,0.142,1.803,17.212,134.766,-9.766
-0.329,0.147,1.797,24.963,123.901,-4.395
-0.321,0.110,1.794,24.048,110.657,1.770
-0.318,0.067,1.795,14.343,93.811,5.493
-0.306,0.034,1.794,-0.610,75.928,6.836
-0.296,0.018,1.741,-16.968,59.631,5.493
-0.289,0.033,1.730,-32.349,50.781,2.747
-0.261,0.042,1.699,-42.603,18.921,3.357
-0.270,0.012,1.634,-48.340,9.399,0.305
-0.240,-0.005,1.474,-42.664,21.667,-8.911
-0.266,0.058,1.434,-33.264,30.090,-13.306
-0.261,0.106,1.424,-16.846,39.246,-11.658
-0.269,0.119,1.409,-0.183,47.119,-7.690
-0.249,0.113,1.382,9.949,50.903,-1.892
-0.228,0.097,1.360,11.963,49.561,3.845
-0.196,0.076,1.331,7.019,43.152,8.850
-0.167,0.062,1.317,-2.319,33.447,12.146
-0.145,0.053,1.324,-12.390,23.193,13.428
-0.133,0.032,1.320,-19.470,14.465,14.160
-0.126,-0.001,1.287,-21.667,7.812,14.160
-0.124,-0.032,1.234,-18.860,3.479,12.329
-0.119,-0.036,1.189,-13.855,1.648,8.606
-0.118,-0.019,1.162,-8.667,1.160,4.150
-0.121,0.003,1.144,-4.456,1.343,0.488
-0.125,0.020,1.122,-2.380,0.305,-1.892
-0.111,0.039,1.108,-2.380,-1.953,-3.113
-0.109,0.054,1.092,-3.723,-7.141,-3.784
-0.104,0.075,1.062,-6.714,-9.827,-2.930
-0.093,0.075,1.029,-8.423,-14.221,-1.953
-0.096,0.081,1.005,-9.460,-15.625,-1.038
-0.083,0.080,0.989,-8.545,-13.489,0.366
-0.082,0.078,0.984,-5.981,-13.245,2.075
-0.070,0.064,0.982,-2.380,-11.475,4.089
-0.059,0.046,0.982,0.916,-9.949,5.371
-0.048,0.028,0.982,2.563,-9.277,5.615
-0.042,0.014,0.978,2.686,-9.277,4.578
-0.038,0.008,0.974,0.916,-10.681,2.869
-0.037,0.010,0.969,-2.014,-12.878,1.160
-0.038,0.014,0.961,-5.127,-14.832,-0.244
-0.041,0.019,0.952,-7.507,-15.747,-1.038
-0.048,0.027,0.945,-8.728,-16.235,-1.587
-0.056,0.032,0.939,-8.179,-15.198,-1.465
-0.061,0.038,0.934,-6.226,-13.367,-1.160
-0.065,0.039,0.933,-3.357,-10.864,-0.305
-0.065,0.036,0.933,-0.549,-8.728,0.549
-0.068,0.029,0.933,1.465,-7.263,1.343
-0.069,0.023,0.930,2.075,-6.409,1.404
-0.072,0.022,0.931,1.465,-6.470,1.160
-0.075,0.025,0.928,0.000,-7.019,0.610
-0.081,0.031,0.930,-1.465,-7.690,0.244
-0.087,0.037,0.930,-2.441,-8.118,0.000
-0.092,0.040,0.927,-3.113,-8.240,0.122
-0.095,0.044,0.922,-3.113,-7.935,0.366
-0.102,0.048,0.925,-2.625,-7.019,0.610
-0.103,0.053,0.926,-1.221,-5.676,1.221
-0.102,0.053,0.928,0.610,-4.272,2.014
-0.099,0.049,0.930,1.953,-2.991,2.747
-0.094,0.046,0.936,2.563,-2.136,3.174

1.356,-0.472,1.519,88.928,334.045,113.953
1.343,-0.722,1.719,111.816,307.312,112.122
1.345,-0.907,1.874,128.235,282.288,101.990
1.354,-0.981,2.000,133.972,264.160,85.754
1.366,-0.946,2.124,127.197,253.967,69.824
1.349,-0.908,2.262,110.535,248.230,57.922
1.320,-0.877,2.453,85.449,241.760,51.941
1.252,-0.860,2.585,54.810,233.948,53.040
1.178,-0.883,2.716,24.048,223.267,53.284
1.100,-0.951,2.844,-2.258,203.491,50.659
1.022,-1.003,2.936,-23.926,177.246,45.593
0.960,-1.013,2.964,-39.368,146.667,36.926
0.928,-1.007,2.964,-45.288,111.755,25.085
0.909,-0.990,2.937,-43.274,76.416,13.184
0.894,-0.955,2.902,-37.720,44.495,2.930
0.872,-0.905,2.831,-32.898,16.174,-3.906
0.861,-0.849,2.751,-31.677,-7.019,-8.850
0.857,-0.805,2.669,-35.278,-26.062,-12.085
0.856,-0.764,2.588,-42.603,-41.565,-13.794
0.863,-0.734,2.518,-50.598,-55.969,-14.404
0.871,-0.725,2.462,-57.190,-70.374,-14.099
0.871,-0.730,2.391,-61.279,-85.999,-13.367
0.869,-0.748,2.303,-62.927,-103.088,-13.245
0.862,-0.765,2.180,-62.317,-120.789,-14.587
0.866,-0.755,2.037,-59.204,-137.024,-18.982
0.885,-0.726,1.907,-53.528,-152.344,-25.513
0.900,-0.672,1.786,-46.326,-181.091,-38.879
0.916,-0.555,1.550,-27.832,-188.904,-43.762
0.918,-0.522,1.442,-19.470,-199.768,-47.974
0.905,-0.476,1.304,-13.306,-208.130,-51.819
0.886,-0.431,1.181,-8.667,-213.318,-55.176
0.855,-0.393,1.079,-6.104,-216.858,-58.533
0.811,-0.337,0.983,-5.859,-218.018,-62.012
0.778,-0.272,0.896,-8.057,-216.980,-65.491
0.742,-0.203,0.823,-11.536,-215.088,-67.810
0.708,-0.112,0.745,-15.381,-212.219,-68.726
0.672,-0.019,0.675,-18.555,-209.229,-68.054
0.631,0.051,0.605,-21.057,-205.505,-64.575
0.590,0.081,0.551,-23.437,-201.294,-58.594
0.533,0.102,0.499,-25.269,-196.350,-52.246
0.479,0.121,0.447,-26.917,-191.040,-47.424
0.417,0.126,0.408,-27.649,-185.730,-43.823
0.356,0.139,0.365,-27.771,-175.415,-39.917
0.229,0.178,0.365,-26.062,-170.837,-38.513
0.253,0.192,0.288,-22.095,-168.640,-36.621
0.184,0.214,0.275,-15.076,-160.034,-34.668
0.140,0.235,0.255,-9.460,-156.372,-30.884
0.094,0.241,0.256,-4.272,-154.480,-27.893
0.050,0.254,0.234,-4.028,-147.949,-23.499
-0.001,0.262,0.204,-7.996,-139.160,-19.348
-0.049,0.269,0.194,-15.442,-130.432,-15.564
-0.095,0.262,0.174,-23.071,-121.704,-11.902
-0.134,0.259,0.145,-28.320,-113.281,-8.667
-0.174,0.266,0.107,-28.992,-106.384,-5.676
-0.208,0.278,0.074,-24.536,-100.647,-2.930
-0.239,0.260,0.055,-16.296,-95.947,1.343
-0.276,0.207,0.066,-6.775,-91.003,6.104
-0.330,0.149,0.112,0.366,-84.045,9.460
-0.339,0.069,0.179,3.601,-73.364,11.719
-0.379,0.102,0.178,1.221,-64.514,13.367
-0.441,0.024,0.265,-1.953,-56.702,12.756
-0.428,-0.001,0.286,-6.470,-53.406,7.629
-0.449,0.025,0.259,-9.644,-40.833,9.705
-0.472,0.025,0.277,-10.132,-28.931,12.451
-0.486,-0.013,0.336,-8.362,-23.743,11.963
-0.494,-0.043,0.387,-8.057,-17.822,11.841
-0.508,-0.055,0.426,-8.423,-11.963,12.329
-0.524,-0.072,0.472,-7.629,-8.728,12.512
-0.540,-0.102,0.510,-6.348,-7.385,12.390
-0.556,-0.131,0.533,-5.371,-5.920,12.207
-0.563,-0.153,0.555,-4.333,-3.662,11.414
-0.569,-0.172,0.601,-3.784,-1.343,10.376
-0.574,-0.181,0.660,-4.639,1.099,6.592
-0.562,-0.143,0.717,-9.216,4.089,4.761
-0.555,-0.130,0.738,-8.911,4.211,4.456
-0.552,-0.136,0.767,-6.958,4.028,5.005
-0.552,-0.142,0.786,-4.883,3.540,5.676
-0.551,-0.142,0.799,-2.991,3.296,5.432
-0.552,-0.137,0.807,-1.770,3.479,5.066
-0.555,-0.136,0.820,-1.160,4.761,4.822
-0.556,-0.132,0.839,-1.709,6.836,4.883
-0.556,-0.119,0.853,-3.174,8.423,4.639
-0.553,-0.106,0.862,-4.028,9.155,4.456
-0.551,-0.103,0.867,-3.967,8.972,4.456
-0.549,-0.101,0.865,-3.479,8.179,4.700
-0.545,-0.101,0.865,-1.953,7.080,4.761
